method,FactorNumber,RowInd,Val
iHOOI,1,3,-0.214240387429832
iHOOI,1,4,-0.23351719652396
iHOOI,1,5,-0.242863291604473
iHOOI,1,6,-0.231931297849109
iHOOI,1,7,-0.228532683674023
iHOOI,1,8,-0.22451771196484
iHOOI,1,9,-0.22408756184385
iHOOI,1,10,-0.227813372483854
iHOOI,1,11,-0.227340913653026
iHOOI,1,12,-0.227049510176827
iHOOI,1,13,-0.233324670384049
iHOOI,1,14,-0.0287715262602244
iHOOI,1,15,-0.233218938589684
iHOOI,1,16,-0.234529202609029
iHOOI,1,17,-0.228881002323289
iHOOI,1,18,-0.236866114958938
iHOOI,1,19,-0.228421441462569
iHOOI,1,20,-0.235403648994144
iHOOI,2,1,-0.0858790493532993
iHOOI,2,2,-0.0940204419504936
iHOOI,2,3,0.043176396982261
iHOOI,2,4,-0.0580226761691447
iHOOI,2,5,-0.0341705633775085
iHOOI,2,6,0.0906112233153413
iHOOI,2,7,0.00654167931123621
iHOOI,2,8,0.104291169671487
iHOOI,2,9,-0.0125056373820165
iHOOI,2,10,-0.101674320931624
iHOOI,2,11,0.02966441614808
iHOOI,2,12,-0.0549002524900388
iHOOI,2,13,0.0790834254038119
iHOOI,2,14,-0.93834856530972
iHOOI,2,15,-0.0124856901377891
iHOOI,2,16,0.0896484207419733
iHOOI,2,17,-0.146876763985384
iHOOI,2,18,0.138798476609063
iHOOI,2,19,0.0675415096138965
iHOOI,2,20,0.0593630365337088
