"scenario","orthogonal","SNR","seed","method","factor.name","factor.number","err"
2,1,25,5,"JisstPCA0 (BIC)","W",1,0.0263414658889933
2,1,25,5,"JisstPCA0 (BIC)","u",2,0.019992333025751
2,1,25,5,"JisstPCA0 (BIC)","V",2,0.0505439016653096
2,1,25,5,"JisstPCA0 (BIC)","W",2,0.05150145392984
2,1,25,5,"JisstPCA0 (oracle)","u",1,0.00942191883524647
2,1,25,5,"JisstPCA0 (oracle)","V",1,0.0266078413895734
2,1,25,5,"JisstPCA0 (oracle)","W",1,0.0263414658889933
2,1,25,5,"JisstPCA0 (oracle)","u",2,0.019992333025751
2,1,25,5,"JisstPCA0 (oracle)","V",2,0.0505439016653096
2,1,25,5,"JisstPCA0 (oracle)","W",2,0.05150145392984
2,1,25,5,"G-JisstPCA0 (BIC)","u",1,0.00942610038147329
2,1,25,5,"G-JisstPCA0 (BIC)","V",1,0.0266078401645446
2,1,25,5,"G-JisstPCA0 (BIC)","W",1,0.0263414689086923
2,1,25,5,"G-JisstPCA0 (BIC)","u",2,0.0199942786798241
2,1,25,5,"G-JisstPCA0 (BIC)","V",2,0.0505439931421812
2,1,25,5,"G-JisstPCA0 (BIC)","W",2,0.0515012880772216
2,1,25,5,"G-JisstPCA0 (oracle)","u",1,0.00942610038147329
2,1,25,5,"G-JisstPCA0 (oracle)","V",1,0.0266078401645446
2,1,25,5,"G-JisstPCA0 (oracle)","W",1,0.0263414689086923
2,1,25,5,"G-JisstPCA0 (oracle)","u",2,0.0199942786798241
2,1,25,5,"G-JisstPCA0 (oracle)","V",2,0.0505439931421812
2,1,25,5,"G-JisstPCA0 (oracle)","W",2,0.0515012880772216
2,1,25,5,"JisstPCA1 (BIC)","u",1,0.00942191883524647
2,1,25,5,"JisstPCA1 (BIC)","V",1,0.0266078413895734
2,1,25,5,"JisstPCA1 (BIC)","W",1,0.0263414658889933
2,1,25,5,"JisstPCA1 (BIC)","u",2,0.0197818031718771
2,1,25,5,"JisstPCA1 (BIC)","V",2,0.0493292596609654
2,1,25,5,"JisstPCA1 (BIC)","W",2,0.0515432223235425
2,1,25,5,"JisstPCA1 (oracle)","u",1,0.00942191883524647
2,1,25,5,"JisstPCA1 (oracle)","V",1,0.0266078413895734
2,1,25,5,"JisstPCA1 (oracle)","W",1,0.0263414658889933
2,1,25,5,"JisstPCA1 (oracle)","u",2,0.0197818031718771
2,1,25,5,"JisstPCA1 (oracle)","V",2,0.0493292596609654
2,1,25,5,"JisstPCA1 (oracle)","W",2,0.0515432223235425
2,1,25,5,"G-JisstPCA1 (BIC)","u",1,0.00942610038147329
2,1,25,5,"G-JisstPCA1 (BIC)","V",1,0.0266078401645446
2,1,25,5,"G-JisstPCA1 (BIC)","W",1,0.0263414689086923
2,1,25,5,"G-JisstPCA1 (BIC)","u",2,0.0197807394422061
2,1,25,5,"G-JisstPCA1 (BIC)","V",2,0.0493292874898128
2,1,25,5,"G-JisstPCA1 (BIC)","W",2,0.0515431210575091
2,1,25,5,"G-JisstPCA1 (oracle)","u",1,0.00942610038147329
2,1,25,5,"G-JisstPCA1 (oracle)","V",1,0.0266078401645446
2,1,25,5,"G-JisstPCA1 (oracle)","W",1,0.0263414689086923
2,1,25,5,"G-JisstPCA1 (oracle)","u",2,0.0197807394422061
2,1,25,5,"G-JisstPCA1 (oracle)","V",2,0.0493292874898128
2,1,25,5,"G-JisstPCA1 (oracle)","W",2,0.0515431210575091
2,1,25,5,"iHOSVD","u",1,0.00983551207509807
2,1,25,5,"iHOSVD","V",1,0.0275402675765908
2,1,25,5,"iHOSVD","W",1,0.027230264983364
2,1,25,5,"iHOSVD","u",2,0.0227103713593904
2,1,25,5,"iHOSVD","V",2,0.0531137443382754
2,1,25,5,"iHOSVD","W",2,0.0534305416955741
2,1,25,5,"iHOOI","u",1,0.00941961706532921
2,1,25,5,"iHOOI","V",1,0.0267716886568308
2,1,25,5,"iHOOI","W",1,0.0265787944613053
2,1,25,5,"iHOOI","u",2,0.0198134912000114
2,1,25,5,"iHOOI","V",2,0.0499865992639561
2,1,25,5,"iHOOI","W",2,0.0516342329043902
3,1,5,5,"JisstPCA0 (BIC)","u",1,0.0761836682956245
3,1,5,5,"JisstPCA0 (BIC)","V",1,0.101168989224593
3,1,5,5,"JisstPCA0 (BIC)","W",1,0.0766656071311468
3,1,5,5,"JisstPCA0 (BIC)","u",2,0.182315423649366
3,1,5,5,"JisstPCA0 (BIC)","V",2,0.194888311308635
3,1,5,5,"JisstPCA0 (BIC)","W",2,0.127311910439327
3,1,5,5,"JisstPCA0 (oracle)","u",1,0.0761836682956245
3,1,5,5,"JisstPCA0 (oracle)","V",1,0.101168989224593
3,1,5,5,"JisstPCA0 (oracle)","W",1,0.0766656071311468
3,1,5,5,"JisstPCA0 (oracle)","u",2,0.182315423649366
3,1,5,5,"JisstPCA0 (oracle)","V",2,0.194888311308635
3,1,5,5,"JisstPCA0 (oracle)","W",2,0.127311910439327
3,1,5,5,"G-JisstPCA0 (BIC)","u",1,0.0781299626501434
3,1,5,5,"G-JisstPCA0 (BIC)","V",1,0.101122718740751
3,1,5,5,"G-JisstPCA0 (BIC)","W",1,0.0767571568531641
3,1,5,5,"G-JisstPCA0 (BIC)","u",2,0.18712468954052
3,1,5,5,"G-JisstPCA0 (BIC)","V",2,0.195159382942471
3,1,5,5,"G-JisstPCA0 (BIC)","W",2,0.127371596995088
3,1,5,5,"G-JisstPCA0 (oracle)","u",1,0.0781299626501434
3,1,5,5,"G-JisstPCA0 (oracle)","V",1,0.101122718740751
3,1,5,5,"G-JisstPCA0 (oracle)","W",1,0.0767571568531641
3,1,5,5,"G-JisstPCA0 (oracle)","u",2,0.18712468954052
3,1,5,5,"G-JisstPCA0 (oracle)","V",2,0.195159382942471
3,1,5,5,"G-JisstPCA0 (oracle)","W",2,0.127371596995088
3,1,5,5,"JisstPCA1 (BIC)","u",1,0.0761836682956245
3,1,5,5,"JisstPCA1 (BIC)","V",1,0.101168989224593
3,1,5,5,"JisstPCA1 (BIC)","W",1,0.0766656071311468
3,1,5,5,"JisstPCA1 (BIC)","u",2,0.180814456265176
3,1,5,5,"JisstPCA1 (BIC)","V",2,0.192163633899418
3,1,5,5,"JisstPCA1 (BIC)","W",2,0.125926560281245
3,1,5,5,"JisstPCA1 (oracle)","u",1,0.0761836682956245
3,1,5,5,"JisstPCA1 (oracle)","V",1,0.101168989224593
3,1,5,5,"JisstPCA1 (oracle)","W",1,0.0766656071311468
3,1,5,5,"JisstPCA1 (oracle)","u",2,0.180814456265176
3,1,5,5,"JisstPCA1 (oracle)","V",2,0.192163633899418
3,1,5,5,"JisstPCA1 (oracle)","W",2,0.125926560281245
3,1,5,5,"G-JisstPCA1 (BIC)","u",1,0.0781299626501434
3,1,5,5,"G-JisstPCA1 (BIC)","V",1,0.101122718740751
3,1,5,5,"G-JisstPCA1 (BIC)","W",1,0.0767571568531641
3,1,5,5,"G-JisstPCA1 (BIC)","u",2,0.185476079088599
3,1,5,5,"G-JisstPCA1 (BIC)","V",2,0.192450484295319
3,1,5,5,"G-JisstPCA1 (BIC)","W",2,0.125945582959568
3,1,5,5,"G-JisstPCA1 (oracle)","u",1,0.0781299626501434
3,1,5,5,"G-JisstPCA1 (oracle)","V",1,0.101122718740751
3,1,5,5,"G-JisstPCA1 (oracle)","W",1,0.0767571568531641
3,1,5,5,"G-JisstPCA1 (oracle)","u",2,0.185476079088599
3,1,5,5,"G-JisstPCA1 (oracle)","V",2,0.192450484295319
3,1,5,5,"G-JisstPCA1 (oracle)","W",2,0.125945582959568
3,1,5,5,"iHOSVD","u",1,0.0841202644184025
3,1,5,5,"iHOSVD","V",1,0.162000233938553
3,1,5,5,"iHOSVD","W",1,0.10681532465242
3,1,5,5,"iHOSVD","u",2,0.245531693511087
3,1,5,5,"iHOSVD","V",2,0.592563254489768
3,1,5,5,"iHOSVD","W",2,0.345403736009054
3,1,5,5,"iHOOI","u",1,0.0720336604069022
3,1,5,5,"iHOOI","V",1,0.101637993315606
3,1,5,5,"iHOOI","W",1,0.0776009652162659
3,1,5,5,"iHOOI","u",2,0.167565553736156
3,1,5,5,"iHOOI","V",2,0.190089523694626
3,1,5,5,"iHOOI","W",2,0.127390419317471
3,1,6.25,5,"JisstPCA0 (BIC)","u",1,0.0607853241957803
3,1,6.25,5,"JisstPCA0 (BIC)","V",1,0.0810898567358529
3,1,6.25,5,"JisstPCA0 (BIC)","W",1,0.0613366806023161
3,1,6.25,5,"JisstPCA0 (BIC)","u",2,0.144399456189373
3,1,6.25,5,"JisstPCA0 (BIC)","V",2,0.154255573865222
3,1,6.25,5,"JisstPCA0 (BIC)","W",2,0.102044601540294
3,1,6.25,5,"JisstPCA0 (oracle)","u",1,0.0607853241957803
3,1,6.25,5,"JisstPCA0 (oracle)","V",1,0.0810898567358529
3,1,6.25,5,"JisstPCA0 (oracle)","W",1,0.0613366806023161
3,1,6.25,5,"JisstPCA0 (oracle)","u",2,0.144399456189373
3,1,6.25,5,"JisstPCA0 (oracle)","V",2,0.154255573865222
3,1,6.25,5,"JisstPCA0 (oracle)","W",2,0.102044601540294
3,1,6.25,5,"G-JisstPCA0 (BIC)","u",1,0.0623210111853889
3,1,6.25,5,"G-JisstPCA0 (BIC)","V",1,0.081062868078237
3,1,6.25,5,"G-JisstPCA0 (BIC)","W",1,0.0613882920025547
3,1,6.25,5,"G-JisstPCA0 (BIC)","u",2,0.148023103497621
3,1,6.25,5,"G-JisstPCA0 (BIC)","V",2,0.154367230532392
3,1,6.25,5,"G-JisstPCA0 (BIC)","W",2,0.102029845841722
3,1,6.25,5,"G-JisstPCA0 (oracle)","u",1,0.0623210111853889
3,1,6.25,5,"G-JisstPCA0 (oracle)","V",1,0.081062868078237
3,1,6.25,5,"G-JisstPCA0 (oracle)","W",1,0.0613882920025547
3,1,6.25,5,"G-JisstPCA0 (oracle)","u",2,0.148023103497621
3,1,6.25,5,"G-JisstPCA0 (oracle)","V",2,0.154367230532392
3,1,6.25,5,"G-JisstPCA0 (oracle)","W",2,0.102029845841722
3,1,6.25,5,"JisstPCA1 (BIC)","u",1,0.0607853241957803
3,1,6.25,5,"JisstPCA1 (BIC)","V",1,0.0810898567358529
3,1,6.25,5,"JisstPCA1 (BIC)","W",1,0.0613366806023161
3,1,6.25,5,"JisstPCA1 (BIC)","u",2,0.143112705097734
3,1,6.25,5,"JisstPCA1 (BIC)","V",2,0.151393209301812
3,1,6.25,5,"JisstPCA1 (BIC)","W",2,0.100610005889238
3,1,6.25,5,"JisstPCA1 (oracle)","u",1,0.0607853241957803
3,1,6.25,5,"JisstPCA1 (oracle)","V",1,0.0810898567358529
3,1,6.25,5,"JisstPCA1 (oracle)","W",1,0.0613366806023161
3,1,6.25,5,"JisstPCA1 (oracle)","u",2,0.143112705097734
3,1,6.25,5,"JisstPCA1 (oracle)","V",2,0.151393209301812
3,1,6.25,5,"JisstPCA1 (oracle)","W",2,0.100610005889238
3,1,6.25,5,"G-JisstPCA1 (BIC)","u",1,0.0623210111853889
3,1,6.25,5,"G-JisstPCA1 (BIC)","V",1,0.081062868078237
3,1,6.25,5,"G-JisstPCA1 (BIC)","W",1,0.0613882920025547
3,1,6.25,5,"G-JisstPCA1 (BIC)","u",2,0.146622102161059
3,1,6.25,5,"G-JisstPCA1 (BIC)","V",2,0.151509581716047
3,1,6.25,5,"G-JisstPCA1 (BIC)","W",2,0.100585951077856
3,1,6.25,5,"G-JisstPCA1 (oracle)","u",1,0.0623210111853889
3,1,6.25,5,"G-JisstPCA1 (oracle)","V",1,0.081062868078237
3,1,6.25,5,"G-JisstPCA1 (oracle)","W",1,0.0613882920025547
3,1,6.25,5,"G-JisstPCA1 (oracle)","u",2,0.146622102161059
3,1,6.25,5,"G-JisstPCA1 (oracle)","V",2,0.151509581716047
3,1,6.25,5,"G-JisstPCA1 (oracle)","W",2,0.100585951077856
3,1,6.25,5,"iHOSVD","u",1,0.064227434648627
3,1,6.25,5,"iHOSVD","V",1,0.11604039668482
3,1,6.25,5,"iHOSVD","W",1,0.0777757328507314
3,1,6.25,5,"iHOSVD","u",2,0.175945134235875
3,1,6.25,5,"iHOSVD","V",2,0.383365132063968
3,1,6.25,5,"iHOSVD","W",2,0.244228643296953
3,1,6.25,5,"iHOOI","u",1,0.057531985311537
3,1,6.25,5,"iHOOI","V",1,0.081506870659232
3,1,6.25,5,"iHOOI","W",1,0.0621485413247943
3,1,6.25,5,"iHOOI","u",2,0.133385245494831
3,1,6.25,5,"iHOOI","V",2,0.150460667456107
3,1,6.25,5,"iHOOI","W",2,0.101708545949136
3,1,8.5,5,"JisstPCA0 (BIC)","u",1,0.0444930627090519
3,1,8.5,5,"JisstPCA0 (BIC)","V",1,0.0597567065045827
3,1,8.5,5,"JisstPCA0 (BIC)","W",1,0.0451083579096613
3,1,8.5,5,"JisstPCA0 (BIC)","u",2,0.105074389078526
3,1,8.5,5,"JisstPCA0 (BIC)","V",2,0.112325685745701
3,1,8.5,5,"JisstPCA0 (BIC)","W",2,0.0754014834008666
3,1,8.5,5,"JisstPCA0 (oracle)","u",1,0.0444930627090519
3,1,8.5,5,"JisstPCA0 (oracle)","V",1,0.0597567065045827
3,1,8.5,5,"JisstPCA0 (oracle)","W",1,0.0451083579096613
3,1,8.5,5,"JisstPCA0 (oracle)","u",2,0.105074389078526
3,1,8.5,5,"JisstPCA0 (oracle)","V",2,0.112325685745701
3,1,8.5,5,"JisstPCA0 (oracle)","W",2,0.0754014834008666
3,1,8.5,5,"G-JisstPCA0 (BIC)","u",1,0.0456037952031575
3,1,8.5,5,"G-JisstPCA0 (BIC)","V",1,0.0597434405498109
3,1,8.5,5,"G-JisstPCA0 (BIC)","W",1,0.0451320297974106
3,1,8.5,5,"G-JisstPCA0 (BIC)","u",2,0.107632645468434
3,1,8.5,5,"G-JisstPCA0 (BIC)","V",2,0.112360592262342
3,1,8.5,5,"G-JisstPCA0 (BIC)","W",2,0.0753739364409255
3,1,8.5,5,"G-JisstPCA0 (oracle)","u",1,0.0456037952031575
3,1,8.5,5,"G-JisstPCA0 (oracle)","V",1,0.0597434405498109
3,1,8.5,5,"G-JisstPCA0 (oracle)","W",1,0.0451320297974106
3,1,8.5,5,"G-JisstPCA0 (oracle)","u",2,0.107632645468434
3,1,8.5,5,"G-JisstPCA0 (oracle)","V",2,0.112360592262342
3,1,8.5,5,"G-JisstPCA0 (oracle)","W",2,0.0753739364409255
3,1,8.5,5,"JisstPCA1 (BIC)","u",1,0.0444930627090519
3,1,8.5,5,"JisstPCA1 (BIC)","V",1,0.0597567065045827
3,1,8.5,5,"JisstPCA1 (BIC)","W",1,0.0451083579096613
3,1,8.5,5,"JisstPCA1 (BIC)","u",2,0.104063844161457
3,1,8.5,5,"JisstPCA1 (BIC)","V",2,0.109731294549011
3,1,8.5,5,"JisstPCA1 (BIC)","W",2,0.0740373955806989
3,1,8.5,5,"JisstPCA1 (oracle)","u",1,0.0444930627090519
3,1,8.5,5,"JisstPCA1 (oracle)","V",1,0.0597567065045827
3,1,8.5,5,"JisstPCA1 (oracle)","W",1,0.0451083579096613
3,1,8.5,5,"JisstPCA1 (oracle)","u",2,0.104063844161457
3,1,8.5,5,"JisstPCA1 (oracle)","V",2,0.109731294549011
3,1,8.5,5,"JisstPCA1 (oracle)","W",2,0.0740373955806989
3,1,8.5,5,"G-JisstPCA1 (BIC)","u",1,0.0456037952031575
3,1,8.5,5,"G-JisstPCA1 (BIC)","V",1,0.0597434405498109
3,1,8.5,5,"G-JisstPCA1 (BIC)","W",1,0.0451320297974106
3,1,8.5,5,"G-JisstPCA1 (BIC)","u",2,0.106535483266611
3,1,8.5,5,"G-JisstPCA1 (BIC)","V",2,0.109765110916633
3,1,8.5,5,"G-JisstPCA1 (BIC)","W",2,0.0739974864320841
3,1,8.5,5,"G-JisstPCA1 (oracle)","u",1,0.0456037952031575
3,1,8.5,5,"G-JisstPCA1 (oracle)","V",1,0.0597434405498109
3,1,8.5,5,"G-JisstPCA1 (oracle)","W",1,0.0451320297974106
3,1,8.5,5,"G-JisstPCA1 (oracle)","u",2,0.106535483266611
3,1,8.5,5,"G-JisstPCA1 (oracle)","V",2,0.109765110916633
3,1,8.5,5,"G-JisstPCA1 (oracle)","W",2,0.0739974864320841
3,1,8.5,5,"iHOSVD","u",1,0.0451922364234299
3,1,8.5,5,"iHOSVD","V",1,0.0756075646866149
3,1,8.5,5,"iHOSVD","W",1,0.0519360882160173
3,1,8.5,5,"iHOSVD","u",2,0.115236021478015
3,1,8.5,5,"iHOSVD","V",2,0.216943893537262
3,1,8.5,5,"iHOSVD","W",2,0.149097918336757
3,1,8.5,5,"iHOOI","u",1,0.0422364410710884
3,1,8.5,5,"iHOOI","V",1,0.0600910633335004
3,1,8.5,5,"iHOOI","W",1,0.0457366495522213
3,1,8.5,5,"iHOOI","u",2,0.0976957640582396
3,1,8.5,5,"iHOOI","V",2,0.109477192962372
3,1,8.5,5,"iHOOI","W",2,0.0747387386219931
3,1,12.5,5,"JisstPCA0 (BIC)","u",1,0.0300014224436117
3,1,12.5,5,"JisstPCA0 (BIC)","V",1,0.0407217916521536
3,1,12.5,5,"JisstPCA0 (BIC)","W",1,0.0306690526169745
3,1,12.5,5,"JisstPCA0 (BIC)","u",2,0.070570475611749
3,1,12.5,5,"JisstPCA0 (BIC)","V",2,0.0758079338250588
3,1,12.5,5,"JisstPCA0 (BIC)","W",2,0.0515902486420051
3,1,12.5,5,"JisstPCA0 (oracle)","u",1,0.0300014224436117
3,1,12.5,5,"JisstPCA0 (oracle)","V",1,0.0407217916521536
3,1,12.5,5,"JisstPCA0 (oracle)","W",1,0.0306690526169745
3,1,12.5,5,"JisstPCA0 (oracle)","u",2,0.070570475611749
3,1,12.5,5,"JisstPCA0 (oracle)","V",2,0.0758079338250588
3,1,12.5,5,"JisstPCA0 (oracle)","W",2,0.0515902486420051
3,1,12.5,5,"G-JisstPCA0 (BIC)","u",1,0.0307362517378861
3,1,12.5,5,"G-JisstPCA0 (BIC)","V",1,0.0407160493677075
3,1,12.5,5,"G-JisstPCA0 (BIC)","W",1,0.0306788485615909
3,1,12.5,5,"G-JisstPCA0 (BIC)","u",2,0.0722633406916361
3,1,12.5,5,"G-JisstPCA0 (BIC)","V",2,0.0758160539463169
3,1,12.5,5,"G-JisstPCA0 (BIC)","W",2,0.0515751148622869
3,1,12.5,5,"G-JisstPCA0 (oracle)","u",1,0.0307362517378861
3,1,12.5,5,"G-JisstPCA0 (oracle)","V",1,0.0407160493677075
3,1,12.5,5,"G-JisstPCA0 (oracle)","W",1,0.0306788485615909
3,1,12.5,5,"G-JisstPCA0 (oracle)","u",2,0.0722633406916361
3,1,12.5,5,"G-JisstPCA0 (oracle)","V",2,0.0758160539463169
3,1,12.5,5,"G-JisstPCA0 (oracle)","W",2,0.0515751148622869
3,1,12.5,5,"JisstPCA1 (BIC)","u",1,0.0300014224436117
3,1,12.5,5,"JisstPCA1 (BIC)","V",1,0.0407217916521536
3,1,12.5,5,"JisstPCA1 (BIC)","W",1,0.0306690526169745
3,1,12.5,5,"JisstPCA1 (BIC)","u",2,0.0698621743698598
3,1,12.5,5,"JisstPCA1 (BIC)","V",2,0.0737936550786053
3,1,12.5,5,"JisstPCA1 (BIC)","W",2,0.0504748632708415
3,1,12.5,5,"JisstPCA1 (oracle)","u",1,0.0300014224436117
3,1,12.5,5,"JisstPCA1 (oracle)","V",1,0.0407217916521536
3,1,12.5,5,"JisstPCA1 (oracle)","W",1,0.0306690526169745
3,1,12.5,5,"JisstPCA1 (oracle)","u",2,0.0698621743698598
3,1,12.5,5,"JisstPCA1 (oracle)","V",2,0.0737936550786053
3,1,12.5,5,"JisstPCA1 (oracle)","W",2,0.0504748632708415
3,1,12.5,5,"G-JisstPCA1 (BIC)","u",1,0.0307362517378861
3,1,12.5,5,"G-JisstPCA1 (BIC)","V",1,0.0407160493677075
3,1,12.5,5,"G-JisstPCA1 (BIC)","W",1,0.0306788485615909
3,1,12.5,5,"G-JisstPCA1 (BIC)","u",2,0.0714901438627865
3,1,12.5,5,"G-JisstPCA1 (BIC)","V",2,0.0737996347464979
3,1,12.5,5,"G-JisstPCA1 (BIC)","W",2,0.0504426870138002
3,1,12.5,5,"G-JisstPCA1 (oracle)","u",1,0.0307362517378861
3,1,12.5,5,"G-JisstPCA1 (oracle)","V",1,0.0407160493677075
3,1,12.5,5,"G-JisstPCA1 (oracle)","W",1,0.0306788485615909
3,1,12.5,5,"G-JisstPCA1 (oracle)","u",2,0.0714901438627865
3,1,12.5,5,"G-JisstPCA1 (oracle)","V",2,0.0737996347464979
3,1,12.5,5,"G-JisstPCA1 (oracle)","W",2,0.0504426870138002
3,1,12.5,5,"iHOSVD","u",1,0.0297541279956768
3,1,12.5,5,"iHOSVD","V",1,0.0464558961252315
3,1,12.5,5,"iHOSVD","W",1,0.0329050658570531
3,1,12.5,5,"iHOSVD","u",2,0.0715900499625557
3,1,12.5,5,"iHOSVD","V",2,0.113480188059125
3,1,12.5,5,"iHOSVD","W",2,0.0821172024872855
3,1,12.5,5,"iHOOI","u",1,0.0286850799314355
3,1,12.5,5,"iHOOI","V",1,0.0409629150549647
3,1,12.5,5,"iHOOI","W",1,0.0311179019736283
3,1,12.5,5,"iHOOI","u",2,0.066283447513231
3,1,12.5,5,"iHOOI","V",2,0.0738072974882206
3,1,12.5,5,"iHOOI","W",2,0.0508557643433908
3,1,25,5,"JisstPCA0 (BIC)","u",1,0.0146557746501287
3,1,25,5,"JisstPCA0 (BIC)","V",1,0.0204113120078704
3,1,25,5,"JisstPCA0 (BIC)","W",1,0.0153273835625397
3,1,25,5,"JisstPCA0 (BIC)","u",2,0.0343429979738789
3,1,25,5,"JisstPCA0 (BIC)","V",2,0.0376365679481383
3,1,25,5,"JisstPCA0 (BIC)","W",2,0.0260108303280103
3,1,25,5,"JisstPCA0 (oracle)","u",1,0.0146557746501287
3,1,25,5,"JisstPCA0 (oracle)","V",1,0.0204113120078704
3,1,25,5,"JisstPCA0 (oracle)","W",1,0.0153273835625397
3,1,25,5,"JisstPCA0 (oracle)","u",2,0.0343429979738789
3,1,25,5,"JisstPCA0 (oracle)","V",2,0.0376365679481383
3,1,25,5,"JisstPCA0 (oracle)","W",2,0.0260108303280103
3,1,25,5,"G-JisstPCA0 (BIC)","u",1,0.0149718177605704
3,1,25,5,"G-JisstPCA0 (BIC)","V",1,0.0204098700560219
3,1,25,5,"G-JisstPCA0 (BIC)","W",1,0.015329717808905
3,1,25,5,"G-JisstPCA0 (BIC)","u",2,0.0351031001087267
3,1,25,5,"G-JisstPCA0 (BIC)","V",2,0.0376367260779115
3,1,25,5,"G-JisstPCA0 (BIC)","W",2,0.0260073011945248
3,1,25,5,"G-JisstPCA0 (oracle)","u",1,0.0149718177605704
3,1,25,5,"G-JisstPCA0 (oracle)","V",1,0.0204098700560219
3,1,25,5,"G-JisstPCA0 (oracle)","W",1,0.015329717808905
3,1,25,5,"G-JisstPCA0 (oracle)","u",2,0.0351031001087267
3,1,25,5,"G-JisstPCA0 (oracle)","V",2,0.0376367260779115
3,1,25,5,"G-JisstPCA0 (oracle)","W",2,0.0260073011945248
3,1,25,5,"JisstPCA1 (BIC)","u",1,0.0146557746501287
3,1,25,5,"JisstPCA1 (BIC)","V",1,0.0204113120078704
3,1,25,5,"JisstPCA1 (BIC)","W",1,0.0153273835625397
3,1,25,5,"JisstPCA1 (BIC)","u",2,0.0340140256015025
3,1,25,5,"JisstPCA1 (BIC)","V",2,0.0365275117608859
3,1,25,5,"JisstPCA1 (BIC)","W",2,0.0253543338702198
3,1,25,5,"JisstPCA1 (oracle)","u",1,0.0146557746501287
3,1,25,5,"JisstPCA1 (oracle)","V",1,0.0204113120078704
3,1,25,5,"JisstPCA1 (oracle)","W",1,0.0153273835625397
3,1,25,5,"JisstPCA1 (oracle)","u",2,0.0340140256015025
3,1,25,5,"JisstPCA1 (oracle)","V",2,0.0365275117608859
3,1,25,5,"JisstPCA1 (oracle)","W",2,0.0253543338702198
3,1,25,5,"G-JisstPCA1 (BIC)","u",1,0.0149718177605704
3,1,25,5,"G-JisstPCA1 (BIC)","V",1,0.0204098700560219
3,1,25,5,"G-JisstPCA1 (BIC)","W",1,0.015329717808905
3,1,25,5,"G-JisstPCA1 (BIC)","u",2,0.034733596554858
3,1,25,5,"G-JisstPCA1 (BIC)","V",2,0.0365266404234205
3,1,25,5,"G-JisstPCA1 (BIC)","W",2,0.0253412460279118
3,1,25,5,"G-JisstPCA1 (oracle)","u",1,0.0149718177605704
3,1,25,5,"G-JisstPCA1 (oracle)","V",1,0.0204098700560219
3,1,25,5,"G-JisstPCA1 (oracle)","W",1,0.015329717808905
3,1,25,5,"G-JisstPCA1 (oracle)","u",2,0.034733596554858
3,1,25,5,"G-JisstPCA1 (oracle)","V",2,0.0365266404234205
3,1,25,5,"G-JisstPCA1 (oracle)","W",2,0.0253412460279118
3,1,25,5,"iHOSVD","u",1,0.0145089616889768
3,1,25,5,"iHOSVD","V",1,0.0213484281863587
3,1,25,5,"iHOSVD","W",1,0.0157192449752612
3,1,25,5,"iHOSVD","u",2,0.0335575134380541
3,1,25,5,"iHOSVD","V",2,0.0421630178612063
3,1,25,5,"iHOSVD","W",2,0.0316365535576156
3,1,25,5,"iHOOI","u",1,0.0143259815765969
3,1,25,5,"iHOOI","V",1,0.0205377819898166
3,1,25,5,"iHOOI","W",1,0.015565438439335
3,1,25,5,"iHOOI","u",2,0.0331053128457183
3,1,25,5,"iHOOI","V",2,0.036598257294384
3,1,25,5,"iHOOI","W",2,0.0254781388158953
4,1,5,5,"JisstPCA0 (BIC)","u",1,0.0509698920446527
4,1,5,5,"JisstPCA0 (BIC)","V",1,0.13201583931936
4,1,5,5,"JisstPCA0 (BIC)","W",1,0.110925681748668
4,1,5,5,"JisstPCA0 (BIC)","u",2,0.126341002088409
4,1,5,5,"JisstPCA0 (BIC)","V",2,0.268063163401009
4,1,5,5,"JisstPCA0 (BIC)","W",2,0.207214897550484
4,1,5,5,"JisstPCA0 (oracle)","u",1,0.0509698920446527
4,1,5,5,"JisstPCA0 (oracle)","V",1,0.13201583931936
4,1,5,5,"JisstPCA0 (oracle)","W",1,0.110925681748668
4,1,5,5,"JisstPCA0 (oracle)","u",2,0.126341002088409
4,1,5,5,"JisstPCA0 (oracle)","V",2,0.268063163401009
4,1,5,5,"JisstPCA0 (oracle)","W",2,0.207214897550484
4,1,5,5,"G-JisstPCA0 (BIC)","u",1,0.0533808788470657
4,1,5,5,"G-JisstPCA0 (BIC)","V",1,0.132048217084899
4,1,5,5,"G-JisstPCA0 (BIC)","W",1,0.110985906554076
4,1,5,5,"G-JisstPCA0 (BIC)","u",2,0.133670623745782
4,1,5,5,"G-JisstPCA0 (BIC)","V",2,0.268527003413788
4,1,5,5,"G-JisstPCA0 (BIC)","W",2,0.208173851852636
4,1,5,5,"G-JisstPCA0 (oracle)","u",1,0.0533808788470657
4,1,5,5,"G-JisstPCA0 (oracle)","V",1,0.132048217084899
4,1,5,5,"G-JisstPCA0 (oracle)","W",1,0.110985906554076
4,1,5,5,"G-JisstPCA0 (oracle)","u",2,0.133670623745782
4,1,5,5,"G-JisstPCA0 (oracle)","V",2,0.268527003413788
4,1,5,5,"G-JisstPCA0 (oracle)","W",2,0.208173851852636
4,1,5,5,"JisstPCA1 (BIC)","u",1,0.0509698920446527
4,1,5,5,"JisstPCA1 (BIC)","V",1,0.13201583931936
4,1,5,5,"JisstPCA1 (BIC)","W",1,0.110925681748668
4,1,5,5,"JisstPCA1 (BIC)","u",2,0.123538528738623
4,1,5,5,"JisstPCA1 (BIC)","V",2,0.268604829654667
4,1,5,5,"JisstPCA1 (BIC)","W",2,0.207355113709909
