factor,dim,SNR,seed,iteration,stat_err,optim_loss
u,60,1.5,17,7,0.216154295316493,439385.080969531
V,60,1.5,17,7,0.385744522608938,439385.080969531
W,60,1.5,17,7,0.291631514940534,439385.080969531
u,60,1.5,17,8,0.216154329079145,439385.080969001
V,60,1.5,17,8,0.385746963815356,439385.080969001
W,60,1.5,17,8,0.291630496325684,439385.080969001
u,60,1.5,17,9,0.216154327133118,439385.080968966
V,60,1.5,17,9,0.385747588248557,439385.080968966
W,60,1.5,17,9,0.291630237881516,439385.080968966
u,60,1.5,17,10,0.216154324166237,439385.080968964
V,60,1.5,17,10,0.385747748690166,439385.080968964
W,60,1.5,17,10,0.29163017192038,439385.080968964
u,60,1.5,18,0,0.357245804614387,NaN
u,60,1.5,18,1,0.22893370242187,437862.505177974
V,60,1.5,18,1,0.45117618966363,437862.505177974
W,60,1.5,18,1,0.286881060576826,437862.505177974
u,60,1.5,18,2,0.223088672267506,437839.956320891
V,60,1.5,18,2,0.429014933689836,437839.956320891
W,60,1.5,18,2,0.281780813263191,437839.956320891
u,60,1.5,18,3,0.222632461184402,437839.230056914
V,60,1.5,18,3,0.425965047636898,437839.230056914
W,60,1.5,18,3,0.282198368776712,437839.230056914
u,60,1.5,18,4,0.22259666489138,437839.187474693
V,60,1.5,18,4,0.425314723472493,437839.187474693
W,60,1.5,18,4,0.282381636694166,437839.187474693
u,60,1.5,18,5,0.222597564623572,437839.184407981
V,60,1.5,18,5,0.425145932329987,437839.184407981
W,60,1.5,18,5,0.282438148829591,437839.184407981
u,60,1.5,18,6,0.222599513332836,437839.184163943
V,60,1.5,18,6,0.425098076285491,437839.184163943
W,60,1.5,18,6,0.282454831845335,437839.184163943
u,60,1.5,18,7,0.222600385923325,437839.184143403
V,60,1.5,18,7,0.425083981828356,437839.184143403
W,60,1.5,18,7,0.282459765660601,437839.184143403
u,60,1.5,18,8,0.222600705280717,437839.184141617
V,60,1.5,18,8,0.42507976207418,437839.184141617
W,60,1.5,18,8,0.282461236613089,437839.184141617
u,60,1.5,18,9,0.222600814183723,437839.184141455
V,60,1.5,18,9,0.425078489407431,437839.184141455
W,60,1.5,18,9,0.282461677983701,437839.184141455
u,60,1.5,18,10,0.222600850130414,437839.184141442
V,60,1.5,18,10,0.425078104228188,437839.184141442
W,60,1.5,18,10,0.28246181097474,437839.184141442
u,60,1.5,19,0,0.307079349658506,NaN
u,60,1.5,19,1,0.21739453220575,440774.010806215
V,60,1.5,19,1,0.333771188074029,440774.010806215
W,60,1.5,19,1,0.292090921979499,440774.010806215
u,60,1.5,19,2,0.216183394821952,440756.543055804
V,60,1.5,19,2,0.319877163243008,440756.543055804
W,60,1.5,19,2,0.273963647308557,440756.543055804
u,60,1.5,19,3,0.216584491977351,440756.02718349
V,60,1.5,19,3,0.318840992776147,440756.02718349
W,60,1.5,19,3,0.272602100964313,440756.02718349
u,60,1.5,19,4,0.216731890925822,440756.002824302
V,60,1.5,19,4,0.318799540665238,440756.002824302
W,60,1.5,19,4,0.272388179412613,440756.002824302
u,60,1.5,19,5,0.216773167329177,440756.001480746
V,60,1.5,19,5,0.318815144515693,440756.001480746
W,60,1.5,19,5,0.272344895987665,440756.001480746
u,60,1.5,19,6,0.21678398211944,440756.001400924
V,60,1.5,19,6,0.318823054919276,440756.001400924
W,60,1.5,19,6,0.272335296763021,440756.001400924
u,60,1.5,19,7,0.216786755495837,440756.001395959
V,60,1.5,19,7,0.318825796643934,440756.001395959
W,60,1.5,19,7,0.272333094516791,440756.001395959
u,60,1.5,19,8,0.216787462767376,440756.001395642
V,60,1.5,19,8,0.318826648809888,440756.001395642
W,60,1.5,19,8,0.272332586979833,440756.001395642
u,60,1.5,19,9,0.216787643412219,440756.001395621
V,60,1.5,19,9,0.318826901310557,440756.001395621
W,60,1.5,19,9,0.272332471839582,440756.001395621
u,60,1.5,19,10,0.216787689790219,440756.001395617
V,60,1.5,19,10,0.318826974272924,440756.001395617
W,60,1.5,19,10,0.272332446636275,440756.001395617
u,60,1.5,20,0,0.321092727787967,NaN
u,60,1.5,20,1,0.251605936268292,438949.506080885
V,60,1.5,20,1,0.313150772722938,438949.506080885
W,60,1.5,20,1,0.305573239673773,438949.506080885
u,60,1.5,20,2,0.253980381436713,438926.18704469
V,60,1.5,20,2,0.318892332623723,438926.18704469
W,60,1.5,20,2,0.291598958294002,438926.18704469
u,60,1.5,20,3,0.254286905622572,438925.601121396
V,60,1.5,20,3,0.320340101189611,438925.601121396
W,60,1.5,20,3,0.289829587284949,438925.601121396
u,60,1.5,20,4,0.254294255496321,438925.573299645
V,60,1.5,20,4,0.320429609534932,438925.573299645
W,60,1.5,20,4,0.289440800595056,438925.573299645
u,60,1.5,20,5,0.254283732928731,438925.571664128
V,60,1.5,20,5,0.320406858456677,438925.571664128
W,60,1.5,20,5,0.289345939382271,438925.571664128
u,60,1.5,20,6,0.254278752700381,438925.571556345
V,60,1.5,20,6,0.320392916875864,438925.571556345
W,60,1.5,20,6,0.289322339585462,438925.571556345
u,60,1.5,20,7,0.254277026307531,438925.571548711
V,60,1.5,20,7,0.320387620539623,438925.571548711
W,60,1.5,20,7,0.289316467598633,438925.571548711
u,60,1.5,20,8,0.254276489084116,438925.571548141
V,60,1.5,20,8,0.320385830494262,438925.571548141
W,60,1.5,20,8,0.289315013895242,438925.571548141
u,60,1.5,20,9,0.254276330102337,438925.571548096
V,60,1.5,20,9,0.320385249573409,438925.571548096
W,60,1.5,20,9,0.289314657070114,438925.571548096
u,60,1.5,20,10,0.254276284254454,438925.571548092
V,60,1.5,20,10,0.320385063740601,438925.571548092
W,60,1.5,20,10,0.289314570625895,438925.571548092
u,60,3,1,0,0.126683590232158,NaN
u,60,3,1,1,0.110391586841605,440039.435748422
V,60,3,1,1,0.180967691706579,440039.435748422
W,60,3,1,1,0.144103193447844,440039.435748422
u,60,3,1,2,0.110461252962807,440038.175020723
V,60,3,1,2,0.179202398275731,440038.175020723
W,60,3,1,2,0.14390916825996,440038.175020723
u,60,3,1,3,0.110467817772198,440038.172544063
V,60,3,1,3,0.179132156823407,440038.172544063
W,60,3,1,3,0.143915184698609,440038.172544063
u,60,3,1,4,0.110468292007831,440038.17253625
V,60,3,1,4,0.179127988117048,440038.17253625
W,60,3,1,4,0.143915631197746,440038.17253625
u,60,3,1,5,0.110468326948197,440038.172536218
V,60,3,1,5,0.179127713827651,440038.172536218
W,60,3,1,5,0.143915648058139,440038.172536218
u,60,3,1,6,0.110468329568202,440038.172536217
V,60,3,1,6,0.179127694754156,440038.172536217
W,60,3,1,6,0.143915647765212,440038.172536217
u,60,3,1,7,0.110468329766502,440038.172536218
V,60,3,1,7,0.179127693381361,440038.172536218
W,60,3,1,7,0.143915647631525,440038.172536218
u,60,3,1,8,0.110468329781581,440038.172536219
V,60,3,1,8,0.179127693280446,440038.172536219
W,60,3,1,8,0.143915647614115,440038.172536219
u,60,3,1,9,0.110468329782733,440038.17253622
V,60,3,1,9,0.179127693272931,440038.17253622
W,60,3,1,9,0.143915647612341,440038.17253622
u,60,3,1,10,0.110468329782816,440038.172536219
V,60,3,1,10,0.179127693272367,440038.172536219
W,60,3,1,10,0.143915647612179,440038.172536219
u,60,3,2,0,0.129435848801968,NaN
u,60,3,2,1,0.113156155282147,439457.752915434
V,60,3,2,1,0.186134895664466,439457.752915434
W,60,3,2,1,0.136603692894964,439457.752915434
u,60,3,2,2,0.113275046205666,439456.693511406
V,60,3,2,2,0.186335688901807,439456.693511406
W,60,3,2,2,0.135905630924132,439456.693511406
u,60,3,2,3,0.113279981768012,439456.691614352
V,60,3,2,3,0.186332089606983,439456.691614352
W,60,3,2,3,0.135887185397163,439456.691614352
u,60,3,2,4,0.113280090729344,439456.69160858
V,60,3,2,4,0.186330974648772,439456.69160858
W,60,3,2,4,0.135886213081086,439456.69160858
u,60,3,2,5,0.113280090465796,439456.691608559
V,60,3,2,5,0.186330878091115,439456.691608559
W,60,3,2,5,0.135886155831989,439456.691608559
u,60,3,2,6,0.113280090230645,439456.691608559
V,60,3,2,6,0.186330871337968,439456.691608559
W,60,3,2,6,0.135886152337641,439456.691608559
u,60,3,2,7,0.113280090210294,439456.691608559
V,60,3,2,7,0.186330870904084,439456.691608559
W,60,3,2,7,0.135886152118269,439456.691608559
u,60,3,2,8,0.113280090208968,439456.691608558
V,60,3,2,8,0.186330870877465,439456.691608558
W,60,3,2,8,0.135886152104121,439456.691608558
u,60,3,2,9,0.113280090208895,439456.691608559
V,60,3,2,9,0.186330870875879,439456.691608559
W,60,3,2,9,0.135886152103197,439456.691608559
u,60,3,2,10,0.11328009020889,439456.691608561
V,60,3,2,10,0.186330870875786,439456.691608561
W,60,3,2,10,0.135886152103133,439456.691608561
u,60,3,3,0,0.120830776616874,NaN
u,60,3,3,1,0.100862104941071,437501.309299942
V,60,3,3,1,0.195156299211963,437501.309299942
W,60,3,3,1,0.153836898622832,437501.309299942
u,60,3,3,2,0.100745683722291,437499.954014591
V,60,3,3,2,0.19621268283404,437499.954014591
W,60,3,3,2,0.152596176058662,437499.954014591
u,60,3,3,3,0.100739241576747,437499.951002962
V,60,3,3,3,0.19627301303871,437499.951002962
W,60,3,3,3,0.152533941290843,437499.951002962
u,60,3,3,4,0.10073876935434,437499.950992309
V,60,3,3,4,0.196276316222407,437499.950992309
W,60,3,3,4,0.15253027661986,437499.950992309
u,60,3,3,5,0.100738734074812,437499.950992266
V,60,3,3,5,0.196276511338272,437499.950992266
W,60,3,3,5,0.152530052030216,437499.950992266
u,60,3,3,6,0.100738731436174,437499.950992266
V,60,3,3,6,0.196276523536134,437499.950992266
W,60,3,3,6,0.15253003771707,437499.950992266
u,60,3,3,7,0.10073873123902,437499.950992266
V,60,3,3,7,0.196276524331804,437499.950992266
W,60,3,3,7,0.152530036778451,437499.950992266
u,60,3,3,8,0.100738731224312,437499.950992267
V,60,3,3,8,0.196276524385361,437499.950992267
W,60,3,3,8,0.152530036715698,437499.950992267
u,60,3,3,9,0.100738731223215,437499.950992266
V,60,3,3,9,0.196276524389045,437499.950992266
W,60,3,3,9,0.152530036711442,437499.950992266
u,60,3,3,10,0.100738731223133,437499.950992265
V,60,3,3,10,0.196276524389303,437499.950992265
W,60,3,3,10,0.152530036711149,437499.950992265
u,60,3,4,0,0.119599131926074,NaN
u,60,3,4,1,0.0996514339957897,439938.786962423
V,60,3,4,1,0.175006829245483,439938.786962423
W,60,3,4,1,0.135553265457834,439938.786962423
u,60,3,4,2,0.0996413416633887,439937.603177083
V,60,3,4,2,0.174810105131619,439937.603177083
W,60,3,4,2,0.134795058323082,439937.603177083
u,60,3,4,3,0.0996419088811218,439937.601611895
V,60,3,4,3,0.174811083556333,439937.601611895
W,60,3,4,3,0.134782781728952,439937.601611895
u,60,3,4,4,0.0996419566951224,439937.601607812
V,60,3,4,4,0.174811149134087,439937.601607812
W,60,3,4,4,0.134781790033622,439937.601607812
u,60,3,4,5,0.0996419600657183,439937.601607799
V,60,3,4,5,0.174811156452364,439937.601607799
W,60,3,4,5,0.13478170604255,439937.601607799
u,60,3,4,6,0.0996419602908909,439937.601607799
V,60,3,4,6,0.174811157432171,439937.601607799
W,60,3,4,6,0.134781699447883,439937.601607799
u,60,3,4,7,0.099641960306114,439937.601607797
V,60,3,4,7,0.174811157544227,439937.601607797
W,60,3,4,7,0.134781698943716,439937.601607797
u,60,3,4,8,0.0996419603071916,439937.601607799
V,60,3,4,8,0.174811157555291,439937.601607799
W,60,3,4,8,0.134781698905295,439937.601607799
u,60,3,4,9,0.0996419603072703,439937.601607799
V,60,3,4,9,0.174811157556285,439937.601607799
W,60,3,4,9,0.134781698902361,439937.601607799
u,60,3,4,10,0.0996419603072792,439937.6016078
V,60,3,4,10,0.174811157556367,439937.6016078
W,60,3,4,10,0.134781698902134,439937.6016078
u,60,3,5,0,0.118851965563844,NaN
u,60,3,5,1,0.102776522544827,438462.035948042
V,60,3,5,1,0.176725847473359,438462.035948042
W,60,3,5,1,0.142446488377308,438462.035948042
u,60,3,5,2,0.102772388821636,438460.726782567
V,60,3,5,2,0.178582726217947,438460.726782567
W,60,3,5,2,0.141439731212373,438460.726782567
u,60,3,5,3,0.102768074243608,438460.724417207
V,60,3,5,3,0.178667277403959,438460.724417207
W,60,3,5,3,0.141386555925298,438460.724417207
u,60,3,5,4,0.102767658467874,438460.724409529
V,60,3,5,4,0.178671673281299,438460.724409529
W,60,3,5,4,0.141383008844136,438460.724409529
u,60,3,5,5,0.102767625723027,438460.724409498
V,60,3,5,5,0.178671929459239,438460.724409498
W,60,3,5,5,0.141382767611371,438460.724409498
u,60,3,5,6,0.102767623278044,438460.7244095
V,60,3,5,6,0.178671945200806,438460.7244095
W,60,3,5,6,0.141382750984721,438460.7244095
u,60,3,5,7,0.102767623099452,438460.724409498
V,60,3,5,7,0.178671946194058,438460.724409498
W,60,3,5,7,0.141382749832883,438460.724409498
u,60,3,5,8,0.102767623086553,438460.724409499
V,60,3,5,8,0.178671946257723,438460.724409499
W,60,3,5,8,0.141382749753034,438460.724409499
u,60,3,5,9,0.102767623085631,438460.724409498
V,60,3,5,9,0.178671946261854,438460.724409498
W,60,3,5,9,0.141382749747514,438460.724409498
u,60,3,5,10,0.102767623085562,438460.724409498
V,60,3,5,10,0.178671946262122,438460.724409498
W,60,3,5,10,0.141382749747131,438460.724409498
u,60,3,6,0,0.117699926710851,NaN
u,60,3,6,1,0.111895470762301,437334.531598619
V,60,3,6,1,0.16917947666841,437334.531598619
W,60,3,6,1,0.184493079837007,437334.531598619
u,60,3,6,2,0.112086383440682,437333.234276179
V,60,3,6,2,0.16937234874673,437333.234276179
W,60,3,6,2,0.185434657434369,437333.234276179
u,60,3,6,3,0.112089391415711,437333.231777865
V,60,3,6,3,0.169317595788963,437333.231777865
W,60,3,6,3,0.185463248155453,437333.231777865
u,60,3,6,4,0.112089343241888,437333.231770665
V,60,3,6,4,0.169311531055267,437333.231770665
W,60,3,6,4,0.185463837334622,437333.231770665
u,60,3,6,5,0.112089334026912,437333.231770638
V,60,3,6,5,0.169311037673302,437333.231770638
W,60,3,6,5,0.185463825637644,437333.231770638
u,60,3,6,6,0.112089333306154,437333.231770639
V,60,3,6,6,0.169311000975509,437333.231770639
W,60,3,6,6,0.185463822497409,437333.231770639
u,60,3,6,7,0.112089333259989,437333.23177064
V,60,3,6,7,0.169310998342862,437333.23177064
W,60,3,6,7,0.185463822164751,437333.23177064
u,60,3,6,8,0.112089333257312,437333.231770641
V,60,3,6,8,0.169310998156977,437333.231770641
W,60,3,6,8,0.185463822135486,437333.231770641
u,60,3,6,9,0.112089333257173,437333.231770641
V,60,3,6,9,0.16931099814394,437333.231770641
W,60,3,6,9,0.185463822133089,437333.231770641
u,60,3,6,10,0.112089333257168,437333.231770641
V,60,3,6,10,0.169310998143026,437333.231770641
W,60,3,6,10,0.185463822132901,437333.231770641
u,60,3,7,0,0.12353635310287,NaN
u,60,3,7,1,0.113251591230989,438098.066633746
V,60,3,7,1,0.180740121612487,438098.066633746
W,60,3,7,1,0.125519444011285,438098.066633746
u,60,3,7,2,0.113629490294958,438096.553686251
V,60,3,7,2,0.180735586679097,438096.553686251
W,60,3,7,2,0.125303580941637,438096.553686251
u,60,3,7,3,0.113649007216325,438096.55068226
V,60,3,7,3,0.180807378396342,438096.55068226
W,60,3,7,3,0.125349680211884,438096.55068226
u,60,3,7,4,0.113650030734528,438096.550672429
V,60,3,7,4,0.180812660960578,438096.550672429
W,60,3,7,4,0.125352562741464,438096.550672429
u,60,3,7,5,0.113650086001851,438096.550672391
V,60,3,7,5,0.180813007738813,438096.550672391
W,60,3,7,5,0.12535272487368,438096.550672391
u,60,3,7,6,0.113650089051435,438096.550672391
V,60,3,7,6,0.180813030004643,438096.550672391
W,60,3,7,6,0.125352734061788,438096.550672391
u,60,3,7,7,0.113650089222176,438096.550672389
V,60,3,7,7,0.180813031427106,438096.550672389
W,60,3,7,7,0.125352734595483,438096.550672389
u,60,3,7,8,0.113650089231813,438096.550672389
V,60,3,7,8,0.180813031517925,438096.550672389
W,60,3,7,8,0.125352734627287,438096.550672389
u,60,3,7,9,0.113650089232359,438096.55067239
V,60,3,7,9,0.180813031523726,438096.55067239
W,60,3,7,9,0.125352734629223,438096.55067239
u,60,3,7,10,0.11365008923239,438096.55067239
V,60,3,7,10,0.180813031524094,438096.55067239
W,60,3,7,10,0.125352734629343,438096.55067239
u,60,3,8,0,0.127928646228185,NaN
u,60,3,8,1,0.114615867941158,438591.200370479
V,60,3,8,1,0.16533861825324,438591.200370479
W,60,3,8,1,0.139566907692868,438591.200370479
u,60,3,8,2,0.114714350418356,438589.955935834
V,60,3,8,2,0.165054933038509,438589.955935834
W,60,3,8,2,0.137868646121457,438589.955935834
u,60,3,8,3,0.114721606841765,438589.95325326
V,60,3,8,3,0.165058095886376,438589.95325326
W,60,3,8,3,0.13780529060481,438589.95325326
u,60,3,8,4,0.114722135327372,438589.953243982
V,60,3,8,4,0.165058761298435,438589.953243982
W,60,3,8,4,0.137802193096167,438589.953243982
u,60,3,8,5,0.114722174958527,438589.953243945
V,60,3,8,5,0.165058825488637,438589.953243945
W,60,3,8,5,0.137802039633393,438589.953243945
u,60,3,8,6,0.114722177945874,438589.953243942
V,60,3,8,6,0.165058830299259,438589.953243942
W,60,3,8,6,0.13780203232696,438589.953243942
u,60,3,8,7,0.114722178170613,438589.953243945
V,60,3,8,7,0.165058830613203,438589.953243945
W,60,3,8,7,0.137802032009788,438589.953243945
u,60,3,8,8,0.11472217818745,438589.953243943
V,60,3,8,8,0.165058830631577,438589.953243943
W,60,3,8,8,0.13780203199889,438589.953243943
u,60,3,8,9,0.114722178188706,438589.953243945
V,60,3,8,9,0.165058830632527,438589.953243945
W,60,3,8,9,0.137802031998803,438589.953243945
u,60,3,8,10,0.114722178188801,438589.953243944
V,60,3,8,10,0.165058830632568,438589.953243944
W,60,3,8,10,0.137802031998831,438589.953243944
u,60,3,9,0,0.119452322982697,NaN
u,60,3,9,1,0.102139576732866,439737.556901639
V,60,3,9,1,0.168269694135383,439737.556901639
W,60,3,9,1,0.14726476801281,439737.556901639
u,60,3,9,2,0.102254389227318,439736.143805269
V,60,3,9,2,0.165878132258503,439736.143805269
W,60,3,9,2,0.147526804565022,439736.143805269
u,60,3,9,3,0.102263149200384,439736.141131997
V,60,3,9,3,0.165815184029506,439736.141131997
W,60,3,9,3,0.147561234733152,439736.141131997
u,60,3,9,4,0.102263834232336,439736.141123635
V,60,3,9,4,0.165812263825217,439736.141123635
W,60,3,9,4,0.147563841872996,439736.141123635
u,60,3,9,5,0.102263887551825,439736.1411236
V,60,3,9,5,0.165812101745166,439736.1411236
W,60,3,9,5,0.147564039672271,439736.1411236
u,60,3,9,6,0.102263891603629,439736.141123603
V,60,3,9,6,0.165812091978465,439736.141123603
W,60,3,9,6,0.147564054433194,439736.141123603
u,60,3,9,7,0.102263891906021,439736.141123602
V,60,3,9,7,0.165812091352221,439736.141123602
W,60,3,9,7,0.147564055524575,439736.141123602
u,60,3,9,8,0.102263891928327,439736.141123601
V,60,3,9,8,0.165812091309781,439736.141123601
W,60,3,9,8,0.147564055605078,439736.141123601
u,60,3,9,9,0.102263891929956,439736.141123602
V,60,3,9,9,0.165812091306762,439736.141123602
W,60,3,9,9,0.147564055611026,439736.141123602
u,60,3,9,10,0.102263891930071,439736.141123602
V,60,3,9,10,0.165812091306539,439736.141123602
W,60,3,9,10,0.147564055611468,439736.141123602
u,60,3,10,0,0.122561443413353,NaN
u,60,3,10,1,0.103583046290587,437991.647457915
V,60,3,10,1,0.178532971446561,437991.647457915
W,60,3,10,1,0.141447811779601,437991.647457915
u,60,3,10,2,0.103357964952631,437990.587360591
V,60,3,10,2,0.175949793882889,437990.587360591
W,60,3,10,2,0.141188650246602,437990.587360591
u,60,3,10,3,0.103346595066187,437990.585215621
V,60,3,10,3,0.175851147381867,437990.585215621
W,60,3,10,3,0.141174892529847,437990.585215621
u,60,3,10,4,0.103345945180187,437990.585208509
V,60,3,10,4,0.175846753296263,437990.585208509
W,60,3,10,4,0.141174005480077,437990.585208509
u,60,3,10,5,0.103345907356895,437990.58520848
V,60,3,10,5,0.17584655092715,437990.58520848
W,60,3,10,5,0.141173953456804,437990.58520848
u,60,3,10,6,0.103345905134896,437990.585208481
V,60,3,10,6,0.175846541590217,437990.585208481
W,60,3,10,6,0.141173950377347,437990.585208481
u,60,3,10,7,0.103345905003327,437990.58520848
V,60,3,10,7,0.175846541173109,437990.58520848
W,60,3,10,7,0.141173950190731,437990.58520848
u,60,3,10,8,0.103345904995485,437990.585208481
V,60,3,10,8,0.175846541156052,437990.585208481
W,60,3,10,8,0.141173950179257,437990.585208481
u,60,3,10,9,0.103345904995012,437990.585208482
V,60,3,10,9,0.175846541155502,437990.585208482
W,60,3,10,9,0.141173950178549,437990.585208482
u,60,3,10,10,0.103345904994986,437990.585208481
V,60,3,10,10,0.175846541155499,437990.585208481
W,60,3,10,10,0.141173950178513,437990.585208481
u,60,3,11,0,0.136376723093105,NaN
u,60,3,11,1,0.118307471688227,438030.035805116
V,60,3,11,1,0.16699183625502,438030.035805116
W,60,3,11,1,0.14347099475824,438030.035805116
u,60,3,11,2,0.11822877312096,438028.915143445
V,60,3,11,2,0.166259925996486,438028.915143445
W,60,3,11,2,0.142793748914886,438028.915143445
u,60,3,11,3,0.11823048612761,438028.912754181
V,60,3,11,3,0.16632075795658,438028.912754181
W,60,3,11,3,0.142795840316516,438028.912754181
u,60,3,11,4,0.11823078100858,438028.912745743
V,60,3,11,4,0.166325868062288,438028.912745743
W,60,3,11,4,0.142797108613003,438028.912745743
u,60,3,11,5,0.118230805765421,438028.912745708
V,60,3,11,5,0.166326219385799,438028.912745708
W,60,3,11,5,0.14279723395423,438028.912745708
u,60,3,11,6,0.118230807535084,438028.912745708
V,60,3,11,6,0.166326242931445,438028.912745708
W,60,3,11,6,0.142797244171035,438028.912745708
u,60,3,11,7,0.118230807654008,438028.912745709
V,60,3,11,7,0.166326244520201,438028.912745709
W,60,3,11,7,0.142797244953965,438028.912745709
