factor,dim,SNR,seed,iteration,stat_err,optim_loss
V,120,3,11,7,0.15506956796332,3488537.32136423
W,120,3,11,7,0.118126804899155,3488537.32136423
u,120,3,11,8,0.115088256572458,3488537.32136428
V,120,3,11,8,0.155069567837162,3488537.32136428
W,120,3,11,8,0.118126804886014,3488537.32136428
u,120,3,11,9,0.115088256572584,3488537.32136428
V,120,3,11,9,0.155069567827735,3488537.32136428
W,120,3,11,9,0.11812680488471,3488537.32136428
u,120,3,11,10,0.1150882565726,3488537.32136428
V,120,3,11,10,0.155069567827027,3488537.32136428
W,120,3,11,10,0.118126804884598,3488537.32136428
u,120,3,12,0,0.147593938112817,NaN
u,120,3,12,1,0.11131802571857,3481320.79763384
V,120,3,12,1,0.164145460681371,3481320.79763384
W,120,3,12,1,0.114485383108392,3481320.79763384
u,120,3,12,2,0.110982754702599,3481315.85992928
V,120,3,12,2,0.161411673087336,3481315.85992928
W,120,3,12,2,0.115172071963733,3481315.85992928
u,120,3,12,3,0.110967169849817,3481315.85634354
V,120,3,12,3,0.16133241358624,3481315.85634354
W,120,3,12,3,0.115227661899873,3481315.85634354
u,120,3,12,4,0.110966297758572,3481315.85679069
V,120,3,12,4,0.161329442174277,3481315.85679069
W,120,3,12,4,0.11523038569996,3481315.85679069
u,120,3,12,5,0.110966244847115,3481315.85682425
V,120,3,12,5,0.161329341167543,3481315.85682425
W,120,3,12,5,0.11523052842993,3481315.85682425
u,120,3,12,6,0.110966241400918,3481315.85682672
V,120,3,12,6,0.161329339019308,3481315.85682672
W,120,3,12,6,0.115230536693986,3481315.85682672
u,120,3,12,7,0.110966241163035,3481315.85682691
V,120,3,12,7,0.161329339106651,3481315.85682691
W,120,3,12,7,0.115230537218054,3481315.85682691
u,120,3,12,8,0.110966241145864,3481315.85682694
V,120,3,12,8,0.161329339124714,3481315.85682694
W,120,3,12,8,0.115230537253756,3481315.85682694
u,120,3,12,9,0.110966241144588,3481315.85682693
V,120,3,12,9,0.161329339126607,3481315.85682693
W,120,3,12,9,0.115230537256316,3481315.85682693
u,120,3,12,10,0.110966241144494,3481315.85682692
V,120,3,12,10,0.161329339126776,3481315.85682692
W,120,3,12,10,0.115230537256506,3481315.85682692
u,120,3,13,0,0.147272086539312,NaN
u,120,3,13,1,0.105905561165511,3488890.9686757
V,120,3,13,1,0.154005264624411,3488890.9686757
W,120,3,13,1,0.124850629565132,3488890.9686757
u,120,3,13,2,0.10565147982174,3488885.32507369
V,120,3,13,2,0.151887472071684,3488885.32507369
W,120,3,13,2,0.123270650739213,3488885.32507369
u,120,3,13,3,0.105648030214878,3488885.31430417
V,120,3,13,3,0.151817903638351,3488885.31430417
W,120,3,13,3,0.123202582631249,3488885.31430417
u,120,3,13,4,0.105648208734849,3488885.31463231
V,120,3,13,4,0.151813567185496,3488885.31463231
W,120,3,13,4,0.123199269769101,3488885.31463231
u,120,3,13,5,0.105648243307434,3488885.31466101
V,120,3,13,5,0.151813268668334,3488885.31466101
W,120,3,13,5,0.123199123292943,3488885.31466101
u,120,3,13,6,0.105648247161502,3488885.31466321
V,120,3,13,6,0.151813247309216,3488885.31466321
W,120,3,13,6,0.123199118044457,3488885.31466321
u,120,3,13,7,0.105648247533643,3488885.3146633
V,120,3,13,7,0.151813245731711,3488885.3146633
W,120,3,13,7,0.123199117980368,3488885.3146633
u,120,3,13,8,0.105648247567382,3488885.31466332
V,120,3,13,8,0.151813245612058,3488885.31466332
W,120,3,13,8,0.123199117995124,3488885.31466332
u,120,3,13,9,0.105648247570338,3488885.31466333
V,120,3,13,9,0.151813245602795,3488885.31466333
W,120,3,13,9,0.123199117997435,3488885.31466333
u,120,3,13,10,0.105648247570594,3488885.31466334
V,120,3,13,10,0.151813245602065,3488885.31466334
W,120,3,13,10,0.123199117997684,3488885.31466334
u,120,3,14,0,0.149385787778837,NaN
u,120,3,14,1,0.111324971309637,3482054.00241876
V,120,3,14,1,0.162328329935553,3482054.00241876
W,120,3,14,1,0.127877286595839,3482054.00241876
u,120,3,14,2,0.111118234854194,3482048.22624631
V,120,3,14,2,0.161157551462063,3482048.22624631
W,120,3,14,2,0.127820071213529,3482048.22624631
u,120,3,14,3,0.111110699532231,3482048.21930167
V,120,3,14,3,0.161108058491639,3482048.21930167
W,120,3,14,3,0.127847394504499,3482048.21930167
u,120,3,14,4,0.111110112107131,3482048.21965931
V,120,3,14,4,0.16110444020562,3482048.21965931
W,120,3,14,4,0.12784948111593,3482048.21965931
u,120,3,14,5,0.111110057833739,3482048.21967617
V,120,3,14,5,0.161104176056022,3482048.21967617
W,120,3,14,5,0.127849650398827,3482048.21967617
u,120,3,14,6,0.111110052769359,3482048.21967662
V,120,3,14,6,0.161104156419153,3482048.21967662
W,120,3,14,6,0.12784966451364,3482048.21967662
u,120,3,14,7,0.111110052306181,3482048.21967658
V,120,3,14,7,0.16110415492088,3482048.21967658
W,120,3,14,7,0.12784966569313,3482048.21967658
u,120,3,14,8,0.1111100522647,3482048.21967662
V,120,3,14,8,0.161104154803961,3482048.21967662
W,120,3,14,8,0.127849665791207,3482048.21967662
u,120,3,14,9,0.11111005226105,3482048.21967661
V,120,3,14,9,0.161104154794684,3482048.21967661
W,120,3,14,9,0.127849665799319,3482048.21967661
u,120,3,14,10,0.111110052260732,3482048.2196766
V,120,3,14,10,0.16110415479394,3482048.2196766
W,120,3,14,10,0.127849665799989,3482048.2196766
u,120,3,15,0,0.142803458414883,NaN
u,120,3,15,1,0.108628767287204,3476684.41382396
V,120,3,15,1,0.143701196912417,3476684.41382396
W,120,3,15,1,0.120482722602618,3476684.41382396
u,120,3,15,2,0.108644841191271,3476679.03870304
V,120,3,15,2,0.142254474084534,3476679.03870304
W,120,3,15,2,0.120798678781935,3476679.03870304
u,120,3,15,3,0.108642271524887,3476679.03428968
V,120,3,15,3,0.142201829520064,3476679.03428968
W,120,3,15,3,0.120820794615079,3476679.03428968
u,120,3,15,4,0.108641856974076,3476679.03469628
V,120,3,15,4,0.14219905452957,3476679.03469628
W,120,3,15,4,0.120821298785048,3476679.03469628
u,120,3,15,5,0.108641819862724,3476679.03472484
V,120,3,15,5,0.142198920909502,3476679.03472484
W,120,3,15,5,0.120821287097807,3476679.03472484
u,120,3,15,6,0.108641816953698,3476679.03472672
V,120,3,15,6,0.142198915371088,3476679.03472672
W,120,3,15,6,0.120821283583309,3476679.03472672
u,120,3,15,7,0.108641816733638,3476679.03472683
V,120,3,15,7,0.142198915225491,3476679.03472683
W,120,3,15,7,0.120821283161094,3476679.03472683
u,120,3,15,8,0.108641816717037,3476679.03472692
V,120,3,15,8,0.142198915231278,3476679.03472692
W,120,3,15,8,0.120821283119283,3476679.03472692
u,120,3,15,9,0.108641816715776,3476679.0347269
V,120,3,15,9,0.142198915232782,3476679.0347269
W,120,3,15,9,0.120821283115487,3476679.0347269
u,120,3,15,10,0.108641816715682,3476679.03472689
V,120,3,15,10,0.142198915232966,3476679.03472689
W,120,3,15,10,0.120821283115151,3476679.03472689
u,120,3,16,0,0.140956385483045,NaN
u,120,3,16,1,0.106040853874814,3485444.71750787
V,120,3,16,1,0.144184265022148,3485444.71750787
W,120,3,16,1,0.127177693487018,3485444.71750787
u,120,3,16,2,0.10611156867853,3485439.09385856
V,120,3,16,2,0.143285755876202,3485439.09385856
W,120,3,16,2,0.125417645504815,3485439.09385856
u,120,3,16,3,0.106116817798301,3485439.08883572
V,120,3,16,3,0.143307721535821,3485439.08883572
W,120,3,16,3,0.125414525658775,3485439.08883572
u,120,3,16,4,0.106117081228941,3485439.08916748
V,120,3,16,4,0.143309970185156,3485439.08916748
W,120,3,16,4,0.125415437244417,3485439.08916748
u,120,3,16,5,0.106117097898224,3485439.08918434
V,120,3,16,5,0.143310150681027,3485439.08918434
W,120,3,16,5,0.125415507942517,3485439.08918434
u,120,3,16,6,0.106117099234717,3485439.08918502
V,120,3,16,6,0.143310164828663,3485439.08918502
W,120,3,16,6,0.125415512239066,3485439.08918502
u,120,3,16,7,0.106117099355748,3485439.08918503
V,120,3,16,7,0.143310165937395,3485439.08918503
W,120,3,16,7,0.125415512473952,3485439.08918503
u,120,3,16,8,0.10611709936706,3485439.08918502
V,120,3,16,8,0.143310166024454,3485439.08918502
W,120,3,16,8,0.125415512485368,3485439.08918502
u,120,3,16,9,0.106117099368113,3485439.08918501
V,120,3,16,9,0.143310166031302,3485439.08918501
W,120,3,16,9,0.125415512485811,3485439.08918501
u,120,3,16,10,0.10611709936821,3485439.08918502
V,120,3,16,10,0.143310166031836,3485439.08918502
W,120,3,16,10,0.125415512485815,3485439.08918502
u,120,3,17,0,0.15590254816209,NaN
u,120,3,17,1,0.119773653633346,3483636.63452019
V,120,3,17,1,0.151710431955421,3483636.63452019
W,120,3,17,1,0.117809145556452,3483636.63452019
u,120,3,17,2,0.119739019785408,3483630.98215408
V,120,3,17,2,0.150694436571003,3483630.98215408
W,120,3,17,2,0.115757412757711,3483630.98215408
u,120,3,17,3,0.119739837875831,3483630.97216238
V,120,3,17,3,0.150657310075968,3483630.97216238
W,120,3,17,3,0.115701142455766,3483630.97216238
u,120,3,17,4,0.119739876923023,3483630.9722774
V,120,3,17,4,0.150654875477923,3483630.9722774
W,120,3,17,4,0.11569803920485,3483630.9722774
u,120,3,17,5,0.119739878862449,3483630.97228902
V,120,3,17,5,0.150654713454629,3483630.97228902
W,120,3,17,5,0.115697842317625,3483630.97228902
u,120,3,17,6,0.119739879048941,3483630.97228993
V,120,3,17,6,0.150654702499237,3483630.97228993
W,120,3,17,6,0.115697829095157,3483630.97228993
u,120,3,17,7,0.119739879073484,3483630.97229003
V,120,3,17,7,0.150654701738447,3483630.97229003
W,120,3,17,7,0.115697828173953,3483630.97229003
u,120,3,17,8,0.119739879076562,3483630.97229003
V,120,3,17,8,0.150654701684086,3483630.97229003
W,120,3,17,8,0.115697828107967,3483630.97229003
u,120,3,17,9,0.119739879076917,3483630.97229004
V,120,3,17,9,0.150654701680107,3483630.97229004
W,120,3,17,9,0.115697828103137,3483630.97229004
u,120,3,17,10,0.119739879076949,3483630.97229003
V,120,3,17,10,0.150654701679809,3483630.97229003
W,120,3,17,10,0.115697828102774,3483630.97229003
u,120,3,18,0,0.149454130141738,NaN
u,120,3,18,1,0.115238675963585,3482773.88654492
V,120,3,18,1,0.155486637316521,3482773.88654492
W,120,3,18,1,0.128396729370525,3482773.88654492
u,120,3,18,2,0.115081989172036,3482768.00179059
V,120,3,18,2,0.15361857927462,3482768.00179059
W,120,3,18,2,0.128964538852454,3482768.00179059
u,120,3,18,3,0.115070992555557,3482767.99052421
V,120,3,18,3,0.153596538207307,3482767.99052421
W,120,3,18,3,0.129022119196361,3482767.99052421
u,120,3,18,4,0.11507013880053,3482767.99080815
V,120,3,18,4,0.153596572745064,3482767.99080815
W,120,3,18,4,0.12902496646894,3482767.99080815
u,120,3,18,5,0.115070076988159,3482767.99083168
V,120,3,18,5,0.153596640988736,3482767.99083168
W,120,3,18,5,0.129025109789321,3482767.99083168
u,120,3,18,6,0.115070072569094,3482767.99083336
V,120,3,18,6,0.15359664945147,3482767.99083336
W,120,3,18,6,0.129025117429784,3482767.99083336
u,120,3,18,7,0.115070072249837,3482767.99083345
V,120,3,18,7,0.153596650274141,3482767.99083345
W,120,3,18,7,0.12902511786222,3482767.99083345
u,120,3,18,8,0.115070072226347,3482767.99083347
V,120,3,18,8,0.153596650347084,3482767.99083347
W,120,3,18,8,0.129025117888199,3482767.99083347
u,120,3,18,9,0.115070072224586,3482767.99083346
V,120,3,18,9,0.15359665035326,3482767.99083346
W,120,3,18,9,0.129025117889863,3482767.99083346
u,120,3,18,10,0.115070072224451,3482767.99083347
V,120,3,18,10,0.153596650353768,3482767.99083347
W,120,3,18,10,0.129025117889973,3482767.99083347
u,120,3,19,0,0.147811252028584,NaN
u,120,3,19,1,0.110970473658407,3484885.57702024
V,120,3,19,1,0.137513924598539,3484885.57702024
W,120,3,19,1,0.112895039466463,3484885.57702024
u,120,3,19,2,0.111197420218338,3484879.75836588
V,120,3,19,2,0.137450302944027,3484879.75836588
W,120,3,19,2,0.110769838411027,3484879.75836588
u,120,3,19,3,0.111218939102138,3484879.73872156
V,120,3,19,3,0.137502505375908,3484879.73872156
W,120,3,19,3,0.110715002554423,3484879.73872156
u,120,3,19,4,0.111220523670051,3484879.73841963
V,120,3,19,4,0.13750549247837,3484879.73841963
W,120,3,19,4,0.110712886744026,3484879.73841963
u,120,3,19,5,0.111220641719277,3484879.73840723
V,120,3,19,5,0.137505666924659,3484879.73840723
W,120,3,19,5,0.11071279921445,3484879.73840723
u,120,3,19,6,0.1112206506613,3484879.73840669
V,120,3,19,6,0.137505677262992,3484879.73840669
W,120,3,19,6,0.110712795884291,3484879.73840669
u,120,3,19,7,0.111220651347323,3484879.73840667
V,120,3,19,7,0.137505677875673,3484879.73840667
W,120,3,19,7,0.1107127958102,3484879.73840667
u,120,3,19,8,0.111220651400474,3484879.73840667
V,120,3,19,8,0.137505677911761,3484879.73840667
W,120,3,19,8,0.110712795815529,3484879.73840667
u,120,3,19,9,0.111220651404625,3484879.73840671
V,120,3,19,9,0.137505677913872,3484879.73840671
W,120,3,19,9,0.110712795816664,3484879.73840671
u,120,3,19,10,0.111220651404958,3484879.73840671
V,120,3,19,10,0.137505677913997,3484879.73840671
W,120,3,19,10,0.110712795816805,3484879.73840671
u,120,3,20,0,0.151211019301715,NaN
u,120,3,20,1,0.114579771970507,3483265.96684198
V,120,3,20,1,0.152007258642016,3483265.96684198
W,120,3,20,1,0.137878378094606,3483265.96684198
u,120,3,20,2,0.114707610127807,3483259.9636154
V,120,3,20,2,0.150344419888732,3483259.9636154
W,120,3,20,2,0.135501402030072,3483259.9636154
u,120,3,20,3,0.11471595482313,3483259.95664797
V,120,3,20,3,0.150311966244859,3483259.95664797
W,120,3,20,3,0.135412442495798,3483259.95664797
u,120,3,20,4,0.114716265570359,3483259.95727408
V,120,3,20,4,0.150310313853323,3483259.95727408
W,120,3,20,4,0.135407177892578,3483259.95727408
u,120,3,20,5,0.114716272649689,3483259.95732683
V,120,3,20,5,0.150310198950598,3483259.95732683
W,120,3,20,5,0.135406824800949,3483259.95732683
u,120,3,20,6,0.114716272314792,3483259.95733094
V,120,3,20,6,0.150310189428223,3483259.95733094
W,120,3,20,6,0.135406799707588,3483259.95733094
u,120,3,20,7,0.114716272237875,3483259.95733115
V,120,3,20,7,0.15031018856991,3483259.95733115
W,120,3,20,7,0.135406797867184,3483259.95733115
u,120,3,20,8,0.114716272228655,3483259.95733119
V,120,3,20,8,0.150310188490558,3483259.95733119
W,120,3,20,8,0.135406797729522,3483259.95733119
u,120,3,20,9,0.114716272227713,3483259.9573312
V,120,3,20,9,0.150310188483238,3483259.9573312
W,120,3,20,9,0.135406797719088,3483259.9573312
u,120,3,20,10,0.114716272227626,3483259.95733119
V,120,3,20,10,0.150310188482573,3483259.95733119
W,120,3,20,10,0.135406797718287,3483259.95733119
u,120,6,1,0,0.0618059251512596,NaN
u,120,6,1,1,0.05833822319282,3488686.15217065
V,120,6,1,1,0.0754585357891206,3488686.15217065
W,120,6,1,1,0.0556152409982111,3488686.15217065
u,120,6,1,2,0.0583582925328229,3488685.82875363
V,120,6,1,2,0.0752239225103246,3488685.82875363
W,120,6,1,2,0.0557533477554714,3488685.82875363
u,120,6,1,3,0.0583586183867041,3488685.82918582
V,120,6,1,3,0.0752200539212652,3488685.82918582
W,120,6,1,3,0.0557548767771215,3488685.82918582
u,120,6,1,4,0.0583586240517494,3488685.82919299
V,120,6,1,4,0.0752199947845188,3488685.82919299
W,120,6,1,4,0.055754892926659,3488685.82919299
u,120,6,1,5,0.0583586241526866,3488685.82919314
V,120,6,1,5,0.0752199938729546,3488685.82919314
W,120,6,1,5,0.0557548931103371,3488685.82919314
u,120,6,1,6,0.0583586241544927,3488685.82919311
V,120,6,1,6,0.0752199938584796,3488685.82919311
W,120,6,1,6,0.0557548931126195,3488685.82919311
u,120,6,1,7,0.0583586241545212,3488685.8291931
V,120,6,1,7,0.0752199938582367,3488685.8291931
W,120,6,1,7,0.0557548931126454,3488685.8291931
u,120,6,1,8,0.0583586241545155,3488685.8291931
V,120,6,1,8,0.0752199938582293,3488685.8291931
W,120,6,1,8,0.0557548931126493,3488685.8291931
u,120,6,1,9,0.0583586241545212,3488685.8291931
V,120,6,1,9,0.0752199938582264,3488685.8291931
W,120,6,1,9,0.0557548931126394,3488685.8291931
u,120,6,1,10,0.0583586241545136,3488685.8291931
V,120,6,1,10,0.0752199938582264,3488685.8291931
W,120,6,1,10,0.0557548931126454,3488685.8291931
u,120,6,2,0,0.0655359850759769,NaN
u,120,6,2,1,0.0598780588609121,3482089.27954532
V,120,6,2,1,0.0685361631027939,3482089.27954532
W,120,6,2,1,0.0610186595645049,3482089.27954532
u,120,6,2,2,0.0598758907304967,3482088.8977889
V,120,6,2,2,0.0686182119387432,3482088.8977889
W,120,6,2,2,0.0610152413362754,3482088.8977889
u,120,6,2,3,0.05987577756142,3482088.89801986
V,120,6,2,3,0.0686188964748167,3482088.89801986
W,120,6,2,3,0.061015997601896,3482088.89801986
u,120,6,2,4,0.0598757744869315,3482088.8980236
V,120,6,2,4,0.0686188965025718,3482088.8980236
W,120,6,2,4,0.061016007057688,3482088.8980236
u,120,6,2,5,0.0598757744188431,3482088.89802368
V,120,6,2,5,0.0686188964029196,3482088.89802368
W,120,6,2,5,0.0610160071569599,3482088.89802368
u,120,6,2,6,0.0598757744174419,3482088.89802366
V,120,6,2,6,0.0686188964003789,3482088.89802366
W,120,6,2,6,0.0610160071578226,3482088.89802366
u,120,6,2,7,0.0598757744174197,3482088.89802366
V,120,6,2,7,0.0686188964003353,3482088.89802366
W,120,6,2,7,0.0610160071578208,3482088.89802366
u,120,6,2,8,0.0598757744174197,3482088.89802366
V,120,6,2,8,0.0686188964003224,3482088.89802366
W,120,6,2,8,0.0610160071578353,3482088.89802366
u,120,6,2,9,0.0598757744174197,3482088.89802366
V,120,6,2,9,0.068618896400337,3482088.89802366
W,120,6,2,9,0.061016007157828,3482088.89802366
u,120,6,2,10,0.059875774417416,3482088.89802366
V,120,6,2,10,0.0686188964003192,3482088.89802366
W,120,6,2,10,0.061016007157828,3482088.89802366
u,120,6,3,0,0.0618718473084874,NaN
u,120,6,3,1,0.0565879235647798,3484894.78993673
V,120,6,3,1,0.0760681091687362,3484894.78993673
W,120,6,3,1,0.0575841008248896,3484894.78993673
u,120,6,3,2,0.0565995271984698,3484894.42167284
V,120,6,3,2,0.0759562047729172,3484894.42167284
W,120,6,3,2,0.0576253390505144,3484894.42167284
u,120,6,3,3,0.0565998065949887,3484894.4217691
V,120,6,3,3,0.0759550030033931,3484894.4217691
W,120,6,3,3,0.0576258435436494,3484894.4217691
u,120,6,3,4,0.0565998121982863,3484894.42177079
V,120,6,3,4,0.0759549819616844,3484894.42177079
W,120,6,3,4,0.0576258478932363,3484894.42177079
u,120,6,3,5,0.0565998123051359,3484894.42177084
V,120,6,3,5,0.0759549816085119,3484894.42177084
W,120,6,3,5,0.0576258479103373,3484894.42177084
u,120,6,3,6,0.0565998123071393,3484894.42177084
V,120,6,3,6,0.0759549816026369,3484894.42177084
W,120,6,3,6,0.0576258479098237,3484894.42177084
u,120,6,3,7,0.0565998123071726,3484894.42177084
V,120,6,3,7,0.0759549816025392,3484894.42177084
W,120,6,3,7,0.0576258479098007,3484894.42177084
u,120,6,3,8,0.0565998123071706,3484894.42177084
V,120,6,3,8,0.0759549816025378,3484894.42177084
W,120,6,3,8,0.0576258479098045,3484894.42177084
u,120,6,3,9,0.0565998123071785,3484894.42177084
V,120,6,3,9,0.0759549816025407,3484894.42177084
W,120,6,3,9,0.0576258479098084,3484894.42177084
u,120,6,3,10,0.0565998123071746,3484894.42177084
V,120,6,3,10,0.0759549816025392,3484894.42177084
W,120,6,3,10,0.0576258479098007,3484894.42177084
u,120,6,4,0,0.0618742492052632,NaN
u,120,6,4,1,0.0533845056753369,3481290.07587429
V,120,6,4,1,0.0686131524576043,3481290.07587429
W,120,6,4,1,0.0635585249175378,3481290.07587429
u,120,6,4,2,0.0533528331119024,3481289.77843074
V,120,6,4,2,0.068601965492871,3481289.77843074
W,120,6,4,2,0.0634747629212117,3481289.77843074
u,120,6,4,3,0.053352488345089,3481289.77881439
V,120,6,4,3,0.0686006872779425,3481289.77881439
W,120,6,4,3,0.0634747528368989,3481289.77881439
u,120,6,4,4,0.0533524841123111,3481289.77882009
V,120,6,4,4,0.0686006585218164,3481289.77882009
W,120,6,4,4,0.0634747634463799,3481289.77882009
u,120,6,4,5,0.0533524840569481,3481289.77882015
V,120,6,4,5,0.0686006579807795,3481289.77882015
W,120,6,4,5,0.0634747637367924,3481289.77882015
u,120,6,4,6,0.0533524840562084,3481289.77882017
V,120,6,4,6,0.0686006579709629,3481289.77882017
W,120,6,4,6,0.0634747637430048,3481289.77882017
u,120,6,4,7,0.0533524840562084,3481289.77882017
V,120,6,4,7,0.0686006579707772,3481289.77882017
W,120,6,4,7,0.0634747637431217,3481289.77882017
u,120,6,4,8,0.0533524840562063,3481289.77882017
V,120,6,4,8,0.0686006579707885,3481289.77882017
W,120,6,4,8,0.0634747637431165,3481289.77882017
u,120,6,4,9,0.0533524840562063,3481289.77882017
V,120,6,4,9,0.0686006579707869,3481289.77882017
W,120,6,4,9,0.063474763743106,3481289.77882017
u,120,6,4,10,0.0533524840562084,3481289.77882017
V,120,6,4,10,0.0686006579707789,3481289.77882017
W,120,6,4,10,0.063474763743106,3481289.77882017
u,120,6,5,0,0.0613602979248775,NaN
u,120,6,5,1,0.0557088349889214,3485404.1005092
V,120,6,5,1,0.075453270208184,3485404.1005092
W,120,6,5,1,0.0576383958244263,3485404.1005092
u,120,6,5,2,0.055714094882692,3485403.74793505
V,120,6,5,2,0.0755939454380183,3485403.74793505
W,120,6,5,2,0.0575876427546013,3485403.74793505
u,120,6,5,3,0.0557141918701373,3485403.74802959
V,120,6,5,3,0.0755964942190267,3485403.74802959
W,120,6,5,3,0.0575879186804287,3485403.74802959
u,120,6,5,4,0.0557141931786582,3485403.74803124
V,120,6,5,4,0.0755965326637154,3485403.74803124
W,120,6,5,4,0.0575879247457525,3485403.74803124
u,120,6,5,5,0.0557141931950586,3485403.74803125
V,120,6,5,5,0.0755965332131371,3485403.74803125
W,120,6,5,5,0.0575879248428158,3485403.74803125
u,120,6,5,6,0.0557141931952356,3485403.74803129
V,120,6,5,6,0.075596533220632,3485403.74803129
W,120,6,5,6,0.0575879248444999,3485403.74803129
u,120,6,5,7,0.0557141931952416,3485403.74803129
V,120,6,5,7,0.0755965332207374,3485403.74803129
W,120,6,5,7,0.0575879248445345,3485403.74803129
u,120,6,5,8,0.0557141931952476,3485403.74803129
V,120,6,5,8,0.0755965332207403,3485403.74803129
W,120,6,5,8,0.0575879248445384,3485403.74803129
u,120,6,5,9,0.0557141931952436,3485403.74803129
V,120,6,5,9,0.0755965332207389,3485403.74803129
W,120,6,5,9,0.0575879248445403,3485403.74803129
u,120,6,5,10,0.0557141931952436,3485403.74803129
V,120,6,5,10,0.0755965332207432,3485403.74803129
W,120,6,5,10,0.0575879248445461,3485403.74803129
u,120,6,6,0,0.0617678463977316,NaN
u,120,6,6,1,0.0577501003206554,3487260.96229484
V,120,6,6,1,0.0719847943686986,3487260.96229484
W,120,6,6,1,0.0537693449672497,3487260.96229484
u,120,6,6,2,0.0577556644793718,3487260.59550946
V,120,6,6,2,0.071737576479372,3487260.59550946
W,120,6,6,2,0.0538888617820189,3487260.59550946
u,120,6,6,3,0.0577556630813182,3487260.59584739
V,120,6,6,3,0.0717353086563812,3487260.59584739
W,120,6,6,3,0.0538891022888752,3487260.59584739
u,120,6,6,4,0.0577556622145121,3487260.59585242
V,120,6,6,4,0.0717352732615647,3487260.59585242
W,120,6,6,4,0.0538890875237737,3487260.59585242
u,120,6,6,5,0.0577556621890058,3487260.59585252
V,120,6,6,5,0.0717352726113529,3487260.59585252
W,120,6,6,5,0.0538890870971152,3487260.59585252
u,120,6,6,6,0.0577556621883917,3487260.59585255
V,120,6,6,6,0.0717352725989819,3487260.59585255
W,120,6,6,6,0.0538890870879997,3487260.59585255
u,120,6,6,7,0.0577556621883763,3487260.59585256
V,120,6,6,7,0.0717352725987612,3487260.59585256
W,120,6,6,7,0.0538890870878249,3487260.59585256
u,120,6,6,8,0.0577556621883821,3487260.59585256
V,120,6,6,8,0.0717352725987488,3487260.59585256
W,120,6,6,8,0.0538890870878187,3487260.59585256
u,120,6,6,9,0.0577556621883802,3487260.59585256
V,120,6,6,9,0.0717352725987504,3487260.59585256
W,120,6,6,9,0.0538890870878126,3487260.59585256
u,120,6,6,10,0.0577556621883802,3487260.59585256
V,120,6,6,10,0.0717352725987473,3487260.59585256
W,120,6,6,10,0.0538890870878208,3487260.59585256
u,120,6,7,0,0.0647410839762242,NaN
u,120,6,7,1,0.059782075201073,3485631.71531721
V,120,6,7,1,0.0756483950015331,3485631.71531721
W,120,6,7,1,0.0686016034302461,3485631.71531721
u,120,6,7,2,0.0597799149586736,3485631.36278314
V,120,6,7,2,0.0756636796745898,3485631.36278314
W,120,6,7,2,0.0684513657847687,3485631.36278314
u,120,6,7,3,0.0597799547269717,3485631.36288866
V,120,6,7,3,0.0756641310675134,3485631.36288866
W,120,6,7,3,0.0684498771181046,3485631.36288866
u,120,6,7,4,0.0597799562995318,3485631.36289115
V,120,6,7,4,0.0756641336966098,3485631.36289115
W,120,6,7,4,0.0684498589802274,3485631.36289115
u,120,6,7,5,0.0597799563384833,3485631.36289118
V,120,6,7,5,0.0756641336737796,3485631.36289118
W,120,6,7,5,0.0684498587488891,3485631.36289118
u,120,6,7,6,0.0597799563393324,3485631.36289119
V,120,6,7,6,0.0756641336724833,3485631.36289119
W,120,6,7,6,0.0684498587459586,3485631.36289119
u,120,6,7,7,0.0597799563393453,3485631.36289119
V,120,6,7,7,0.0756641336724409,3485631.36289119
W,120,6,7,7,0.0684498587459181,3485631.36289119
u,120,6,7,8,0.0597799563393453,3485631.36289119
V,120,6,7,8,0.075664133672435,3485631.36289119
W,120,6,7,8,0.0684498587459149,3485631.36289119
u,120,6,7,9,0.0597799563393491,3485631.36289119
V,120,6,7,9,0.0756641336724394,3485631.36289119
W,120,6,7,9,0.0684498587459117,3485631.36289119
u,120,6,7,10,0.0597799563393491,3485631.36289119
V,120,6,7,10,0.0756641336724335,3485631.36289119
W,120,6,7,10,0.0684498587459084,3485631.36289119
u,120,6,8,0,0.0591678675548022,NaN
u,120,6,8,1,0.0540650364791594,3478694.02027142
V,120,6,8,1,0.0735893178521101,3478694.02027142
W,120,6,8,1,0.0579022020323285,3478694.02027142
u,120,6,8,2,0.0540719028800532,3478693.65169318
V,120,6,8,2,0.0736506762294831,3478693.65169318
W,120,6,8,2,0.0577446925087278,3478693.65169318
u,120,6,8,3,0.0540720606530183,3478693.6518495
V,120,6,8,3,0.0736523590949488,3478693.6518495
W,120,6,8,3,0.0577442199244123,3478693.6518495
u,120,6,8,4,0.0540720635646348,3478693.65185225
V,120,6,8,4,0.0736523868879325,3478693.65185225
W,120,6,8,4,0.0577442255078495,3478693.65185225
u,120,6,8,5,0.0540720636144347,3478693.65185228
V,120,6,8,5,0.0736523873923594,3478693.65185228
W,120,6,8,5,0.0577442256927001,3478693.65185228
u,120,6,8,6,0.0540720636152528,3478693.65185227
V,120,6,8,6,0.0736523874021473,3478693.65185227
W,120,6,8,6,0.0577442256962702,3478693.65185227
u,120,6,8,7,0.0540720636152733,3478693.65185227
V,120,6,8,7,0.0736523874023487,3478693.65185227
W,120,6,8,7,0.0577442256963432,3478693.65185227
u,120,6,8,8,0.054072063615263,3478693.65185227
V,120,6,8,8,0.0736523874023577,3478693.65185227
