q,N,seed,method,factor name,RI,ARI
80,20,17,JisstPCA0 (oracle),networkY2,0.49873417721519,-0.00224900524767896
80,20,17,JisstPCA0 (BIC),sample,1,1
80,20,17,JisstPCA0 (BIC),networkX1,1,1
80,20,17,JisstPCA0 (BIC),networkY1,1,1
80,20,17,JisstPCA0 (BIC),networkX2,0.501582278481013,0.00339610249181012
80,20,17,JisstPCA0 (BIC),networkY2,0.49873417721519,-0.00224900524767896
80,20,17,G-JisstPCA0 (oracle),sample,1,1
80,20,17,G-JisstPCA0 (oracle),networkX1,1,1
80,20,17,G-JisstPCA0 (oracle),networkY1,1,1
80,20,17,G-JisstPCA0 (oracle),networkX2,1,1
80,20,17,G-JisstPCA0 (oracle),networkY2,1,1
80,20,17,G-JisstPCA0 (BIC),sample,1,1
80,20,17,G-JisstPCA0 (BIC),networkX1,1,1
80,20,17,G-JisstPCA0 (BIC),networkY1,1,1
80,20,17,G-JisstPCA0 (BIC),networkX2,1,1
80,20,17,G-JisstPCA0 (BIC),networkY2,1,1
80,20,17,JisstPCA2 (oracle),sample,1,1
80,20,17,JisstPCA2 (oracle),networkX1,1,1
80,20,17,JisstPCA2 (oracle),networkY1,1,1
80,20,17,JisstPCA2 (oracle),networkX2,1,1
80,20,17,JisstPCA2 (oracle),networkY2,1,1
80,20,17,JisstPCA2 (BIC),sample,1,1
80,20,17,JisstPCA2 (BIC),networkX1,1,1
80,20,17,JisstPCA2 (BIC),networkY1,1,1
80,20,17,JisstPCA2 (BIC),networkX2,1,1
80,20,17,JisstPCA2 (BIC),networkY2,1,1
80,20,17,G-JisstPCA2 (oracle),sample,1,1
80,20,17,G-JisstPCA2 (oracle),networkX1,1,1
80,20,17,G-JisstPCA2 (oracle),networkY1,1,1
80,20,17,G-JisstPCA2 (oracle),networkX2,1,1
80,20,17,G-JisstPCA2 (oracle),networkY2,1,1
80,20,17,G-JisstPCA2 (BIC),sample,1,1
80,20,17,G-JisstPCA2 (BIC),networkX1,1,1
80,20,17,G-JisstPCA2 (BIC),networkY1,0.758227848101266,0.496835421932627
80,20,17,G-JisstPCA2 (BIC),networkX2,1,1
80,20,17,G-JisstPCA2 (BIC),networkY2,1,1
80,20,17,iHOSVD,sample,1,1
80,20,17,iHOSVD,networkX1,0.891455696202532,0.754739660362808
80,20,17,iHOSVD,networkY1,1,1
80,20,17,iHOSVD,networkX2,0.564873417721519,0.133281203871411
80,20,17,iHOSVD,networkY2,0.574683544303797,0.149606904638333
80,20,17,iHOOI,sample,1,1
80,20,17,iHOOI,networkX1,0.891455696202532,0.754739660362808
80,20,17,iHOOI,networkY1,1,1
80,20,17,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,17,iHOOI,networkY2,0.675949367088608,0.351944423081853
80,40,17,JisstPCA0 (oracle),sample,1,1
80,40,17,JisstPCA0 (oracle),networkX1,1,1
80,40,17,JisstPCA0 (oracle),networkY1,1,1
80,40,17,JisstPCA0 (oracle),networkX2,0.496518987341772,-0.00711532760154167
80,40,17,JisstPCA0 (oracle),networkY2,0.513924050632911,0.0182270091135047
80,40,17,JisstPCA0 (BIC),sample,1,1
80,40,17,JisstPCA0 (BIC),networkX1,1,1
80,40,17,JisstPCA0 (BIC),networkY1,1,1
80,40,17,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.0101589539802589
80,40,17,JisstPCA0 (BIC),networkY2,0.513924050632911,0.0182270091135047
80,40,17,G-JisstPCA0 (oracle),sample,1,1
80,40,17,G-JisstPCA0 (oracle),networkX1,1,1
80,40,17,G-JisstPCA0 (oracle),networkY1,1,1
80,40,17,G-JisstPCA0 (oracle),networkX2,0.493987341772152,-0.011530977490571
80,40,17,G-JisstPCA0 (oracle),networkY2,0.493987341772152,-0.0116865206171944
80,40,17,G-JisstPCA0 (BIC),sample,1,1
80,40,17,G-JisstPCA0 (BIC),networkX1,1,1
80,40,17,G-JisstPCA0 (BIC),networkY1,1,1
80,40,17,G-JisstPCA0 (BIC),networkX2,1,1
80,40,17,G-JisstPCA0 (BIC),networkY2,1,1
80,40,17,JisstPCA2 (oracle),sample,1,1
80,40,17,JisstPCA2 (oracle),networkX1,1,1
80,40,17,JisstPCA2 (oracle),networkY1,1,1
80,40,17,JisstPCA2 (oracle),networkX2,1,1
80,40,17,JisstPCA2 (oracle),networkY2,1,1
80,40,17,JisstPCA2 (BIC),sample,1,1
80,40,17,JisstPCA2 (BIC),networkX1,1,1
80,40,17,JisstPCA2 (BIC),networkY1,1,1
80,40,17,JisstPCA2 (BIC),networkX2,1,1
80,40,17,JisstPCA2 (BIC),networkY2,1,1
80,40,17,G-JisstPCA2 (oracle),sample,1,1
80,40,17,G-JisstPCA2 (oracle),networkX1,1,1
80,40,17,G-JisstPCA2 (oracle),networkY1,1,1
80,40,17,G-JisstPCA2 (oracle),networkX2,1,1
80,40,17,G-JisstPCA2 (oracle),networkY2,1,1
80,40,17,G-JisstPCA2 (BIC),sample,1,1
80,40,17,G-JisstPCA2 (BIC),networkX1,1,1
80,40,17,G-JisstPCA2 (BIC),networkY1,1,1
80,40,17,G-JisstPCA2 (BIC),networkX2,1,1
80,40,17,G-JisstPCA2 (BIC),networkY2,1,1
80,40,17,iHOSVD,sample,1,1
80,40,17,iHOSVD,networkX1,0.712658227848101,0.436837774860725
80,40,17,iHOSVD,networkY1,1,1
80,40,17,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,17,iHOSVD,networkY2,0.574683544303797,0.147503918193263
80,40,17,iHOOI,sample,1,1
80,40,17,iHOOI,networkX1,0.823101265822785,0.599518635202023
80,40,17,iHOOI,networkY1,1,1
80,40,17,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,17,iHOOI,networkY2,0.724367088607595,0.448841035466606
50,20,18,JisstPCA0 (oracle),sample,1,1
50,20,18,JisstPCA0 (oracle),networkX1,0.783544303797468,0.511732303955586
50,20,18,JisstPCA0 (oracle),networkY1,1,1
50,20,18,JisstPCA0 (oracle),networkX2,1,1
50,20,18,JisstPCA0 (oracle),networkY2,1,1
50,20,18,JisstPCA0 (BIC),sample,1,1
50,20,18,JisstPCA0 (BIC),networkX1,0.783544303797468,0.511732303955586
50,20,18,JisstPCA0 (BIC),networkY1,1,1
50,20,18,JisstPCA0 (BIC),networkX2,1,1
50,20,18,JisstPCA0 (BIC),networkY2,1,1
50,20,18,G-JisstPCA0 (oracle),sample,1,1
50,20,18,G-JisstPCA0 (oracle),networkX1,1,1
50,20,18,G-JisstPCA0 (oracle),networkY1,1,1
50,20,18,G-JisstPCA0 (oracle),networkX2,1,1
50,20,18,G-JisstPCA0 (oracle),networkY2,1,1
50,20,18,G-JisstPCA0 (BIC),sample,1,1
50,20,18,G-JisstPCA0 (BIC),networkX1,1,1
50,20,18,G-JisstPCA0 (BIC),networkY1,1,1
50,20,18,G-JisstPCA0 (BIC),networkX2,1,1
50,20,18,G-JisstPCA0 (BIC),networkY2,1,1
50,20,18,JisstPCA2 (oracle),sample,1,1
50,20,18,JisstPCA2 (oracle),networkX1,0.712658227848101,0.436837774860725
50,20,18,JisstPCA2 (oracle),networkY1,1,1
50,20,18,JisstPCA2 (oracle),networkX2,1,1
50,20,18,JisstPCA2 (oracle),networkY2,1,1
50,20,18,JisstPCA2 (BIC),sample,1,1
50,20,18,JisstPCA2 (BIC),networkX1,0.790189873417722,0.525010474309376
50,20,18,JisstPCA2 (BIC),networkY1,1,1
50,20,18,JisstPCA2 (BIC),networkX2,1,1
50,20,18,JisstPCA2 (BIC),networkY2,1,1
50,20,18,G-JisstPCA2 (oracle),sample,1,1
50,20,18,G-JisstPCA2 (oracle),networkX1,1,1
50,20,18,G-JisstPCA2 (oracle),networkY1,1,1
50,20,18,G-JisstPCA2 (oracle),networkX2,1,1
50,20,18,G-JisstPCA2 (oracle),networkY2,1,1
50,20,18,G-JisstPCA2 (BIC),sample,1,1
50,20,18,G-JisstPCA2 (BIC),networkX1,1,1
50,20,18,G-JisstPCA2 (BIC),networkY1,1,1
50,20,18,G-JisstPCA2 (BIC),networkX2,1,1
50,20,18,G-JisstPCA2 (BIC),networkY2,1,1
50,20,18,iHOSVD,sample,1,1
50,20,18,iHOSVD,networkX1,1,1
50,20,18,iHOSVD,networkY1,1,1
50,20,18,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,20,18,iHOSVD,networkY2,0.493061224489796,-0.0156203063983178
50,20,18,iHOOI,sample,1,1
50,20,18,iHOOI,networkX1,0.752215189873418,0.467796971819231
50,20,18,iHOOI,networkY1,1,1
50,20,18,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,18,iHOOI,networkY2,0.490612244897959,-0.0183852917665868
50,40,18,JisstPCA0 (oracle),sample,1,1
50,40,18,JisstPCA0 (oracle),networkX1,1,1
50,40,18,JisstPCA0 (oracle),networkY1,1,1
50,40,18,JisstPCA0 (oracle),networkX2,1,1
50,40,18,JisstPCA0 (oracle),networkY2,1,1
50,40,18,JisstPCA0 (BIC),sample,1,1
50,40,18,JisstPCA0 (BIC),networkX1,1,1
50,40,18,JisstPCA0 (BIC),networkY1,1,1
50,40,18,JisstPCA0 (BIC),networkX2,1,1
50,40,18,JisstPCA0 (BIC),networkY2,1,1
50,40,18,G-JisstPCA0 (oracle),sample,1,1
50,40,18,G-JisstPCA0 (oracle),networkX1,1,1
50,40,18,G-JisstPCA0 (oracle),networkY1,1,1
50,40,18,G-JisstPCA0 (oracle),networkX2,1,1
50,40,18,G-JisstPCA0 (oracle),networkY2,1,1
50,40,18,G-JisstPCA0 (BIC),sample,1,1
50,40,18,G-JisstPCA0 (BIC),networkX1,1,1
50,40,18,G-JisstPCA0 (BIC),networkY1,1,1
50,40,18,G-JisstPCA0 (BIC),networkX2,1,1
50,40,18,G-JisstPCA0 (BIC),networkY2,1,1
50,40,18,JisstPCA2 (oracle),sample,1,1
50,40,18,JisstPCA2 (oracle),networkX1,1,1
50,40,18,JisstPCA2 (oracle),networkY1,1,1
50,40,18,JisstPCA2 (oracle),networkX2,1,1
50,40,18,JisstPCA2 (oracle),networkY2,1,1
50,40,18,JisstPCA2 (BIC),sample,1,1
50,40,18,JisstPCA2 (BIC),networkX1,1,1
50,40,18,JisstPCA2 (BIC),networkY1,1,1
50,40,18,JisstPCA2 (BIC),networkX2,1,1
50,40,18,JisstPCA2 (BIC),networkY2,1,1
50,40,18,G-JisstPCA2 (oracle),sample,1,1
50,40,18,G-JisstPCA2 (oracle),networkX1,1,1
50,40,18,G-JisstPCA2 (oracle),networkY1,1,1
50,40,18,G-JisstPCA2 (oracle),networkX2,1,1
50,40,18,G-JisstPCA2 (oracle),networkY2,1,1
50,40,18,G-JisstPCA2 (BIC),sample,1,1
50,40,18,G-JisstPCA2 (BIC),networkX1,1,1
50,40,18,G-JisstPCA2 (BIC),networkY1,1,1
50,40,18,G-JisstPCA2 (BIC),networkX2,1,1
50,40,18,G-JisstPCA2 (BIC),networkY2,1,1
50,40,18,iHOSVD,sample,1,1
50,40,18,iHOSVD,networkX1,0.756962025316456,0.468132854578097
50,40,18,iHOSVD,networkY1,1,1
50,40,18,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,18,iHOSVD,networkY2,0.542040816326531,0.084340961327071
50,40,18,iHOOI,sample,1,1
50,40,18,iHOOI,networkX1,1,1
50,40,18,iHOOI,networkY1,1,1
50,40,18,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,18,iHOOI,networkY2,0.649795918367347,0.29904298242689
80,20,18,JisstPCA0 (oracle),sample,1,1
80,20,18,JisstPCA0 (oracle),networkX1,0.965822784810127,0.922682093999435
80,20,18,JisstPCA0 (oracle),networkY1,1,1
80,20,18,JisstPCA0 (oracle),networkX2,1,1
80,20,18,JisstPCA0 (oracle),networkY2,1,1
80,20,18,JisstPCA0 (BIC),sample,1,1
80,20,18,JisstPCA0 (BIC),networkX1,0.965822784810127,0.922682093999435
80,20,18,JisstPCA0 (BIC),networkY1,1,1
80,20,18,JisstPCA0 (BIC),networkX2,1,1
80,20,18,JisstPCA0 (BIC),networkY2,1,1
80,20,18,G-JisstPCA0 (oracle),sample,1,1
80,20,18,G-JisstPCA0 (oracle),networkX1,1,1
80,20,18,G-JisstPCA0 (oracle),networkY1,1,1
80,20,18,G-JisstPCA0 (oracle),networkX2,1,1
80,20,18,G-JisstPCA0 (oracle),networkY2,1,1
80,20,18,G-JisstPCA0 (BIC),sample,1,1
80,20,18,G-JisstPCA0 (BIC),networkX1,1,1
80,20,18,G-JisstPCA0 (BIC),networkY1,1,1
80,20,18,G-JisstPCA0 (BIC),networkX2,1,1
80,20,18,G-JisstPCA0 (BIC),networkY2,1,1
80,20,18,JisstPCA2 (oracle),sample,1,1
80,20,18,JisstPCA2 (oracle),networkX1,0.965822784810127,0.922682093999435
80,20,18,JisstPCA2 (oracle),networkY1,1,1
80,20,18,JisstPCA2 (oracle),networkX2,1,1
80,20,18,JisstPCA2 (oracle),networkY2,1,1
80,20,18,JisstPCA2 (BIC),sample,1,1
80,20,18,JisstPCA2 (BIC),networkX1,0.949683544303797,0.886307889206083
80,20,18,JisstPCA2 (BIC),networkY1,1,1
80,20,18,JisstPCA2 (BIC),networkX2,1,1
80,20,18,JisstPCA2 (BIC),networkY2,1,1
80,20,18,G-JisstPCA2 (oracle),sample,1,1
80,20,18,G-JisstPCA2 (oracle),networkX1,1,1
80,20,18,G-JisstPCA2 (oracle),networkY1,1,1
80,20,18,G-JisstPCA2 (oracle),networkX2,1,1
80,20,18,G-JisstPCA2 (oracle),networkY2,1,1
80,20,18,G-JisstPCA2 (BIC),sample,1,1
80,20,18,G-JisstPCA2 (BIC),networkX1,1,1
80,20,18,G-JisstPCA2 (BIC),networkY1,1,1
80,20,18,G-JisstPCA2 (BIC),networkX2,1,1
80,20,18,G-JisstPCA2 (BIC),networkY2,1,1
80,20,18,iHOSVD,sample,1,1
80,20,18,iHOSVD,networkX1,0.726898734177215,0.469731027155508
80,20,18,iHOSVD,networkY1,0.77246835443038,0.530592748446769
80,20,18,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,20,18,iHOSVD,networkY2,0.564873417721519,0.128194879845391
80,20,18,iHOOI,sample,1,1
80,20,18,iHOOI,networkX1,0.754746835443038,0.466395790082849
80,20,18,iHOOI,networkY1,1,1
80,20,18,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,18,iHOOI,networkY2,0.661075949367089,0.321422327161553
80,40,18,JisstPCA0 (oracle),sample,1,1
80,40,18,JisstPCA0 (oracle),networkX1,1,1
80,40,18,JisstPCA0 (oracle),networkY1,1,1
80,40,18,JisstPCA0 (oracle),networkX2,1,1
80,40,18,JisstPCA0 (oracle),networkY2,1,1
80,40,18,JisstPCA0 (BIC),sample,1,1
80,40,18,JisstPCA0 (BIC),networkX1,1,1
80,40,18,JisstPCA0 (BIC),networkY1,1,1
80,40,18,JisstPCA0 (BIC),networkX2,1,1
80,40,18,JisstPCA0 (BIC),networkY2,1,1
80,40,18,G-JisstPCA0 (oracle),sample,1,1
80,40,18,G-JisstPCA0 (oracle),networkX1,1,1
80,40,18,G-JisstPCA0 (oracle),networkY1,1,1
80,40,18,G-JisstPCA0 (oracle),networkX2,1,1
80,40,18,G-JisstPCA0 (oracle),networkY2,1,1
80,40,18,G-JisstPCA0 (BIC),sample,1,1
80,40,18,G-JisstPCA0 (BIC),networkX1,1,1
80,40,18,G-JisstPCA0 (BIC),networkY1,1,1
80,40,18,G-JisstPCA0 (BIC),networkX2,1,1
80,40,18,G-JisstPCA0 (BIC),networkY2,1,1
80,40,18,JisstPCA2 (oracle),sample,1,1
80,40,18,JisstPCA2 (oracle),networkX1,1,1
80,40,18,JisstPCA2 (oracle),networkY1,1,1
80,40,18,JisstPCA2 (oracle),networkX2,1,1
80,40,18,JisstPCA2 (oracle),networkY2,1,1
80,40,18,JisstPCA2 (BIC),sample,1,1
80,40,18,JisstPCA2 (BIC),networkX1,1,1
80,40,18,JisstPCA2 (BIC),networkY1,1,1
80,40,18,JisstPCA2 (BIC),networkX2,1,1
80,40,18,JisstPCA2 (BIC),networkY2,1,1
80,40,18,G-JisstPCA2 (oracle),sample,1,1
80,40,18,G-JisstPCA2 (oracle),networkX1,1,1
80,40,18,G-JisstPCA2 (oracle),networkY1,1,1
80,40,18,G-JisstPCA2 (oracle),networkX2,1,1
80,40,18,G-JisstPCA2 (oracle),networkY2,1,1
80,40,18,G-JisstPCA2 (BIC),sample,1,1
80,40,18,G-JisstPCA2 (BIC),networkX1,1,1
80,40,18,G-JisstPCA2 (BIC),networkY1,1,1
80,40,18,G-JisstPCA2 (BIC),networkX2,1,1
80,40,18,G-JisstPCA2 (BIC),networkY2,1,1
80,40,18,iHOSVD,sample,1,1
80,40,18,iHOSVD,networkX1,1,1
80,40,18,iHOSVD,networkY1,1,1
80,40,18,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,40,18,iHOSVD,networkY2,0.620253164556962,0.238842784101128
80,40,18,iHOOI,sample,1,1
80,40,18,iHOOI,networkX1,0.756962025316456,0.468132854578097
80,40,18,iHOOI,networkY1,1,1
80,40,18,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,40,18,iHOOI,networkY2,0.607911392405063,0.204308784868039
50,20,19,JisstPCA0 (oracle),sample,0.473684210526316,-0.0324964677752417
50,20,19,JisstPCA0 (oracle),networkX1,1,1
50,20,19,JisstPCA0 (oracle),networkY1,1,1
50,20,19,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.0102560815358483
50,20,19,JisstPCA0 (oracle),networkY2,0.502857142857143,0.00493514288572476
50,20,19,JisstPCA0 (BIC),sample,1,1
50,20,19,JisstPCA0 (BIC),networkX1,1,1
50,20,19,JisstPCA0 (BIC),networkY1,1,1
50,20,19,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.0102560815358483
50,20,19,JisstPCA0 (BIC),networkY2,0.502857142857143,0.00493514288572476
50,20,19,G-JisstPCA0 (oracle),sample,1,1
50,20,19,G-JisstPCA0 (oracle),networkX1,1,1
50,20,19,G-JisstPCA0 (oracle),networkY1,1,1
50,20,19,G-JisstPCA0 (oracle),networkX2,0.496518987341772,-0.00692169036651305
50,20,19,G-JisstPCA0 (oracle),networkY2,0.489795918367347,-0.0205271751807791
50,20,19,G-JisstPCA0 (BIC),sample,1,1
50,20,19,G-JisstPCA0 (BIC),networkX1,1,1
50,20,19,G-JisstPCA0 (BIC),networkY1,1,1
50,20,19,G-JisstPCA0 (BIC),networkX2,1,1
50,20,19,G-JisstPCA0 (BIC),networkY2,0.884897959183673,0.769861097231938
50,20,19,JisstPCA2 (oracle),sample,1,1
50,20,19,JisstPCA2 (oracle),networkX1,1,1
50,20,19,JisstPCA2 (oracle),networkY1,1,1
50,20,19,JisstPCA2 (oracle),networkX2,1,1
50,20,19,JisstPCA2 (oracle),networkY2,0.884897959183673,0.769861097231938
50,20,19,JisstPCA2 (BIC),sample,1,1
50,20,19,JisstPCA2 (BIC),networkX1,1,1
50,20,19,JisstPCA2 (BIC),networkY1,0.755918367346939,0.489778861222358
50,20,19,JisstPCA2 (BIC),networkX2,1,1
50,20,19,JisstPCA2 (BIC),networkY2,0.884897959183673,0.769861097231938
50,20,19,G-JisstPCA2 (oracle),sample,1,1
50,20,19,G-JisstPCA2 (oracle),networkX1,1,1
50,20,19,G-JisstPCA2 (oracle),networkY1,1,1
50,20,19,G-JisstPCA2 (oracle),networkX2,1,1
50,20,19,G-JisstPCA2 (oracle),networkY2,0.884897959183673,0.769861097231938
50,20,19,G-JisstPCA2 (BIC),sample,1,1
50,20,19,G-JisstPCA2 (BIC),networkX1,1,1
50,20,19,G-JisstPCA2 (BIC),networkY1,1,1
50,20,19,G-JisstPCA2 (BIC),networkX2,1,1
50,20,19,G-JisstPCA2 (BIC),networkY2,0.884897959183673,0.769861097231938
50,20,19,iHOSVD,sample,1,1
50,20,19,iHOSVD,networkX1,0.934177215189873,0.852231278911663
50,20,19,iHOSVD,networkY1,1,1
50,20,19,iHOSVD,networkX2,0.59620253164557,0.195396060151336
50,20,19,iHOSVD,networkY2,0.510204081632653,0.0207833733013588
50,20,19,iHOOI,sample,1,1
50,20,19,iHOOI,networkX1,1,1
50,20,19,iHOOI,networkY1,1,1
50,20,19,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,20,19,iHOOI,networkY2,0.529795918367347,0.0591999999999999
50,40,19,JisstPCA0 (oracle),sample,0.615384615384615,0.12979449762367
50,40,19,JisstPCA0 (oracle),networkX1,1,1
50,40,19,JisstPCA0 (oracle),networkY1,1,1
50,40,19,JisstPCA0 (oracle),networkX2,0.493670886075949,-0.0127880516650108
50,40,19,JisstPCA0 (oracle),networkY2,0.490612244897959,-0.0200160128102481
50,40,19,JisstPCA0 (BIC),sample,0.615384615384615,0.12979449762367
50,40,19,JisstPCA0 (BIC),networkX1,1,1
50,40,19,JisstPCA0 (BIC),networkY1,1,1
50,40,19,JisstPCA0 (BIC),networkX2,0.493670886075949,-0.0127880516650108
50,40,19,JisstPCA0 (BIC),networkY2,0.490612244897959,-0.0211060646540209
50,40,19,G-JisstPCA0 (oracle),sample,0.815384615384615,0.601167522423674
50,40,19,G-JisstPCA0 (oracle),networkX1,1,1
50,40,19,G-JisstPCA0 (oracle),networkY1,1,1
50,40,19,G-JisstPCA0 (oracle),networkX2,0.496518987341772,-0.00711532760154167
50,40,19,G-JisstPCA0 (oracle),networkY2,0.490612244897959,-0.0192000000000001
50,40,19,G-JisstPCA0 (BIC),sample,1,1
50,40,19,G-JisstPCA0 (BIC),networkX1,1,1
50,40,19,G-JisstPCA0 (BIC),networkY1,1,1
50,40,19,G-JisstPCA0 (BIC),networkX2,1,1
50,40,19,G-JisstPCA0 (BIC),networkY2,1,1
50,40,19,JisstPCA2 (oracle),sample,1,1
50,40,19,JisstPCA2 (oracle),networkX1,1,1
50,40,19,JisstPCA2 (oracle),networkY1,1,1
50,40,19,JisstPCA2 (oracle),networkX2,1,1
50,40,19,JisstPCA2 (oracle),networkY2,1,1
50,40,19,JisstPCA2 (BIC),sample,1,1
50,40,19,JisstPCA2 (BIC),networkX1,1,1
50,40,19,JisstPCA2 (BIC),networkY1,1,1
50,40,19,JisstPCA2 (BIC),networkX2,1,1
50,40,19,JisstPCA2 (BIC),networkY2,1,1
50,40,19,G-JisstPCA2 (oracle),sample,1,1
50,40,19,G-JisstPCA2 (oracle),networkX1,1,1
50,40,19,G-JisstPCA2 (oracle),networkY1,1,1
50,40,19,G-JisstPCA2 (oracle),networkX2,1,1
50,40,19,G-JisstPCA2 (oracle),networkY2,1,1
50,40,19,G-JisstPCA2 (BIC),sample,1,1
50,40,19,G-JisstPCA2 (BIC),networkX1,1,1
50,40,19,G-JisstPCA2 (BIC),networkY1,1,1
50,40,19,G-JisstPCA2 (BIC),networkX2,1,1
50,40,19,G-JisstPCA2 (BIC),networkY2,1,1
50,40,19,iHOSVD,sample,1,1
50,40,19,iHOSVD,networkX1,1,1
50,40,19,iHOSVD,networkY1,1,1
50,40,19,iHOSVD,networkX2,0.574683544303797,0.153139356814701
50,40,19,iHOSVD,networkY2,0.519183673469388,0.0386396189334132
50,40,19,iHOOI,sample,1,1
50,40,19,iHOOI,networkX1,0.905063291139241,0.785228038887318
50,40,19,iHOOI,networkY1,1,1
50,40,19,iHOOI,networkX2,0.574683544303797,0.153139356814701
50,40,19,iHOOI,networkY2,0.754285714285714,0.508514112432937
80,20,19,JisstPCA0 (oracle),sample,0.557894736842105,0.132702967068797
80,20,19,JisstPCA0 (oracle),networkX1,1,1
80,20,19,JisstPCA0 (oracle),networkY1,1,1
80,20,19,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.00999711621647596
80,20,19,JisstPCA0 (oracle),networkY2,0.509177215189873,0.0185447141316937
80,20,19,JisstPCA0 (BIC),sample,1,1
80,20,19,JisstPCA0 (BIC),networkX1,1,1
80,20,19,JisstPCA0 (BIC),networkY1,1,1
80,20,19,JisstPCA0 (BIC),networkX2,0.496518987341772,-0.00705077358203333
80,20,19,JisstPCA0 (BIC),networkY2,0.509177215189873,0.0185447141316937
80,20,19,G-JisstPCA0 (oracle),sample,1,1
80,20,19,G-JisstPCA0 (oracle),networkX1,1,1
80,20,19,G-JisstPCA0 (oracle),networkY1,1,1
80,20,19,G-JisstPCA0 (oracle),networkX2,0.493987341772152,-0.0112070828763779
80,20,19,G-JisstPCA0 (oracle),networkY2,0.49873417721519,-0.00472752498651116
80,20,19,G-JisstPCA0 (BIC),sample,1,1
80,20,19,G-JisstPCA0 (BIC),networkX1,1,1
80,20,19,G-JisstPCA0 (BIC),networkY1,1,1
80,20,19,G-JisstPCA0 (BIC),networkX2,0.493987341772152,-0.0121145109727664
80,20,19,G-JisstPCA0 (BIC),networkY2,0.49873417721519,-0.00472752498651116
80,20,19,JisstPCA2 (oracle),sample,1,1
80,20,19,JisstPCA2 (oracle),networkX1,1,1
80,20,19,JisstPCA2 (oracle),networkY1,0.756962025316456,0.493806065783853
80,20,19,JisstPCA2 (oracle),networkX2,1,1
80,20,19,JisstPCA2 (oracle),networkY2,1,1
80,20,19,JisstPCA2 (BIC),sample,1,1
80,20,19,JisstPCA2 (BIC),networkX1,1,1
80,20,19,JisstPCA2 (BIC),networkY1,1,1
80,20,19,JisstPCA2 (BIC),networkX2,1,1
80,20,19,JisstPCA2 (BIC),networkY2,1,1
80,20,19,G-JisstPCA2 (oracle),sample,1,1
80,20,19,G-JisstPCA2 (oracle),networkX1,1,1
80,20,19,G-JisstPCA2 (oracle),networkY1,1,1
80,20,19,G-JisstPCA2 (oracle),networkX2,1,1
80,20,19,G-JisstPCA2 (oracle),networkY2,1,1
80,20,19,G-JisstPCA2 (BIC),sample,1,1
80,20,19,G-JisstPCA2 (BIC),networkX1,1,1
80,20,19,G-JisstPCA2 (BIC),networkY1,1,1
80,20,19,G-JisstPCA2 (BIC),networkX2,1,1
80,20,19,G-JisstPCA2 (BIC),networkY2,1,1
80,20,19,iHOSVD,sample,1,1
80,20,19,iHOSVD,networkX1,1,1
80,20,19,iHOSVD,networkY1,1,1
80,20,19,iHOSVD,networkX2,0.574683544303797,0.153139356814701
80,20,19,iHOSVD,networkY2,0.509177215189873,0.0182679133716319
80,20,19,iHOOI,sample,1,1
80,20,19,iHOOI,networkX1,1,1
80,20,19,iHOOI,networkY1,1,1
80,20,19,iHOOI,networkX2,0.574683544303797,0.153139356814701
80,20,19,iHOOI,networkY2,0.778481012658228,0.557086929499132
80,40,19,JisstPCA0 (oracle),sample,1,1
80,40,19,JisstPCA0 (oracle),networkX1,1,1
80,40,19,JisstPCA0 (oracle),networkY1,1,1
80,40,19,JisstPCA0 (oracle),networkX2,0.494936708860759,-0.0102560815358483
80,40,19,JisstPCA0 (oracle),networkY2,0.513924050632911,0.0182270091135047
80,40,19,JisstPCA0 (BIC),sample,1,1
80,40,19,JisstPCA0 (BIC),networkX1,1,1
80,40,19,JisstPCA0 (BIC),networkY1,1,1
80,40,19,JisstPCA0 (BIC),networkX2,0.494936708860759,-0.0102560815358483
80,40,19,JisstPCA0 (BIC),networkY2,0.513924050632911,0.0182270091135047
80,40,19,G-JisstPCA0 (oracle),sample,0.498717948717949,0.00780792504391962
80,40,19,G-JisstPCA0 (oracle),networkX1,1,1
80,40,19,G-JisstPCA0 (oracle),networkY1,1,1
80,40,19,G-JisstPCA0 (oracle),networkX2,0.493987341772152,-0.0121145109727664
80,40,19,G-JisstPCA0 (oracle),networkY2,0.496518987341772,-0.00705077358203333
80,40,19,G-JisstPCA0 (BIC),sample,1,1
80,40,19,G-JisstPCA0 (BIC),networkX1,1,1
80,40,19,G-JisstPCA0 (BIC),networkY1,1,1
80,40,19,G-JisstPCA0 (BIC),networkX2,0.493987341772152,-0.0121145109727664
