q,N,seed,method,factor name,factor number,err
50,40,7,G-JisstPCA2 (oracle),V,2,0.157482432936007
50,40,7,G-JisstPCA2 (oracle),W,2,0.233349926583828
50,40,7,G-JisstPCA2 (BIC),u,1,0.094430552734509
50,40,7,G-JisstPCA2 (BIC),V,1,0.0573379678935678
50,40,7,G-JisstPCA2 (BIC),W,1,0.109463051734592
50,40,7,G-JisstPCA2 (BIC),u,2,0.129352107685886
50,40,7,G-JisstPCA2 (BIC),V,2,0.157482432936007
50,40,7,G-JisstPCA2 (BIC),W,2,0.233349926583828
50,40,7,iHOSVD,u,1,0.147506634410632
50,40,7,iHOSVD,V,1,0.16789263123799
50,40,7,iHOSVD,W,1,0.158533857786521
50,40,7,iHOSVD,u,2,0.177835152643074
50,40,7,iHOSVD,V,2,0.782506854621941
50,40,7,iHOSVD,W,2,0.873576710468253
50,40,7,iHOOI,u,1,0.0866322806730366
50,40,7,iHOOI,V,1,0.169129160735311
50,40,7,iHOOI,W,1,0.15674617390163
50,40,7,iHOOI,u,2,0.123296786565958
50,40,7,iHOOI,V,2,0.778097641319517
50,40,7,iHOOI,W,2,0.721609599675831
80,20,7,JisstPCA0 (oracle),u,1,0.0863544325028641
80,20,7,JisstPCA0 (oracle),V,1,0.0833551581194225
80,20,7,JisstPCA0 (oracle),W,1,0.137029654248113
80,20,7,JisstPCA0 (oracle),u,2,0.187668289166345
80,20,7,JisstPCA0 (oracle),V,2,0.15370527420471
80,20,7,JisstPCA0 (oracle),W,2,0.257936905937737
80,20,7,JisstPCA0 (BIC),u,1,0.0863544325028641
80,20,7,JisstPCA0 (BIC),V,1,0.0833551581194225
80,20,7,JisstPCA0 (BIC),W,1,0.137029654248113
80,20,7,JisstPCA0 (BIC),u,2,0.187668289166345
80,20,7,JisstPCA0 (BIC),V,2,0.15370527420471
80,20,7,JisstPCA0 (BIC),W,2,0.257936905937737
80,20,7,G-JisstPCA0 (oracle),u,1,0.0889727622423761
80,20,7,G-JisstPCA0 (oracle),V,1,0.0835714276442673
80,20,7,G-JisstPCA0 (oracle),W,1,0.136725828341269
80,20,7,G-JisstPCA0 (oracle),u,2,0.171480863587214
80,20,7,G-JisstPCA0 (oracle),V,2,0.154121127566873
80,20,7,G-JisstPCA0 (oracle),W,2,0.252687244181237
80,20,7,G-JisstPCA0 (BIC),u,1,0.0889727622423761
80,20,7,G-JisstPCA0 (BIC),V,1,0.0835714276442673
80,20,7,G-JisstPCA0 (BIC),W,1,0.136725828341269
80,20,7,G-JisstPCA0 (BIC),u,2,0.171480863587214
80,20,7,G-JisstPCA0 (BIC),V,2,0.154121127566873
80,20,7,G-JisstPCA0 (BIC),W,2,0.252687244181237
80,20,7,JisstPCA2 (oracle),u,1,0.0863544325028641
80,20,7,JisstPCA2 (oracle),V,1,0.0833551581194225
80,20,7,JisstPCA2 (oracle),W,1,0.137029654248113
80,20,7,JisstPCA2 (oracle),u,2,0.123677301701003
80,20,7,JisstPCA2 (oracle),V,2,0.149764287822371
80,20,7,JisstPCA2 (oracle),W,2,0.251111255484195
80,20,7,JisstPCA2 (BIC),u,1,0.0863544325028641
80,20,7,JisstPCA2 (BIC),V,1,0.0833551581194225
80,20,7,JisstPCA2 (BIC),W,1,0.137029654248113
80,20,7,JisstPCA2 (BIC),u,2,0.123677301701003
80,20,7,JisstPCA2 (BIC),V,2,0.149764287822371
80,20,7,JisstPCA2 (BIC),W,2,0.251111255484195
80,20,7,G-JisstPCA2 (oracle),u,1,0.0889727622423761
80,20,7,G-JisstPCA2 (oracle),V,1,0.0835714276442673
80,20,7,G-JisstPCA2 (oracle),W,1,0.136725828341269
80,20,7,G-JisstPCA2 (oracle),u,2,0.117369477717581
80,20,7,G-JisstPCA2 (oracle),V,2,0.15023751119403
80,20,7,G-JisstPCA2 (oracle),W,2,0.251073846266398
80,20,7,G-JisstPCA2 (BIC),u,1,0.0889727622423761
80,20,7,G-JisstPCA2 (BIC),V,1,0.0835714276442673
80,20,7,G-JisstPCA2 (BIC),W,1,0.136725828341269
80,20,7,G-JisstPCA2 (BIC),u,2,0.117369477717581
80,20,7,G-JisstPCA2 (BIC),V,2,0.15023751119403
80,20,7,G-JisstPCA2 (BIC),W,2,0.251073846266398
80,20,7,iHOSVD,u,1,0.147712350723996
80,20,7,iHOSVD,V,1,0.185380864787159
80,20,7,iHOSVD,W,1,0.236116628958839
80,20,7,iHOSVD,u,2,0.173981477578256
80,20,7,iHOSVD,V,2,0.799794144254335
80,20,7,iHOSVD,W,2,0.828107587289699
80,20,7,iHOOI,u,1,0.0791275987219494
80,20,7,iHOOI,V,1,0.189334887699843
80,20,7,iHOOI,W,1,0.206044667656909
80,20,7,iHOOI,u,2,0.116036018212501
80,20,7,iHOOI,V,2,0.790876264432627
80,20,7,iHOOI,W,2,0.746952423079503
80,40,7,JisstPCA0 (oracle),u,1,0.0928817416725335
80,40,7,JisstPCA0 (oracle),V,1,0.0569898162865704
80,40,7,JisstPCA0 (oracle),W,1,0.0975116721013427
80,40,7,JisstPCA0 (oracle),u,2,0.174034773027704
80,40,7,JisstPCA0 (oracle),V,2,0.143609162011507
80,40,7,JisstPCA0 (oracle),W,2,0.206692770124899
80,40,7,JisstPCA0 (BIC),u,1,0.0928817416725335
80,40,7,JisstPCA0 (BIC),V,1,0.0569898162865704
80,40,7,JisstPCA0 (BIC),W,1,0.0975116721013427
80,40,7,JisstPCA0 (BIC),u,2,0.174034773027704
80,40,7,JisstPCA0 (BIC),V,2,0.143609162011507
80,40,7,JisstPCA0 (BIC),W,2,0.206692770124899
80,40,7,G-JisstPCA0 (oracle),u,1,0.091781467915342
80,40,7,G-JisstPCA0 (oracle),V,1,0.0569466681009062
80,40,7,G-JisstPCA0 (oracle),W,1,0.0974497112996465
80,40,7,G-JisstPCA0 (oracle),u,2,0.162840201924562
80,40,7,G-JisstPCA0 (oracle),V,2,0.143072127560747
80,40,7,G-JisstPCA0 (oracle),W,2,0.20089913338611
80,40,7,G-JisstPCA0 (BIC),u,1,0.091781467915342
80,40,7,G-JisstPCA0 (BIC),V,1,0.0569466681009062
80,40,7,G-JisstPCA0 (BIC),W,1,0.0974497112996465
80,40,7,G-JisstPCA0 (BIC),u,2,0.162840201924562
80,40,7,G-JisstPCA0 (BIC),V,2,0.143072127560747
80,40,7,G-JisstPCA0 (BIC),W,2,0.20089913338611
80,40,7,JisstPCA2 (oracle),u,1,0.0928817416725335
80,40,7,JisstPCA2 (oracle),V,1,0.0569898162865704
80,40,7,JisstPCA2 (oracle),W,1,0.0975116721013427
80,40,7,JisstPCA2 (oracle),u,2,0.130724773518309
80,40,7,JisstPCA2 (oracle),V,2,0.142375295255348
80,40,7,JisstPCA2 (oracle),W,2,0.201913148475288
80,40,7,JisstPCA2 (BIC),u,1,0.0928817416725335
80,40,7,JisstPCA2 (BIC),V,1,0.0569898162865704
80,40,7,JisstPCA2 (BIC),W,1,0.0975116721013427
80,40,7,JisstPCA2 (BIC),u,2,0.130724773518309
80,40,7,JisstPCA2 (BIC),V,2,0.142375295255348
80,40,7,JisstPCA2 (BIC),W,2,0.201913148475288
80,40,7,G-JisstPCA2 (oracle),u,1,0.091781467915342
80,40,7,G-JisstPCA2 (oracle),V,1,0.0569466681009062
80,40,7,G-JisstPCA2 (oracle),W,1,0.0974497112996465
80,40,7,G-JisstPCA2 (oracle),u,2,0.126787843716375
80,40,7,G-JisstPCA2 (oracle),V,2,0.141773069135231
80,40,7,G-JisstPCA2 (oracle),W,2,0.200201302611093
80,40,7,G-JisstPCA2 (BIC),u,1,0.091781467915342
80,40,7,G-JisstPCA2 (BIC),V,1,0.0569466681009062
80,40,7,G-JisstPCA2 (BIC),W,1,0.0974497112996465
80,40,7,G-JisstPCA2 (BIC),u,2,0.126787843716375
80,40,7,G-JisstPCA2 (BIC),V,2,0.141773069135231
80,40,7,G-JisstPCA2 (BIC),W,2,0.200201302611093
80,40,7,iHOSVD,u,1,0.143456642116561
80,40,7,iHOSVD,V,1,0.171743407808697
80,40,7,iHOSVD,W,1,0.171669174770467
80,40,7,iHOSVD,u,2,0.176895613032511
80,40,7,iHOSVD,V,2,0.77985316834031
80,40,7,iHOSVD,W,2,0.775958879020249
80,40,7,iHOOI,u,1,0.0855146027846434
80,40,7,iHOOI,V,1,0.169394444801
80,40,7,iHOOI,W,1,0.16647907340332
80,40,7,iHOOI,u,2,0.118218200162199
80,40,7,iHOOI,V,2,0.777425976178425
80,40,7,iHOOI,W,2,0.722589874573036
50,20,8,JisstPCA0 (oracle),u,1,0.0966281982202641
50,20,8,JisstPCA0 (oracle),V,1,0.0858209145011732
50,20,8,JisstPCA0 (oracle),W,1,0.158248391980338
50,20,8,JisstPCA0 (oracle),u,2,0.207023997552297
50,20,8,JisstPCA0 (oracle),V,2,0.188688285376403
50,20,8,JisstPCA0 (oracle),W,2,0.40917248221163
50,20,8,JisstPCA0 (BIC),u,1,0.0966281982202641
50,20,8,JisstPCA0 (BIC),V,1,0.0858209145011732
50,20,8,JisstPCA0 (BIC),W,1,0.158248391980338
50,20,8,JisstPCA0 (BIC),u,2,0.207023997552297
50,20,8,JisstPCA0 (BIC),V,2,0.188688285376403
50,20,8,JisstPCA0 (BIC),W,2,0.40917248221163
50,20,8,G-JisstPCA0 (oracle),u,1,0.100211123072937
50,20,8,G-JisstPCA0 (oracle),V,1,0.0861055574116528
50,20,8,G-JisstPCA0 (oracle),W,1,0.158203833862685
50,20,8,G-JisstPCA0 (oracle),u,2,0.187998739852838
50,20,8,G-JisstPCA0 (oracle),V,2,0.188888770973263
50,20,8,G-JisstPCA0 (oracle),W,2,0.406233520586222
50,20,8,G-JisstPCA0 (BIC),u,1,0.100211123072937
50,20,8,G-JisstPCA0 (BIC),V,1,0.0861055574116528
50,20,8,G-JisstPCA0 (BIC),W,1,0.158203833862685
50,20,8,G-JisstPCA0 (BIC),u,2,0.187998739852838
50,20,8,G-JisstPCA0 (BIC),V,2,0.188888770973263
50,20,8,G-JisstPCA0 (BIC),W,2,0.406233520586222
50,20,8,JisstPCA2 (oracle),u,1,0.0966281982202641
50,20,8,JisstPCA2 (oracle),V,1,0.0858209145011732
50,20,8,JisstPCA2 (oracle),W,1,0.158248391980338
50,20,8,JisstPCA2 (oracle),u,2,0.137081965239613
50,20,8,JisstPCA2 (oracle),V,2,0.183648802350052
50,20,8,JisstPCA2 (oracle),W,2,0.394839423203851
50,20,8,JisstPCA2 (BIC),u,1,0.0966281982202641
50,20,8,JisstPCA2 (BIC),V,1,0.0858209145011732
50,20,8,JisstPCA2 (BIC),W,1,0.158248391980338
50,20,8,JisstPCA2 (BIC),u,2,0.137081965239613
50,20,8,JisstPCA2 (BIC),V,2,0.183648802350052
50,20,8,JisstPCA2 (BIC),W,2,0.394839423203851
50,20,8,G-JisstPCA2 (oracle),u,1,0.100211123072937
50,20,8,G-JisstPCA2 (oracle),V,1,0.0861055574116528
50,20,8,G-JisstPCA2 (oracle),W,1,0.158203833862685
50,20,8,G-JisstPCA2 (oracle),u,2,0.136564674135685
50,20,8,G-JisstPCA2 (oracle),V,2,0.185627821751278
50,20,8,G-JisstPCA2 (oracle),W,2,0.397511877141017
50,20,8,G-JisstPCA2 (BIC),u,1,0.100211123072937
50,20,8,G-JisstPCA2 (BIC),V,1,0.0861055574116528
50,20,8,G-JisstPCA2 (BIC),W,1,0.158203833862685
50,20,8,G-JisstPCA2 (BIC),u,2,0.136564674135685
50,20,8,G-JisstPCA2 (BIC),V,2,0.185627821751278
50,20,8,G-JisstPCA2 (BIC),W,2,0.397511877141017
50,20,8,iHOSVD,u,1,0.147928491938331
50,20,8,iHOSVD,V,1,0.174658516902289
50,20,8,iHOSVD,W,1,0.256234088295096
50,20,8,iHOSVD,u,2,0.192796366465587
50,20,8,iHOSVD,V,2,0.79087885898668
50,20,8,iHOSVD,W,2,0.991947970475204
50,20,8,iHOOI,u,1,0.0903778014190194
50,20,8,iHOOI,V,1,0.178469988045266
50,20,8,iHOOI,W,1,0.167298675021366
50,20,8,iHOOI,u,2,0.135025938876801
50,20,8,iHOOI,V,2,0.779482058992962
50,20,8,iHOOI,W,2,0.990800274868904
50,40,8,JisstPCA0 (oracle),u,1,0.102438175345538
50,40,8,JisstPCA0 (oracle),V,1,0.0689554772907698
50,40,8,JisstPCA0 (oracle),W,1,0.130589681724193
50,40,8,JisstPCA0 (oracle),u,2,0.183137194357639
50,40,8,JisstPCA0 (oracle),V,2,0.130037837489901
50,40,8,JisstPCA0 (oracle),W,2,0.229921497716407
50,40,8,JisstPCA0 (BIC),u,1,0.102438175345538
50,40,8,JisstPCA0 (BIC),V,1,0.0689554772907698
50,40,8,JisstPCA0 (BIC),W,1,0.130589681724193
50,40,8,JisstPCA0 (BIC),u,2,0.183137194357639
50,40,8,JisstPCA0 (BIC),V,2,0.130037837489901
50,40,8,JisstPCA0 (BIC),W,2,0.229921497716407
50,40,8,G-JisstPCA0 (oracle),u,1,0.104324896051294
50,40,8,G-JisstPCA0 (oracle),V,1,0.0691796956216715
50,40,8,G-JisstPCA0 (oracle),W,1,0.130775336599816
50,40,8,G-JisstPCA0 (oracle),u,2,0.162568661932283
50,40,8,G-JisstPCA0 (oracle),V,2,0.131022467644958
50,40,8,G-JisstPCA0 (oracle),W,2,0.222909395682685
50,40,8,G-JisstPCA0 (BIC),u,1,0.104324896051294
50,40,8,G-JisstPCA0 (BIC),V,1,0.0691796956216715
50,40,8,G-JisstPCA0 (BIC),W,1,0.130775336599816
50,40,8,G-JisstPCA0 (BIC),u,2,0.162568661932283
50,40,8,G-JisstPCA0 (BIC),V,2,0.131022467644958
50,40,8,G-JisstPCA0 (BIC),W,2,0.222909395682685
50,40,8,JisstPCA2 (oracle),u,1,0.102438175345538
50,40,8,JisstPCA2 (oracle),V,1,0.0689554772907698
50,40,8,JisstPCA2 (oracle),W,1,0.130589681724193
50,40,8,JisstPCA2 (oracle),u,2,0.125174688310235
50,40,8,JisstPCA2 (oracle),V,2,0.129148493475686
50,40,8,JisstPCA2 (oracle),W,2,0.220734924025696
50,40,8,JisstPCA2 (BIC),u,1,0.102438175345538
50,40,8,JisstPCA2 (BIC),V,1,0.0689554772907698
50,40,8,JisstPCA2 (BIC),W,1,0.130589681724193
50,40,8,JisstPCA2 (BIC),u,2,0.125174688310235
50,40,8,JisstPCA2 (BIC),V,2,0.129148493475686
50,40,8,JisstPCA2 (BIC),W,2,0.220734924025696
50,40,8,G-JisstPCA2 (oracle),u,1,0.104324896051294
50,40,8,G-JisstPCA2 (oracle),V,1,0.0691796956216715
50,40,8,G-JisstPCA2 (oracle),W,1,0.130775336599816
50,40,8,G-JisstPCA2 (oracle),u,2,0.12714341149825
50,40,8,G-JisstPCA2 (oracle),V,2,0.130153581093943
50,40,8,G-JisstPCA2 (oracle),W,2,0.222027675853754
50,40,8,G-JisstPCA2 (BIC),u,1,0.104324896051294
50,40,8,G-JisstPCA2 (BIC),V,1,0.0691796956216715
50,40,8,G-JisstPCA2 (BIC),W,1,0.130775336599816
50,40,8,G-JisstPCA2 (BIC),u,2,0.12714341149825
50,40,8,G-JisstPCA2 (BIC),V,2,0.130153581093943
50,40,8,G-JisstPCA2 (BIC),W,2,0.222027675853754
50,40,8,iHOSVD,u,1,0.156719133408556
50,40,8,iHOSVD,V,1,0.192522107773379
50,40,8,iHOSVD,W,1,0.20488806684093
50,40,8,iHOSVD,u,2,0.185528763208772
50,40,8,iHOSVD,V,2,0.789719682932751
50,40,8,iHOSVD,W,2,0.85269188516988
50,40,8,iHOOI,u,1,0.0920220464339801
50,40,8,iHOOI,V,1,0.194986550077415
50,40,8,iHOOI,W,1,0.206576185995338
50,40,8,iHOOI,u,2,0.115655119695315
50,40,8,iHOOI,V,2,0.78872729539718
50,40,8,iHOOI,W,2,0.745290993899027
80,20,8,JisstPCA0 (oracle),u,1,0.0962910385293948
80,20,8,JisstPCA0 (oracle),V,1,0.0875020095497753
80,20,8,JisstPCA0 (oracle),W,1,0.145802425175103
80,20,8,JisstPCA0 (oracle),u,2,0.185050098172703
80,20,8,JisstPCA0 (oracle),V,2,0.189613993055294
80,20,8,JisstPCA0 (oracle),W,2,0.266155209799022
80,20,8,JisstPCA0 (BIC),u,1,0.0962910385293948
80,20,8,JisstPCA0 (BIC),V,1,0.0875020095497753
80,20,8,JisstPCA0 (BIC),W,1,0.145802425175103
80,20,8,JisstPCA0 (BIC),u,2,0.185050098172703
80,20,8,JisstPCA0 (BIC),V,2,0.189613993055294
80,20,8,JisstPCA0 (BIC),W,2,0.266155209799022
80,20,8,G-JisstPCA0 (oracle),u,1,0.0954953011658829
80,20,8,G-JisstPCA0 (oracle),V,1,0.0875297637412471
80,20,8,G-JisstPCA0 (oracle),W,1,0.145756345768978
80,20,8,G-JisstPCA0 (oracle),u,2,0.170137939295137
80,20,8,G-JisstPCA0 (oracle),V,2,0.189607329015739
80,20,8,G-JisstPCA0 (oracle),W,2,0.264340799655562
80,20,8,G-JisstPCA0 (BIC),u,1,0.0954953011658829
80,20,8,G-JisstPCA0 (BIC),V,1,0.0875297637412471
80,20,8,G-JisstPCA0 (BIC),W,1,0.145756345768978
80,20,8,G-JisstPCA0 (BIC),u,2,0.170137939295137
80,20,8,G-JisstPCA0 (BIC),V,2,0.189607329015739
80,20,8,G-JisstPCA0 (BIC),W,2,0.264340799655562
80,20,8,JisstPCA2 (oracle),u,1,0.0962910385293948
80,20,8,JisstPCA2 (oracle),V,1,0.0875020095497753
80,20,8,JisstPCA2 (oracle),W,1,0.145802425175103
80,20,8,JisstPCA2 (oracle),u,2,0.134686165553918
80,20,8,JisstPCA2 (oracle),V,2,0.187934261991746
80,20,8,JisstPCA2 (oracle),W,2,0.26032374528976
80,20,8,JisstPCA2 (BIC),u,1,0.0962910385293948
80,20,8,JisstPCA2 (BIC),V,1,0.0875020095497753
80,20,8,JisstPCA2 (BIC),W,1,0.145802425175103
80,20,8,JisstPCA2 (BIC),u,2,0.134686165553918
80,20,8,JisstPCA2 (BIC),V,2,0.187934261991746
80,20,8,JisstPCA2 (BIC),W,2,0.26032374528976
80,20,8,G-JisstPCA2 (oracle),u,1,0.0954953011658829
80,20,8,G-JisstPCA2 (oracle),V,1,0.0875297637412471
80,20,8,G-JisstPCA2 (oracle),W,1,0.145756345768978
80,20,8,G-JisstPCA2 (oracle),u,2,0.130694999248207
80,20,8,G-JisstPCA2 (oracle),V,2,0.188236986490559
80,20,8,G-JisstPCA2 (oracle),W,2,0.261422586533305
80,20,8,G-JisstPCA2 (BIC),u,1,0.0954953011658829
80,20,8,G-JisstPCA2 (BIC),V,1,0.0875297637412471
80,20,8,G-JisstPCA2 (BIC),W,1,0.145756345768978
80,20,8,G-JisstPCA2 (BIC),u,2,0.130694999248207
80,20,8,G-JisstPCA2 (BIC),V,2,0.188236986490559
80,20,8,G-JisstPCA2 (BIC),W,2,0.261422586533305
80,20,8,iHOSVD,u,1,0.150351042930844
80,20,8,iHOSVD,V,1,0.183650209149375
80,20,8,iHOSVD,W,1,0.221143674642582
80,20,8,iHOSVD,u,2,0.174891979651182
80,20,8,iHOSVD,V,2,0.799017653507142
80,20,8,iHOSVD,W,2,0.846556646314457
80,20,8,iHOOI,u,1,0.0878726113079022
80,20,8,iHOOI,V,1,0.184739805735381
80,20,8,iHOOI,W,1,0.218732350696831
80,20,8,iHOOI,u,2,0.127074981156452
80,20,8,iHOOI,V,2,0.786278625963342
80,20,8,iHOOI,W,2,0.762933743096403
80,40,8,JisstPCA0 (oracle),u,1,0.0851750843214766
80,40,8,JisstPCA0 (oracle),V,1,0.0710696556265537
80,40,8,JisstPCA0 (oracle),W,1,0.0922259185358441
80,40,8,JisstPCA0 (oracle),u,2,0.185798240013401
80,40,8,JisstPCA0 (oracle),V,2,0.137665083178143
80,40,8,JisstPCA0 (oracle),W,2,0.198047677596587
80,40,8,JisstPCA0 (BIC),u,1,0.0851750843214766
80,40,8,JisstPCA0 (BIC),V,1,0.0710696556265537
80,40,8,JisstPCA0 (BIC),W,1,0.0922259185358441
80,40,8,JisstPCA0 (BIC),u,2,0.185798240013401
80,40,8,JisstPCA0 (BIC),V,2,0.137665083178143
80,40,8,JisstPCA0 (BIC),W,2,0.198047677596587
80,40,8,G-JisstPCA0 (oracle),u,1,0.0834174762029481
80,40,8,G-JisstPCA0 (oracle),V,1,0.0710538243207202
80,40,8,G-JisstPCA0 (oracle),W,1,0.0922978649433745
80,40,8,G-JisstPCA0 (oracle),u,2,0.166773160697019
80,40,8,G-JisstPCA0 (oracle),V,2,0.136037610434093
80,40,8,G-JisstPCA0 (oracle),W,2,0.19556526006933
80,40,8,G-JisstPCA0 (BIC),u,1,0.0834174762029481
80,40,8,G-JisstPCA0 (BIC),V,1,0.0710538243207202
80,40,8,G-JisstPCA0 (BIC),W,1,0.0922978649433745
80,40,8,G-JisstPCA0 (BIC),u,2,0.166773160697019
80,40,8,G-JisstPCA0 (BIC),V,2,0.136037610434093
80,40,8,G-JisstPCA0 (BIC),W,2,0.19556526006933
80,40,8,JisstPCA2 (oracle),u,1,0.0851750843214766
80,40,8,JisstPCA2 (oracle),V,1,0.0710696556265537
80,40,8,JisstPCA2 (oracle),W,1,0.0922259185358441
80,40,8,JisstPCA2 (oracle),u,2,0.128829175255742
80,40,8,JisstPCA2 (oracle),V,2,0.135940648990436
80,40,8,JisstPCA2 (oracle),W,2,0.194064361904467
80,40,8,JisstPCA2 (BIC),u,1,0.0851750843214766
80,40,8,JisstPCA2 (BIC),V,1,0.0710696556265537
80,40,8,JisstPCA2 (BIC),W,1,0.0922259185358441
80,40,8,JisstPCA2 (BIC),u,2,0.128829175255742
80,40,8,JisstPCA2 (BIC),V,2,0.135940648990436
80,40,8,JisstPCA2 (BIC),W,2,0.194064361904467
80,40,8,G-JisstPCA2 (oracle),u,1,0.0834174762029481
80,40,8,G-JisstPCA2 (oracle),V,1,0.0710538243207202
80,40,8,G-JisstPCA2 (oracle),W,1,0.0922978649433745
80,40,8,G-JisstPCA2 (oracle),u,2,0.124865106335962
80,40,8,G-JisstPCA2 (oracle),V,2,0.13468150211465
80,40,8,G-JisstPCA2 (oracle),W,2,0.193492122635618
80,40,8,G-JisstPCA2 (BIC),u,1,0.0834174762029481
80,40,8,G-JisstPCA2 (BIC),V,1,0.0710538243207202
80,40,8,G-JisstPCA2 (BIC),W,1,0.0922978649433745
80,40,8,G-JisstPCA2 (BIC),u,2,0.124865106335962
80,40,8,G-JisstPCA2 (BIC),V,2,0.13468150211465
80,40,8,G-JisstPCA2 (BIC),W,2,0.193492122635618
80,40,8,iHOSVD,u,1,0.143849594958868
80,40,8,iHOSVD,V,1,0.186822545206631
80,40,8,iHOSVD,W,1,0.186094597066552
80,40,8,iHOSVD,u,2,0.179774918911905
80,40,8,iHOSVD,V,2,0.786908117720536
80,40,8,iHOSVD,W,2,0.746150348594949
80,40,8,iHOOI,u,1,0.0756734679648813
80,40,8,iHOOI,V,1,0.181676370256187
80,40,8,iHOOI,W,1,0.171223839366236
80,40,8,iHOOI,u,2,0.120768783516819
80,40,8,iHOOI,V,2,0.779700630506694
80,40,8,iHOOI,W,2,0.722809575989114
50,20,9,JisstPCA0 (oracle),u,1,0.050990874753227
50,20,9,JisstPCA0 (oracle),V,1,0.0702801148758453
50,20,9,JisstPCA0 (oracle),W,1,0.145294789094005
50,20,9,JisstPCA0 (oracle),u,2,0.996248178481337
50,20,9,JisstPCA0 (oracle),V,2,0.999445670152704
50,20,9,JisstPCA0 (oracle),W,2,0.988294760235091
50,20,9,JisstPCA0 (BIC),u,1,0.050990874753227
50,20,9,JisstPCA0 (BIC),V,1,0.0702801148758453
50,20,9,JisstPCA0 (BIC),W,1,0.145294789094005
50,20,9,JisstPCA0 (BIC),u,2,0.996248178481337
50,20,9,JisstPCA0 (BIC),V,2,0.999445670152704
50,20,9,JisstPCA0 (BIC),W,2,0.988294760235091
50,20,9,G-JisstPCA0 (oracle),u,1,0.0562866419803208
50,20,9,G-JisstPCA0 (oracle),V,1,0.070289552621466
50,20,9,G-JisstPCA0 (oracle),W,1,0.145160178019904
50,20,9,G-JisstPCA0 (oracle),u,2,0.997565217215639
50,20,9,G-JisstPCA0 (oracle),V,2,0.999291777737659
50,20,9,G-JisstPCA0 (oracle),W,2,0.987865892916161
50,20,9,G-JisstPCA0 (BIC),u,1,0.0562866419803208
50,20,9,G-JisstPCA0 (BIC),V,1,0.070289552621466
50,20,9,G-JisstPCA0 (BIC),W,1,0.145160178019904
50,20,9,G-JisstPCA0 (BIC),u,2,0.997565217215639
50,20,9,G-JisstPCA0 (BIC),V,2,0.999291777737659
50,20,9,G-JisstPCA0 (BIC),W,2,0.987865892916161
50,20,9,JisstPCA2 (oracle),u,1,0.050990874753227
50,20,9,JisstPCA2 (oracle),V,1,0.0702801148758453
50,20,9,JisstPCA2 (oracle),W,1,0.145294789094005
50,20,9,JisstPCA2 (oracle),u,2,0.117033227374152
50,20,9,JisstPCA2 (oracle),V,2,0.206771706518759
50,20,9,JisstPCA2 (oracle),W,2,0.434315184272028
50,20,9,JisstPCA2 (BIC),u,1,0.050990874753227
50,20,9,JisstPCA2 (BIC),V,1,0.0702801148758453
50,20,9,JisstPCA2 (BIC),W,1,0.145294789094005
50,20,9,JisstPCA2 (BIC),u,2,0.117033227374152
50,20,9,JisstPCA2 (BIC),V,2,0.206771706518759
50,20,9,JisstPCA2 (BIC),W,2,0.434315184272028
50,20,9,G-JisstPCA2 (oracle),u,1,0.0562866419803208
50,20,9,G-JisstPCA2 (oracle),V,1,0.070289552621466
50,20,9,G-JisstPCA2 (oracle),W,1,0.145160178019904
50,20,9,G-JisstPCA2 (oracle),u,2,0.115033841631756
50,20,9,G-JisstPCA2 (oracle),V,2,0.208633088836842
50,20,9,G-JisstPCA2 (oracle),W,2,0.434054073894444
50,20,9,G-JisstPCA2 (BIC),u,1,0.0562866419803208
50,20,9,G-JisstPCA2 (BIC),V,1,0.070289552621466
50,20,9,G-JisstPCA2 (BIC),W,1,0.145160178019904
50,20,9,G-JisstPCA2 (BIC),u,2,0.115033841631756
50,20,9,G-JisstPCA2 (BIC),V,2,0.208633088836842
50,20,9,G-JisstPCA2 (BIC),W,2,0.434054073894444
50,20,9,iHOSVD,u,1,0.0849378438549503
50,20,9,iHOSVD,V,1,0.0977850226572098
50,20,9,iHOSVD,W,1,0.181901469308624
50,20,9,iHOSVD,u,2,0.14880024945503
50,20,9,iHOSVD,V,2,0.777506758927541
50,20,9,iHOSVD,W,2,0.999992640003812
50,20,9,iHOOI,u,1,0.0474895688962522
50,20,9,iHOOI,V,1,0.0992019798405955
50,20,9,iHOOI,W,1,0.150220876658705
50,20,9,iHOOI,u,2,0.125548965267133
50,20,9,iHOOI,V,2,0.742788934429456
50,20,9,iHOOI,W,2,0.943539396863002
50,40,9,JisstPCA0 (oracle),u,1,0.125022576403174
50,40,9,JisstPCA0 (oracle),V,1,0.0747845027659399
50,40,9,JisstPCA0 (oracle),W,1,0.136703840300993
50,40,9,JisstPCA0 (oracle),u,2,0.204047945368335
50,40,9,JisstPCA0 (oracle),V,2,0.128091044893607
50,40,9,JisstPCA0 (oracle),W,2,0.230085010534356
50,40,9,JisstPCA0 (BIC),u,1,0.125022576403174
50,40,9,JisstPCA0 (BIC),V,1,0.0747845027659399
50,40,9,JisstPCA0 (BIC),W,1,0.136703840300993
50,40,9,JisstPCA0 (BIC),u,2,0.204047945368335
50,40,9,JisstPCA0 (BIC),V,2,0.128091044893607
50,40,9,JisstPCA0 (BIC),W,2,0.230085010534356
50,40,9,G-JisstPCA0 (oracle),u,1,0.128767060714902
50,40,9,G-JisstPCA0 (oracle),V,1,0.0756981714963626
50,40,9,G-JisstPCA0 (oracle),W,1,0.13668258235611
