scenario,orthogonal,SNR,seed,method,factor name,factor number,err
4,0,5,18,G-JisstPCA0 (BIC top),V,1,0.0913039211693208
4,0,5,18,G-JisstPCA0 (BIC top),W,1,0.0833904849031569
4,0,5,18,G-JisstPCA0 (BIC top),u,2,0.0794703931183844
4,0,5,18,G-JisstPCA0 (BIC top),V,2,0.158709360667501
4,0,5,18,G-JisstPCA0 (BIC top),W,2,0.118288188060795
4,0,5,18,G-JisstPCA0 (oracle),u,1,0.0208107783477219
4,0,5,18,G-JisstPCA0 (oracle),V,1,0.0913039211693208
4,0,5,18,G-JisstPCA0 (oracle),W,1,0.0833904849031569
4,0,5,18,G-JisstPCA0 (oracle),u,2,0.0794703931183844
4,0,5,18,G-JisstPCA0 (oracle),V,2,0.158709360667501
4,0,5,18,G-JisstPCA0 (oracle),W,2,0.118288188060795
4,0,5,18,JisstPCA1 (BIC),u,1,0.0248940178194939
4,0,5,18,JisstPCA1 (BIC),V,1,1
4,0,5,18,JisstPCA1 (BIC),W,1,0.083648463273321
4,0,5,18,JisstPCA1 (BIC),u,2,0.164087113539587
4,0,5,18,JisstPCA1 (BIC),V,2,0.20455098219986
4,0,5,18,JisstPCA1 (BIC),W,2,0.360380762582155
4,0,5,18,JisstPCA1 (BIC top),u,1,0.0248940178194939
4,0,5,18,JisstPCA1 (BIC top),V,1,1
4,0,5,18,JisstPCA1 (BIC top),W,1,0.083648463273321
4,0,5,18,JisstPCA1 (BIC top),u,2,0.164087113539587
4,0,5,18,JisstPCA1 (BIC top),V,2,0.20455098219986
4,0,5,18,JisstPCA1 (BIC top),W,2,0.360380762582155
4,0,5,18,JisstPCA1 (oracle),u,1,0.0240534374228299
4,0,5,18,JisstPCA1 (oracle),V,1,0.091437958947529
4,0,5,18,JisstPCA1 (oracle),W,1,0.0835621195254775
4,0,5,18,JisstPCA1 (oracle),u,2,0.164774835801335
4,0,5,18,JisstPCA1 (oracle),V,2,0.261395739276973
4,0,5,18,JisstPCA1 (oracle),W,2,0.360799887385792
4,0,5,18,G-JisstPCA1 (BIC),u,1,0.0208107783477219
4,0,5,18,G-JisstPCA1 (BIC),V,1,0.0913039211693208
4,0,5,18,G-JisstPCA1 (BIC),W,1,0.0833904849031569
4,0,5,18,G-JisstPCA1 (BIC),u,2,0.163275948177429
4,0,5,18,G-JisstPCA1 (BIC),V,2,0.26097366369369
4,0,5,18,G-JisstPCA1 (BIC),W,2,0.359795120145516
4,0,5,18,G-JisstPCA1 (BIC top),u,1,0.0208107783477219
4,0,5,18,G-JisstPCA1 (BIC top),V,1,0.0913039211693208
4,0,5,18,G-JisstPCA1 (BIC top),W,1,0.0833904849031569
4,0,5,18,G-JisstPCA1 (BIC top),u,2,0.163275948177429
4,0,5,18,G-JisstPCA1 (BIC top),V,2,0.26097366369369
4,0,5,18,G-JisstPCA1 (BIC top),W,2,0.359795120145516
4,0,5,18,G-JisstPCA1 (oracle),u,1,0.0208107783477219
4,0,5,18,G-JisstPCA1 (oracle),V,1,0.0913039211693208
4,0,5,18,G-JisstPCA1 (oracle),W,1,0.0833904849031569
4,0,5,18,G-JisstPCA1 (oracle),u,2,0.163275948177429
4,0,5,18,G-JisstPCA1 (oracle),V,2,0.26097366369369
4,0,5,18,G-JisstPCA1 (oracle),W,2,0.359795120145516
4,0,5,18,iHOSVD,u,1,0.0321390650205907
4,0,5,18,iHOSVD,V,1,0.226205811164933
4,0,5,18,iHOSVD,W,1,0.340546823018347
4,0,5,18,iHOSVD,u,2,0.186726137059665
4,0,5,18,iHOSVD,V,2,0.438874201299168
4,0,5,18,iHOSVD,W,2,0.600694575749018
4,0,5,18,iHOOI,u,1,0.0302988877937832
4,0,5,18,iHOOI,V,1,0.215637649598355
4,0,5,18,iHOOI,W,1,0.313250747890413
4,0,5,18,iHOOI,u,2,0.174914626964596
4,0,5,18,iHOOI,V,2,0.408902153383612
4,0,5,18,iHOOI,W,2,0.576827546520627
4,0,6.25,18,JisstPCA0 (BIC),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA0 (BIC),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA0 (BIC),W,1,0.068823274599599
4,0,6.25,18,JisstPCA0 (BIC),u,2,0.467965262038254
4,0,6.25,18,JisstPCA0 (BIC),V,2,1
4,0,6.25,18,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,6.25,18,JisstPCA0 (BIC top),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA0 (BIC top),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA0 (BIC top),W,1,0.068823274599599
4,0,6.25,18,JisstPCA0 (BIC top),u,2,0.467965262038254
4,0,6.25,18,JisstPCA0 (BIC top),V,2,0.167094421857368
4,0,6.25,18,JisstPCA0 (BIC top),W,2,0.387225961259355
4,0,6.25,18,JisstPCA0 (oracle),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA0 (oracle),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA0 (oracle),W,1,0.068823274599599
4,0,6.25,18,JisstPCA0 (oracle),u,2,0.996058735983308
4,0,6.25,18,JisstPCA0 (oracle),V,2,0.998381118177907
4,0,6.25,18,JisstPCA0 (oracle),W,2,0.992035833583528
4,0,6.25,18,G-JisstPCA0 (BIC),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA0 (BIC),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA0 (BIC),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA0 (BIC),u,2,0.0624866182512796
4,0,6.25,18,G-JisstPCA0 (BIC),V,2,0.127547510795183
4,0,6.25,18,G-JisstPCA0 (BIC),W,2,0.0947817724582325
4,0,6.25,18,G-JisstPCA0 (BIC top),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA0 (BIC top),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA0 (BIC top),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA0 (BIC top),u,2,0.0624866182512796
4,0,6.25,18,G-JisstPCA0 (BIC top),V,2,0.127547510795183
4,0,6.25,18,G-JisstPCA0 (BIC top),W,2,0.0947817724582325
4,0,6.25,18,G-JisstPCA0 (oracle),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA0 (oracle),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA0 (oracle),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA0 (oracle),u,2,0.0624866182512796
4,0,6.25,18,G-JisstPCA0 (oracle),V,2,0.127547510795183
4,0,6.25,18,G-JisstPCA0 (oracle),W,2,0.0947817724582325
4,0,6.25,18,JisstPCA1 (BIC),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA1 (BIC),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA1 (BIC),W,1,0.068823274599599
4,0,6.25,18,JisstPCA1 (BIC),u,2,0.158297370711869
4,0,6.25,18,JisstPCA1 (BIC),V,2,0.248964529658562
4,0,6.25,18,JisstPCA1 (BIC),W,2,0.356897940223168
4,0,6.25,18,JisstPCA1 (BIC top),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA1 (BIC top),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA1 (BIC top),W,1,0.068823274599599
4,0,6.25,18,JisstPCA1 (BIC top),u,2,0.158297370711869
4,0,6.25,18,JisstPCA1 (BIC top),V,2,0.248964529658562
4,0,6.25,18,JisstPCA1 (BIC top),W,2,0.356897940223168
4,0,6.25,18,JisstPCA1 (oracle),u,1,0.0205300867574325
4,0,6.25,18,JisstPCA1 (oracle),V,1,0.0733640707669021
4,0,6.25,18,JisstPCA1 (oracle),W,1,0.068823274599599
4,0,6.25,18,JisstPCA1 (oracle),u,2,0.158297370711869
4,0,6.25,18,JisstPCA1 (oracle),V,2,0.248964529658562
4,0,6.25,18,JisstPCA1 (oracle),W,2,0.356897940223168
4,0,6.25,18,G-JisstPCA1 (BIC),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA1 (BIC),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA1 (BIC),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA1 (BIC),u,2,0.155988603335149
4,0,6.25,18,G-JisstPCA1 (BIC),V,2,0.248487627964633
4,0,6.25,18,G-JisstPCA1 (BIC),W,2,0.355983056624788
4,0,6.25,18,G-JisstPCA1 (BIC top),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA1 (BIC top),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA1 (BIC top),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA1 (BIC top),u,2,0.155988603335149
4,0,6.25,18,G-JisstPCA1 (BIC top),V,2,0.248487627964633
4,0,6.25,18,G-JisstPCA1 (BIC top),W,2,0.355983056624788
4,0,6.25,18,G-JisstPCA1 (oracle),u,1,0.0172933201822396
4,0,6.25,18,G-JisstPCA1 (oracle),V,1,0.07324614557383
4,0,6.25,18,G-JisstPCA1 (oracle),W,1,0.0685569910411139
4,0,6.25,18,G-JisstPCA1 (oracle),u,2,0.155988603335149
4,0,6.25,18,G-JisstPCA1 (oracle),V,2,0.248487627964633
4,0,6.25,18,G-JisstPCA1 (oracle),W,2,0.355983056624788
4,0,6.25,18,iHOSVD,u,1,0.0292505344515444
4,0,6.25,18,iHOSVD,V,1,0.215864219137081
4,0,6.25,18,iHOSVD,W,1,0.331878351258575
4,0,6.25,18,iHOSVD,u,2,0.174610381923214
4,0,6.25,18,iHOSVD,V,2,0.415000315796658
4,0,6.25,18,iHOSVD,W,2,0.593364316488542
4,0,6.25,18,iHOOI,u,1,0.0282603817947848
4,0,6.25,18,iHOOI,V,1,0.211443714252782
4,0,6.25,18,iHOOI,W,1,0.315169875401049
4,0,6.25,18,iHOOI,u,2,0.169142356013249
4,0,6.25,18,iHOOI,V,2,0.402612502345227
4,0,6.25,18,iHOOI,W,2,0.579434664064156
4,0,8.5,18,JisstPCA0 (BIC),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA0 (BIC),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA0 (BIC),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA0 (BIC),u,2,0.472246450865152
4,0,8.5,18,JisstPCA0 (BIC),V,2,1
4,0,8.5,18,JisstPCA0 (BIC),W,2,1
4,0,8.5,18,JisstPCA0 (BIC top),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA0 (BIC top),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA0 (BIC top),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA0 (BIC top),u,2,0.472246450865152
4,0,8.5,18,JisstPCA0 (BIC top),V,2,0.154259484358584
4,0,8.5,18,JisstPCA0 (BIC top),W,2,0.422399451961631
4,0,8.5,18,JisstPCA0 (oracle),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA0 (oracle),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA0 (oracle),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA0 (oracle),u,2,0.995148385739837
4,0,8.5,18,JisstPCA0 (oracle),V,2,0.998276608995912
4,0,8.5,18,JisstPCA0 (oracle),W,2,0.992503360798921
4,0,8.5,18,G-JisstPCA0 (BIC),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA0 (BIC),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA0 (BIC),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA0 (BIC),u,2,0.0453953350397704
4,0,8.5,18,G-JisstPCA0 (BIC),V,2,0.0943068382729108
4,0,8.5,18,G-JisstPCA0 (BIC),W,2,0.0698417580079741
4,0,8.5,18,G-JisstPCA0 (BIC top),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA0 (BIC top),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA0 (BIC top),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA0 (BIC top),u,2,0.0453953350397704
4,0,8.5,18,G-JisstPCA0 (BIC top),V,2,0.0943068382729108
4,0,8.5,18,G-JisstPCA0 (BIC top),W,2,0.0698417580079741
4,0,8.5,18,G-JisstPCA0 (oracle),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA0 (oracle),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA0 (oracle),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA0 (oracle),u,2,0.0453953350397704
4,0,8.5,18,G-JisstPCA0 (oracle),V,2,0.0943068382729108
4,0,8.5,18,G-JisstPCA0 (oracle),W,2,0.0698417580079741
4,0,8.5,18,JisstPCA1 (BIC),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA1 (BIC),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA1 (BIC),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA1 (BIC),u,2,0.153139603876286
4,0,8.5,18,JisstPCA1 (BIC),V,2,0.239055145839518
4,0,8.5,18,JisstPCA1 (BIC),W,2,0.354209100856545
4,0,8.5,18,JisstPCA1 (BIC top),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA1 (BIC top),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA1 (BIC top),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA1 (BIC top),u,2,0.153139603876286
4,0,8.5,18,JisstPCA1 (BIC top),V,2,0.239055145839518
4,0,8.5,18,JisstPCA1 (BIC top),W,2,0.354209100856545
4,0,8.5,18,JisstPCA1 (oracle),u,1,0.0171919971058827
4,0,8.5,18,JisstPCA1 (oracle),V,1,0.0544841868734901
4,0,8.5,18,JisstPCA1 (oracle),W,1,0.0541932146053408
4,0,8.5,18,JisstPCA1 (oracle),u,2,0.153139603876286
4,0,8.5,18,JisstPCA1 (oracle),V,2,0.239055145839518
4,0,8.5,18,JisstPCA1 (oracle),W,2,0.354209100856545
4,0,8.5,18,G-JisstPCA1 (BIC),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA1 (BIC),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA1 (BIC),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA1 (BIC),u,2,0.150100763930859
4,0,8.5,18,G-JisstPCA1 (BIC),V,2,0.238534006825031
4,0,8.5,18,G-JisstPCA1 (BIC),W,2,0.353338290020927
4,0,8.5,18,G-JisstPCA1 (BIC top),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA1 (BIC top),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA1 (BIC top),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA1 (BIC top),u,2,0.150100763930859
4,0,8.5,18,G-JisstPCA1 (BIC top),V,2,0.238534006825031
4,0,8.5,18,G-JisstPCA1 (BIC top),W,2,0.353338290020927
4,0,8.5,18,G-JisstPCA1 (oracle),u,1,0.0138241346754218
4,0,8.5,18,G-JisstPCA1 (oracle),V,1,0.0543579163427495
4,0,8.5,18,G-JisstPCA1 (oracle),W,1,0.0537792235755113
4,0,8.5,18,G-JisstPCA1 (oracle),u,2,0.150100763930859
4,0,8.5,18,G-JisstPCA1 (oracle),V,2,0.238534006825031
4,0,8.5,18,G-JisstPCA1 (oracle),W,2,0.353338290020927
4,0,8.5,18,iHOSVD,u,1,0.0269200197809283
4,0,8.5,18,iHOSVD,V,1,0.210492763395044
4,0,8.5,18,iHOSVD,W,1,0.326831057589222
4,0,8.5,18,iHOSVD,u,2,0.166407163093541
4,0,8.5,18,iHOSVD,V,2,0.402253907506537
4,0,8.5,18,iHOSVD,W,2,0.589713918036703
4,0,8.5,18,iHOOI,u,1,0.026492307470719
4,0,8.5,18,iHOOI,V,1,0.209180685157278
4,0,8.5,18,iHOOI,W,1,0.318140434124249
4,0,8.5,18,iHOOI,u,2,0.164515255298395
4,0,8.5,18,iHOOI,V,2,0.398453467033827
4,0,8.5,18,iHOOI,W,2,0.582807001255163
4,0,12.5,18,JisstPCA0 (BIC),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA0 (BIC),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA0 (BIC),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA0 (BIC),u,2,0.474176328262521
4,0,12.5,18,JisstPCA0 (BIC),V,2,1
4,0,12.5,18,JisstPCA0 (BIC),W,2,1
4,0,12.5,18,JisstPCA0 (BIC top),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA0 (BIC top),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA0 (BIC top),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA0 (BIC top),u,2,0.474176328262521
4,0,12.5,18,JisstPCA0 (BIC top),V,2,0.14430220792856
4,0,12.5,18,JisstPCA0 (BIC top),W,2,0.42435293781531
4,0,12.5,18,JisstPCA0 (oracle),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA0 (oracle),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA0 (oracle),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA0 (oracle),u,2,0.994315501739788
4,0,12.5,18,JisstPCA0 (oracle),V,2,0.998205277337281
4,0,12.5,18,JisstPCA0 (oracle),W,2,0.992799588143183
4,0,12.5,18,G-JisstPCA0 (BIC),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA0 (BIC),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA0 (BIC),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA0 (BIC),u,2,0.03121393910568
4,0,12.5,18,G-JisstPCA0 (BIC),V,2,0.064497818652541
4,0,12.5,18,G-JisstPCA0 (BIC),W,2,0.0476514702861713
4,0,12.5,18,G-JisstPCA0 (BIC top),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA0 (BIC top),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA0 (BIC top),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA0 (BIC top),u,2,0.03121393910568
4,0,12.5,18,G-JisstPCA0 (BIC top),V,2,0.064497818652541
4,0,12.5,18,G-JisstPCA0 (BIC top),W,2,0.0476514702861713
4,0,12.5,18,G-JisstPCA0 (oracle),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA0 (oracle),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA0 (oracle),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA0 (oracle),u,2,0.03121393910568
4,0,12.5,18,G-JisstPCA0 (oracle),V,2,0.064497818652541
4,0,12.5,18,G-JisstPCA0 (oracle),W,2,0.0476514702861713
4,0,12.5,18,JisstPCA1 (BIC),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA1 (BIC),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA1 (BIC),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA1 (BIC),u,2,0.150091611585509
4,0,12.5,18,JisstPCA1 (BIC),V,2,0.233240892231082
4,0,12.5,18,JisstPCA1 (BIC),W,2,0.353115170384704
4,0,12.5,18,JisstPCA1 (BIC top),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA1 (BIC top),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA1 (BIC top),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA1 (BIC top),u,2,0.150091611585509
4,0,12.5,18,JisstPCA1 (BIC top),V,2,0.233240892231082
4,0,12.5,18,JisstPCA1 (BIC top),W,2,0.353115170384704
4,0,12.5,18,JisstPCA1 (oracle),u,1,0.0148341261706897
4,0,12.5,18,JisstPCA1 (oracle),V,1,0.0384135385534527
4,0,12.5,18,JisstPCA1 (oracle),W,1,0.0430265276163082
4,0,12.5,18,JisstPCA1 (oracle),u,2,0.150091611585509
4,0,12.5,18,JisstPCA1 (oracle),V,2,0.233240892231082
4,0,12.5,18,JisstPCA1 (oracle),W,2,0.353115170384704
4,0,12.5,18,G-JisstPCA1 (BIC),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA1 (BIC),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA1 (BIC),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA1 (BIC),u,2,0.146508340579692
4,0,12.5,18,G-JisstPCA1 (BIC),V,2,0.232681396423757
4,0,12.5,18,G-JisstPCA1 (BIC),W,2,0.352240433064155
4,0,12.5,18,G-JisstPCA1 (BIC top),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA1 (BIC top),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA1 (BIC top),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA1 (BIC top),u,2,0.146508340579692
4,0,12.5,18,G-JisstPCA1 (BIC top),V,2,0.232681396423757
4,0,12.5,18,G-JisstPCA1 (BIC top),W,2,0.352240433064155
4,0,12.5,18,G-JisstPCA1 (oracle),u,1,0.0111891840051354
4,0,12.5,18,G-JisstPCA1 (oracle),V,1,0.0382164834473741
4,0,12.5,18,G-JisstPCA1 (oracle),W,1,0.0424027195473393
4,0,12.5,18,G-JisstPCA1 (oracle),u,2,0.146508340579692
4,0,12.5,18,G-JisstPCA1 (oracle),V,2,0.232681396423757
4,0,12.5,18,G-JisstPCA1 (oracle),W,2,0.352240433064155
4,0,12.5,18,iHOSVD,u,1,0.0254782578041554
4,0,12.5,18,iHOSVD,V,1,0.20939145889987
4,0,12.5,18,iHOSVD,W,1,0.325464321697215
4,0,12.5,18,iHOSVD,u,2,0.162170022053841
4,0,12.5,18,iHOSVD,V,2,0.39783355892072
4,0,12.5,18,iHOSVD,W,2,0.589306039770924
4,0,12.5,18,iHOOI,u,1,0.0253224836247512
4,0,12.5,18,iHOOI,V,1,0.209112694570245
4,0,12.5,18,iHOOI,W,1,0.321544620897616
4,0,12.5,18,iHOOI,u,2,0.161652183421176
4,0,12.5,18,iHOOI,V,2,0.396909736472302
4,0,12.5,18,iHOOI,W,2,0.586308186978503
4,0,25,18,JisstPCA0 (BIC),u,1,0.0133331510649992
4,0,25,18,JisstPCA0 (BIC),V,1,0.0248193527759947
4,0,25,18,JisstPCA0 (BIC),W,1,0.0352452274704796
4,0,25,18,JisstPCA0 (BIC),u,2,0.475498781990988
4,0,25,18,JisstPCA0 (BIC),V,2,1
4,0,25,18,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,25,18,JisstPCA0 (BIC top),u,1,0.0133331510649992
4,0,25,18,JisstPCA0 (BIC top),V,1,0.0248193527759947
4,0,25,18,JisstPCA0 (BIC top),W,1,0.0352452274704796
4,0,25,18,JisstPCA0 (BIC top),u,2,0.475498781990988
4,0,25,18,JisstPCA0 (BIC top),V,2,0.140423662207803
4,0,25,18,JisstPCA0 (BIC top),W,2,0.424094166753568
4,0,25,18,JisstPCA0 (oracle),u,1,0.0133331510649992
4,0,25,18,JisstPCA0 (oracle),V,1,0.0248193527759947
4,0,25,18,JisstPCA0 (oracle),W,1,0.0352452274704796
4,0,25,18,JisstPCA0 (oracle),u,2,0.993662771974626
4,0,25,18,JisstPCA0 (oracle),V,2,0.998150124249008
4,0,25,18,JisstPCA0 (oracle),W,2,0.992998450224903
4,0,25,18,G-JisstPCA0 (BIC),u,1,0.0239133846824178
4,0,25,18,G-JisstPCA0 (BIC),V,1,1
4,0,25,18,G-JisstPCA0 (BIC),W,1,1
4,0,25,18,G-JisstPCA0 (BIC),u,2,0.159075629138981
4,0,25,18,G-JisstPCA0 (BIC),V,2,0.0334394864393475
4,0,25,18,G-JisstPCA0 (BIC),W,2,1
4,0,25,18,G-JisstPCA0 (BIC top),u,1,0.0239133846824178
4,0,25,18,G-JisstPCA0 (BIC top),V,1,0.0261115989860406
4,0,25,18,G-JisstPCA0 (BIC top),W,1,0.0377056337074867
4,0,25,18,G-JisstPCA0 (BIC top),u,2,0.159075629138981
4,0,25,18,G-JisstPCA0 (BIC top),V,2,0.0334394864393475
4,0,25,18,G-JisstPCA0 (BIC top),W,2,0.0267260144393521
4,0,25,18,G-JisstPCA0 (oracle),u,1,0.00926943572150512
4,0,25,18,G-JisstPCA0 (oracle),V,1,0.0243521759327352
4,0,25,18,G-JisstPCA0 (oracle),W,1,0.0343294730095423
4,0,25,18,G-JisstPCA0 (oracle),u,2,0.0181327022298635
4,0,25,18,G-JisstPCA0 (oracle),V,2,0.0325579537669758
4,0,25,18,G-JisstPCA0 (oracle),W,2,0.0242448122850982
4,0,25,18,JisstPCA1 (BIC),u,1,0.0133331510649992
4,0,25,18,JisstPCA1 (BIC),V,1,0.0248193527759947
4,0,25,18,JisstPCA1 (BIC),W,1,0.0352452274704796
4,0,25,18,JisstPCA1 (BIC),u,2,0.148435445722277
4,0,25,18,JisstPCA1 (BIC),V,2,0.230294660420516
4,0,25,18,JisstPCA1 (BIC),W,2,0.353309793542875
4,0,25,18,JisstPCA1 (BIC top),u,1,0.0133331510649992
4,0,25,18,JisstPCA1 (BIC top),V,1,0.0248193527759947
4,0,25,18,JisstPCA1 (BIC top),W,1,0.0352452274704796
4,0,25,18,JisstPCA1 (BIC top),u,2,0.148435445722277
4,0,25,18,JisstPCA1 (BIC top),V,2,0.230294660420516
4,0,25,18,JisstPCA1 (BIC top),W,2,0.353309793542875
4,0,25,18,JisstPCA1 (oracle),u,1,0.0133331510649992
4,0,25,18,JisstPCA1 (oracle),V,1,0.0248193527759947
4,0,25,18,JisstPCA1 (oracle),W,1,0.0352452274704796
4,0,25,18,JisstPCA1 (oracle),u,2,0.148435445722277
4,0,25,18,JisstPCA1 (oracle),V,2,0.230294660420516
4,0,25,18,JisstPCA1 (oracle),W,2,0.353309793542875
4,0,25,18,G-JisstPCA1 (BIC),u,1,0.0239133846824178
4,0,25,18,G-JisstPCA1 (BIC),V,1,1
4,0,25,18,G-JisstPCA1 (BIC),W,1,1
4,0,25,18,G-JisstPCA1 (BIC),u,2,0.995484752966953
4,0,25,18,G-JisstPCA1 (BIC),V,2,1
4,0,25,18,G-JisstPCA1 (BIC),W,2,0.999999999999999
4,0,25,18,G-JisstPCA1 (BIC top),u,1,0.0239133846824178
4,0,25,18,G-JisstPCA1 (BIC top),V,1,0.0261115989860406
4,0,25,18,G-JisstPCA1 (BIC top),W,1,0.0377056337074867
4,0,25,18,G-JisstPCA1 (BIC top),u,2,0.995484752966953
4,0,25,18,G-JisstPCA1 (BIC top),V,2,1
4,0,25,18,G-JisstPCA1 (BIC top),W,2,0.999999999999999
4,0,25,18,G-JisstPCA1 (oracle),u,1,0.00926943572150512
4,0,25,18,G-JisstPCA1 (oracle),V,1,0.0243521759327352
4,0,25,18,G-JisstPCA1 (oracle),W,1,0.0343294730095423
4,0,25,18,G-JisstPCA1 (oracle),u,2,0.144389192547908
4,0,25,18,G-JisstPCA1 (oracle),V,2,0.229690003742557
4,0,25,18,G-JisstPCA1 (oracle),W,2,0.352393086512273
4,0,25,18,iHOSVD,u,1,0.0245841073145323
4,0,25,18,iHOSVD,V,1,0.211085151152087
4,0,25,18,iHOSVD,W,1,0.326860513848029
4,0,25,18,iHOSVD,u,2,0.159918119213913
4,0,25,18,iHOSVD,V,2,0.397562747172958
4,0,25,18,iHOSVD,W,2,0.591230448406008
4,0,25,18,iHOOI,u,1,0.0245549766417792
4,0,25,18,iHOOI,V,1,0.211072229503501
4,0,25,18,iHOOI,W,1,0.325895553222833
4,0,25,18,iHOOI,u,2,0.159857589688056
4,0,25,18,iHOOI,V,2,0.397471082162849
4,0,25,18,iHOOI,W,2,0.590517687432276
4,0,4,19,JisstPCA0 (BIC),u,1,0.0332283085138589
4,0,4,19,JisstPCA0 (BIC),V,1,1
4,0,4,19,JisstPCA0 (BIC),W,1,0.0952962053991522
4,0,4,19,JisstPCA0 (BIC),u,2,0.989872276303914
4,0,4,19,JisstPCA0 (BIC),V,2,1
4,0,4,19,JisstPCA0 (BIC),W,2,0.999999999999999
4,0,4,19,JisstPCA0 (BIC top),u,1,0.0332283085138589
4,0,4,19,JisstPCA0 (BIC top),V,1,1
