diagonal,SNR,seed,method,factor name,factor number,err
0,8.5,8,JisstPCA1 (BIC top),V,1,0.0417016651303591
0,8.5,8,JisstPCA1 (BIC top),W,1,0.0421063884393687
0,8.5,8,JisstPCA1 (BIC top),u,2,0.1133710055094
0,8.5,8,JisstPCA1 (BIC top),V,2,0.442270288368669
0,8.5,8,JisstPCA1 (BIC top),W,2,0.16477422284333
0,8.5,8,JisstPCA1 (oracle),u,1,0.0489319357122759
0,8.5,8,JisstPCA1 (oracle),V,1,0.0417016651303591
0,8.5,8,JisstPCA1 (oracle),W,1,0.0421063884393687
0,8.5,8,JisstPCA1 (oracle),u,2,0.1133710055094
0,8.5,8,JisstPCA1 (oracle),V,2,0.442270288368669
0,8.5,8,JisstPCA1 (oracle),W,2,0.16477422284333
0,8.5,8,G-JisstPCA1 (BIC),u,1,0.0489773613348416
0,8.5,8,G-JisstPCA1 (BIC),V,1,0.0416967758671856
0,8.5,8,G-JisstPCA1 (BIC),W,1,0.0420976738159855
0,8.5,8,G-JisstPCA1 (BIC),u,2,0.112893730653215
0,8.5,8,G-JisstPCA1 (BIC),V,2,0.442307617344668
0,8.5,8,G-JisstPCA1 (BIC),W,2,0.164796345070638
0,8.5,8,G-JisstPCA1 (BIC top),u,1,0.0489773613348416
0,8.5,8,G-JisstPCA1 (BIC top),V,1,0.0416967758671856
0,8.5,8,G-JisstPCA1 (BIC top),W,1,0.0420976738159855
0,8.5,8,G-JisstPCA1 (BIC top),u,2,0.112893730653215
0,8.5,8,G-JisstPCA1 (BIC top),V,2,0.442307617344668
0,8.5,8,G-JisstPCA1 (BIC top),W,2,0.164796345070638
0,8.5,8,G-JisstPCA1 (oracle),u,1,0.0489773613348416
0,8.5,8,G-JisstPCA1 (oracle),V,1,0.0416967758671856
0,8.5,8,G-JisstPCA1 (oracle),W,1,0.0420976738159855
0,8.5,8,G-JisstPCA1 (oracle),u,2,0.112893730653215
0,8.5,8,G-JisstPCA1 (oracle),V,2,0.442307617344668
0,8.5,8,G-JisstPCA1 (oracle),W,2,0.164796345070638
0,8.5,8,iHOSVD,u,1,0.0512498724183892
0,8.5,8,iHOSVD,V,1,0.112594547675701
0,8.5,8,iHOSVD,W,1,0.0688343118958968
0,8.5,8,iHOSVD,u,2,0.119815148836717
0,8.5,8,iHOSVD,V,2,0.536212861840276
0,8.5,8,iHOSVD,W,2,0.224071383303643
0,8.5,8,iHOOI,u,1,0.0511690972735436
0,8.5,8,iHOOI,V,1,0.109237257642889
0,8.5,8,iHOOI,W,1,0.0636282889742875
0,8.5,8,iHOOI,u,2,0.113640721846589
0,8.5,8,iHOOI,V,2,0.530162445515542
0,8.5,8,iHOOI,W,2,0.208449225726153
0,12.5,8,JisstPCA0 (BIC),u,1,0.0357384546471218
0,12.5,8,JisstPCA0 (BIC),V,1,0.0280127422037202
0,12.5,8,JisstPCA0 (BIC),W,1,0.028615802778638
0,12.5,8,JisstPCA0 (BIC),u,2,0.0754832091718511
0,12.5,8,JisstPCA0 (BIC),V,2,0.0605213470174643
0,12.5,8,JisstPCA0 (BIC),W,2,0.0564100040894341
0,12.5,8,JisstPCA0 (BIC top),u,1,0.0357384546471218
0,12.5,8,JisstPCA0 (BIC top),V,1,0.0280127422037202
0,12.5,8,JisstPCA0 (BIC top),W,1,0.028615802778638
0,12.5,8,JisstPCA0 (BIC top),u,2,0.0754832091718511
0,12.5,8,JisstPCA0 (BIC top),V,2,0.0605213470174643
0,12.5,8,JisstPCA0 (BIC top),W,2,0.0564100040894341
0,12.5,8,JisstPCA0 (oracle),u,1,0.0357384546471218
0,12.5,8,JisstPCA0 (oracle),V,1,0.0280127422037202
0,12.5,8,JisstPCA0 (oracle),W,1,0.028615802778638
0,12.5,8,JisstPCA0 (oracle),u,2,0.0754832091718511
0,12.5,8,JisstPCA0 (oracle),V,2,0.0605213470174643
0,12.5,8,JisstPCA0 (oracle),W,2,0.0564100040894341
0,12.5,8,G-JisstPCA0 (BIC),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA0 (BIC),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA0 (BIC),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA0 (BIC),u,2,0.0754312492157923
0,12.5,8,G-JisstPCA0 (BIC),V,2,0.0606197655288663
0,12.5,8,G-JisstPCA0 (BIC),W,2,0.0564113078319482
0,12.5,8,G-JisstPCA0 (BIC top),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA0 (BIC top),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA0 (BIC top),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA0 (BIC top),u,2,0.0754312492157923
0,12.5,8,G-JisstPCA0 (BIC top),V,2,0.0606197655288663
0,12.5,8,G-JisstPCA0 (BIC top),W,2,0.0564113078319482
0,12.5,8,G-JisstPCA0 (oracle),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA0 (oracle),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA0 (oracle),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA0 (oracle),u,2,0.0754312492157923
0,12.5,8,G-JisstPCA0 (oracle),V,2,0.0606197655288663
0,12.5,8,G-JisstPCA0 (oracle),W,2,0.0564113078319482
0,12.5,8,JisstPCA1 (BIC),u,1,0.0357384546471218
0,12.5,8,JisstPCA1 (BIC),V,1,0.0280127422037202
0,12.5,8,JisstPCA1 (BIC),W,1,0.028615802778638
0,12.5,8,JisstPCA1 (BIC),u,2,0.077950759892908
0,12.5,8,JisstPCA1 (BIC),V,2,0.439331590929969
0,12.5,8,JisstPCA1 (BIC),W,2,0.154485099537865
0,12.5,8,JisstPCA1 (BIC top),u,1,0.0357384546471218
0,12.5,8,JisstPCA1 (BIC top),V,1,0.0280127422037202
0,12.5,8,JisstPCA1 (BIC top),W,1,0.028615802778638
0,12.5,8,JisstPCA1 (BIC top),u,2,0.077950759892908
0,12.5,8,JisstPCA1 (BIC top),V,2,0.439331590929969
0,12.5,8,JisstPCA1 (BIC top),W,2,0.154485099537865
0,12.5,8,JisstPCA1 (oracle),u,1,0.0357384546471218
0,12.5,8,JisstPCA1 (oracle),V,1,0.0280127422037202
0,12.5,8,JisstPCA1 (oracle),W,1,0.028615802778638
0,12.5,8,JisstPCA1 (oracle),u,2,0.077950759892908
0,12.5,8,JisstPCA1 (oracle),V,2,0.439331590929969
0,12.5,8,JisstPCA1 (oracle),W,2,0.154485099537865
0,12.5,8,G-JisstPCA1 (BIC),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA1 (BIC),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA1 (BIC),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA1 (BIC),u,2,0.0776401492055213
0,12.5,8,G-JisstPCA1 (BIC),V,2,0.439356604003796
0,12.5,8,G-JisstPCA1 (BIC),W,2,0.154499485941107
0,12.5,8,G-JisstPCA1 (BIC top),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA1 (BIC top),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA1 (BIC top),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA1 (BIC top),u,2,0.0776401492055213
0,12.5,8,G-JisstPCA1 (BIC top),V,2,0.439356604003796
0,12.5,8,G-JisstPCA1 (BIC top),W,2,0.154499485941107
0,12.5,8,G-JisstPCA1 (oracle),u,1,0.0357981031440639
0,12.5,8,G-JisstPCA1 (oracle),V,1,0.0280096686843858
0,12.5,8,G-JisstPCA1 (oracle),W,1,0.0286134891892723
0,12.5,8,G-JisstPCA1 (oracle),u,2,0.0776401492055213
0,12.5,8,G-JisstPCA1 (oracle),V,2,0.439356604003796
0,12.5,8,G-JisstPCA1 (oracle),W,2,0.154499485941107
0,12.5,8,iHOSVD,u,1,0.0383615543278875
0,12.5,8,iHOSVD,V,1,0.10923246514713
0,12.5,8,iHOSVD,W,1,0.0547109857267148
0,12.5,8,iHOSVD,u,2,0.0805474473227392
0,12.5,8,iHOSVD,V,2,0.530807665241635
0,12.5,8,iHOSVD,W,2,0.200993870685347
0,12.5,8,iHOOI,u,1,0.0383468808008933
0,12.5,8,iHOOI,V,1,0.108305376257702
0,12.5,8,iHOOI,W,1,0.05514069242361
0,12.5,8,iHOOI,u,2,0.0786272267160007
0,12.5,8,iHOOI,V,2,0.529862942316229
0,12.5,8,iHOOI,W,2,0.199207232381798
0,4,9,JisstPCA0 (BIC),u,1,0.0914634990449875
0,4,9,JisstPCA0 (BIC),V,1,0.0989227726011869
0,4,9,JisstPCA0 (BIC),W,1,0.104882290700147
0,4,9,JisstPCA0 (BIC),u,2,0.253369286213925
0,4,9,JisstPCA0 (BIC),V,2,0.163625026579783
0,4,9,JisstPCA0 (BIC),W,2,0.184745974234564
0,4,9,JisstPCA0 (BIC top),u,1,0.0914634990449875
0,4,9,JisstPCA0 (BIC top),V,1,0.0989227726011869
0,4,9,JisstPCA0 (BIC top),W,1,0.104882290700147
0,4,9,JisstPCA0 (BIC top),u,2,0.253369286213925
0,4,9,JisstPCA0 (BIC top),V,2,0.163625026579783
0,4,9,JisstPCA0 (BIC top),W,2,0.184745974234564
0,4,9,JisstPCA0 (oracle),u,1,0.0914634990449875
0,4,9,JisstPCA0 (oracle),V,1,0.0989227726011869
0,4,9,JisstPCA0 (oracle),W,1,0.104882290700147
0,4,9,JisstPCA0 (oracle),u,2,0.253369286213925
0,4,9,JisstPCA0 (oracle),V,2,0.163625026579783
0,4,9,JisstPCA0 (oracle),W,2,0.184745974234564
0,4,9,G-JisstPCA0 (BIC),u,1,0.0915105832468245
0,4,9,G-JisstPCA0 (BIC),V,1,0.0989424121500708
0,4,9,G-JisstPCA0 (BIC),W,1,0.104913919046654
0,4,9,G-JisstPCA0 (BIC),u,2,0.254368309109203
0,4,9,G-JisstPCA0 (BIC),V,2,0.16353321286692
0,4,9,G-JisstPCA0 (BIC),W,2,0.184781717363276
0,4,9,G-JisstPCA0 (BIC top),u,1,0.0915105832468245
0,4,9,G-JisstPCA0 (BIC top),V,1,0.0989424121500708
0,4,9,G-JisstPCA0 (BIC top),W,1,0.104913919046654
0,4,9,G-JisstPCA0 (BIC top),u,2,0.254368309109203
0,4,9,G-JisstPCA0 (BIC top),V,2,0.16353321286692
0,4,9,G-JisstPCA0 (BIC top),W,2,0.184781717363276
0,4,9,G-JisstPCA0 (oracle),u,1,0.0915105832468245
0,4,9,G-JisstPCA0 (oracle),V,1,0.0989424121500708
0,4,9,G-JisstPCA0 (oracle),W,1,0.104913919046654
0,4,9,G-JisstPCA0 (oracle),u,2,0.254368309109203
0,4,9,G-JisstPCA0 (oracle),V,2,0.16353321286692
0,4,9,G-JisstPCA0 (oracle),W,2,0.184781717363276
0,4,9,JisstPCA1 (BIC),u,1,0.0914634990449875
0,4,9,JisstPCA1 (BIC),V,1,0.0989227726011869
0,4,9,JisstPCA1 (BIC),W,1,0.104882290700147
0,4,9,JisstPCA1 (BIC),u,2,0.265379620737515
0,4,9,JisstPCA1 (BIC),V,2,0.474158650894842
0,4,9,JisstPCA1 (BIC),W,2,0.199333394976195
0,4,9,JisstPCA1 (BIC top),u,1,0.0914634990449875
0,4,9,JisstPCA1 (BIC top),V,1,0.0989227726011869
0,4,9,JisstPCA1 (BIC top),W,1,0.104882290700147
0,4,9,JisstPCA1 (BIC top),u,2,0.265379620737515
0,4,9,JisstPCA1 (BIC top),V,2,0.474158650894842
0,4,9,JisstPCA1 (BIC top),W,2,0.199333394976195
0,4,9,JisstPCA1 (oracle),u,1,0.0914634990449875
0,4,9,JisstPCA1 (oracle),V,1,0.0989227726011869
0,4,9,JisstPCA1 (oracle),W,1,0.104882290700147
0,4,9,JisstPCA1 (oracle),u,2,0.265379620737515
0,4,9,JisstPCA1 (oracle),V,2,0.474158650894842
0,4,9,JisstPCA1 (oracle),W,2,0.199333394976195
0,4,9,G-JisstPCA1 (BIC),u,1,0.0915105832468245
0,4,9,G-JisstPCA1 (BIC),V,1,0.0989424121500708
0,4,9,G-JisstPCA1 (BIC),W,1,0.104913919046654
0,4,9,G-JisstPCA1 (BIC),u,2,0.263762931151876
0,4,9,G-JisstPCA1 (BIC),V,2,0.473885039481498
0,4,9,G-JisstPCA1 (BIC),W,2,0.198621455388789
0,4,9,G-JisstPCA1 (BIC top),u,1,0.0915105832468245
0,4,9,G-JisstPCA1 (BIC top),V,1,0.0989424121500708
0,4,9,G-JisstPCA1 (BIC top),W,1,0.104913919046654
0,4,9,G-JisstPCA1 (BIC top),u,2,0.263762931151876
0,4,9,G-JisstPCA1 (BIC top),V,2,0.473885039481498
0,4,9,G-JisstPCA1 (BIC top),W,2,0.198621455388789
0,4,9,G-JisstPCA1 (oracle),u,1,0.0915105832468245
0,4,9,G-JisstPCA1 (oracle),V,1,0.0989424121500708
0,4,9,G-JisstPCA1 (oracle),W,1,0.104913919046654
0,4,9,G-JisstPCA1 (oracle),u,2,0.263762931151876
0,4,9,G-JisstPCA1 (oracle),V,2,0.473885039481498
0,4,9,G-JisstPCA1 (oracle),W,2,0.198621455388789
0,4,9,iHOSVD,u,1,0.0990437208802573
0,4,9,iHOSVD,V,1,0.166508004113151
0,4,9,iHOSVD,W,1,0.147831982121707
0,4,9,iHOSVD,u,2,0.335560477194815
0,4,9,iHOSVD,V,2,0.688300616449417
0,4,9,iHOSVD,W,2,0.520586161544753
0,4,9,iHOOI,u,1,0.0912755036692472
0,4,9,iHOOI,V,1,0.149494542819922
0,4,9,iHOOI,W,1,0.108783412930916
0,4,9,iHOOI,u,2,0.254049067982834
0,4,9,iHOOI,V,2,0.568221187111012
0,4,9,iHOOI,W,2,0.227697679421367
0,5,9,JisstPCA0 (BIC),u,1,0.0736174930009513
0,5,9,JisstPCA0 (BIC),V,1,0.0787579991553786
0,5,9,JisstPCA0 (BIC),W,1,0.0833631649124333
0,5,9,JisstPCA0 (BIC),u,2,0.202347738390895
0,5,9,JisstPCA0 (BIC),V,2,0.129185210561682
0,5,9,JisstPCA0 (BIC),W,2,0.146355337172399
0,5,9,JisstPCA0 (BIC top),u,1,0.0736174930009513
0,5,9,JisstPCA0 (BIC top),V,1,0.0787579991553786
0,5,9,JisstPCA0 (BIC top),W,1,0.0833631649124333
0,5,9,JisstPCA0 (BIC top),u,2,0.202347738390895
0,5,9,JisstPCA0 (BIC top),V,2,0.129185210561682
0,5,9,JisstPCA0 (BIC top),W,2,0.146355337172399
0,5,9,JisstPCA0 (oracle),u,1,0.0736174930009513
0,5,9,JisstPCA0 (oracle),V,1,0.0787579991553786
0,5,9,JisstPCA0 (oracle),W,1,0.0833631649124333
0,5,9,JisstPCA0 (oracle),u,2,0.202347738390895
0,5,9,JisstPCA0 (oracle),V,2,0.129185210561682
0,5,9,JisstPCA0 (oracle),W,2,0.146355337172399
0,5,9,G-JisstPCA0 (BIC),u,1,0.0736232637293794
0,5,9,G-JisstPCA0 (BIC),V,1,0.0787688049473684
0,5,9,G-JisstPCA0 (BIC),W,1,0.0833782073047045
0,5,9,G-JisstPCA0 (BIC),u,2,0.202970857506717
0,5,9,G-JisstPCA0 (BIC),V,2,0.129100294036973
0,5,9,G-JisstPCA0 (BIC),W,2,0.146400114053133
0,5,9,G-JisstPCA0 (BIC top),u,1,0.0736232637293794
0,5,9,G-JisstPCA0 (BIC top),V,1,0.0787688049473684
0,5,9,G-JisstPCA0 (BIC top),W,1,0.0833782073047045
0,5,9,G-JisstPCA0 (BIC top),u,2,0.202970857506717
0,5,9,G-JisstPCA0 (BIC top),V,2,0.129100294036973
0,5,9,G-JisstPCA0 (BIC top),W,2,0.146400114053133
0,5,9,G-JisstPCA0 (oracle),u,1,0.0736232637293794
0,5,9,G-JisstPCA0 (oracle),V,1,0.0787688049473684
0,5,9,G-JisstPCA0 (oracle),W,1,0.0833782073047045
0,5,9,G-JisstPCA0 (oracle),u,2,0.202970857506717
0,5,9,G-JisstPCA0 (oracle),V,2,0.129100294036973
0,5,9,G-JisstPCA0 (oracle),W,2,0.146400114053133
0,5,9,JisstPCA1 (BIC),u,1,0.0736174930009513
0,5,9,JisstPCA1 (BIC),V,1,0.0787579991553786
0,5,9,JisstPCA1 (BIC),W,1,0.0833631649124333
0,5,9,JisstPCA1 (BIC),u,2,0.212130773509319
0,5,9,JisstPCA1 (BIC),V,2,0.461857470405801
0,5,9,JisstPCA1 (BIC),W,2,0.180816697388805
0,5,9,JisstPCA1 (BIC top),u,1,0.0736174930009513
0,5,9,JisstPCA1 (BIC top),V,1,0.0787579991553786
0,5,9,JisstPCA1 (BIC top),W,1,0.0833631649124333
0,5,9,JisstPCA1 (BIC top),u,2,0.212130773509319
0,5,9,JisstPCA1 (BIC top),V,2,0.461857470405801
0,5,9,JisstPCA1 (BIC top),W,2,0.180816697388805
0,5,9,JisstPCA1 (oracle),u,1,0.0736174930009513
0,5,9,JisstPCA1 (oracle),V,1,0.0787579991553786
0,5,9,JisstPCA1 (oracle),W,1,0.0833631649124333
0,5,9,JisstPCA1 (oracle),u,2,0.212130773509319
0,5,9,JisstPCA1 (oracle),V,2,0.461857470405801
0,5,9,JisstPCA1 (oracle),W,2,0.180816697388805
0,5,9,G-JisstPCA1 (BIC),u,1,0.0736232637293794
0,5,9,G-JisstPCA1 (BIC),V,1,0.0787688049473684
0,5,9,G-JisstPCA1 (BIC),W,1,0.0833782073047045
0,5,9,G-JisstPCA1 (BIC),u,2,0.210590931582656
0,5,9,G-JisstPCA1 (BIC),V,2,0.461728595662956
0,5,9,G-JisstPCA1 (BIC),W,2,0.180506913244808
0,5,9,G-JisstPCA1 (BIC top),u,1,0.0736232637293794
0,5,9,G-JisstPCA1 (BIC top),V,1,0.0787688049473684
0,5,9,G-JisstPCA1 (BIC top),W,1,0.0833782073047045
0,5,9,G-JisstPCA1 (BIC top),u,2,0.210590931582656
0,5,9,G-JisstPCA1 (BIC top),V,2,0.461728595662956
0,5,9,G-JisstPCA1 (BIC top),W,2,0.180506913244808
0,5,9,G-JisstPCA1 (oracle),u,1,0.0736232637293794
0,5,9,G-JisstPCA1 (oracle),V,1,0.0787688049473684
0,5,9,G-JisstPCA1 (oracle),W,1,0.0833782073047045
0,5,9,G-JisstPCA1 (oracle),u,2,0.210590931582656
0,5,9,G-JisstPCA1 (oracle),V,2,0.461728595662956
0,5,9,G-JisstPCA1 (oracle),W,2,0.180506913244808
0,5,9,iHOSVD,u,1,0.0779854112650893
0,5,9,iHOSVD,V,1,0.141589267232401
0,5,9,iHOSVD,W,1,0.107858548311143
0,5,9,iHOSVD,u,2,0.247817840271549
0,5,9,iHOSVD,V,2,0.606636350492024
0,5,9,iHOSVD,W,2,0.34568751066978
0,5,9,iHOOI,u,1,0.0734884913930085
0,5,9,iHOOI,V,1,0.136871828883019
0,5,9,iHOOI,W,1,0.0892284124518391
0,5,9,iHOOI,u,2,0.202830808542778
0,5,9,iHOOI,V,2,0.556264017842367
0,5,9,iHOOI,W,2,0.214363973174979
0,6.25,9,JisstPCA0 (BIC),u,1,0.0595868539114713
0,6.25,9,JisstPCA0 (BIC),V,1,0.0627911680682172
0,6.25,9,JisstPCA0 (BIC),W,1,0.0663340915321515
0,6.25,9,JisstPCA0 (BIC),u,2,0.161893801300733
0,6.25,9,JisstPCA0 (BIC),V,2,0.102872047283135
0,6.25,9,JisstPCA0 (BIC),W,2,0.116360540867542
0,6.25,9,JisstPCA0 (BIC top),u,1,0.0595868539114713
0,6.25,9,JisstPCA0 (BIC top),V,1,0.0627911680682172
0,6.25,9,JisstPCA0 (BIC top),W,1,0.0663340915321515
0,6.25,9,JisstPCA0 (BIC top),u,2,0.161893801300733
0,6.25,9,JisstPCA0 (BIC top),V,2,0.102872047283135
0,6.25,9,JisstPCA0 (BIC top),W,2,0.116360540867542
0,6.25,9,JisstPCA0 (oracle),u,1,0.0595868539114713
0,6.25,9,JisstPCA0 (oracle),V,1,0.0627911680682172
0,6.25,9,JisstPCA0 (oracle),W,1,0.0663340915321515
0,6.25,9,JisstPCA0 (oracle),u,2,0.161893801300733
0,6.25,9,JisstPCA0 (oracle),V,2,0.102872047283135
0,6.25,9,JisstPCA0 (oracle),W,2,0.116360540867542
0,6.25,9,G-JisstPCA0 (BIC),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA0 (BIC),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA0 (BIC),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA0 (BIC),u,2,0.162279051699434
0,6.25,9,G-JisstPCA0 (BIC),V,2,0.10282440131377
0,6.25,9,G-JisstPCA0 (BIC),W,2,0.11639864889322
0,6.25,9,G-JisstPCA0 (BIC top),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA0 (BIC top),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA0 (BIC top),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA0 (BIC top),u,2,0.162279051699434
0,6.25,9,G-JisstPCA0 (BIC top),V,2,0.10282440131377
0,6.25,9,G-JisstPCA0 (BIC top),W,2,0.11639864889322
0,6.25,9,G-JisstPCA0 (oracle),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA0 (oracle),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA0 (oracle),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA0 (oracle),u,2,0.162279051699434
0,6.25,9,G-JisstPCA0 (oracle),V,2,0.10282440131377
0,6.25,9,G-JisstPCA0 (oracle),W,2,0.11639864889322
0,6.25,9,JisstPCA1 (BIC),u,1,0.0595868539114713
0,6.25,9,JisstPCA1 (BIC),V,1,0.0627911680682172
0,6.25,9,JisstPCA1 (BIC),W,1,0.0663340915321515
0,6.25,9,JisstPCA1 (BIC),u,2,0.169963579202224
0,6.25,9,JisstPCA1 (BIC),V,2,0.453896444987572
0,6.25,9,JisstPCA1 (BIC),W,2,0.168760868259034
0,6.25,9,JisstPCA1 (BIC top),u,1,0.0595868539114713
0,6.25,9,JisstPCA1 (BIC top),V,1,0.0627911680682172
0,6.25,9,JisstPCA1 (BIC top),W,1,0.0663340915321515
0,6.25,9,JisstPCA1 (BIC top),u,2,0.169963579202224
0,6.25,9,JisstPCA1 (BIC top),V,2,0.453896444987572
0,6.25,9,JisstPCA1 (BIC top),W,2,0.168760868259034
0,6.25,9,JisstPCA1 (oracle),u,1,0.0595868539114713
0,6.25,9,JisstPCA1 (oracle),V,1,0.0627911680682172
0,6.25,9,JisstPCA1 (oracle),W,1,0.0663340915321515
0,6.25,9,JisstPCA1 (oracle),u,2,0.169963579202224
0,6.25,9,JisstPCA1 (oracle),V,2,0.453896444987572
0,6.25,9,JisstPCA1 (oracle),W,2,0.168760868259034
0,6.25,9,G-JisstPCA1 (BIC),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA1 (BIC),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA1 (BIC),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA1 (BIC),u,2,0.168592822988825
0,6.25,9,G-JisstPCA1 (BIC),V,2,0.453837116527497
0,6.25,9,G-JisstPCA1 (BIC),W,2,0.168608261042696
0,6.25,9,G-JisstPCA1 (BIC top),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA1 (BIC top),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA1 (BIC top),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA1 (BIC top),u,2,0.168592822988825
0,6.25,9,G-JisstPCA1 (BIC top),V,2,0.453837116527497
0,6.25,9,G-JisstPCA1 (BIC top),W,2,0.168608261042696
0,6.25,9,G-JisstPCA1 (oracle),u,1,0.0595762576976648
0,6.25,9,G-JisstPCA1 (oracle),V,1,0.0627969424152181
0,6.25,9,G-JisstPCA1 (oracle),W,1,0.0663412624531406
0,6.25,9,G-JisstPCA1 (oracle),u,2,0.168592822988825
0,6.25,9,G-JisstPCA1 (oracle),V,2,0.453837116527497
0,6.25,9,G-JisstPCA1 (oracle),W,2,0.168608261042696
0,6.25,9,iHOSVD,u,1,0.0622214529635292
0,6.25,9,iHOSVD,V,1,0.128827798375184
0,6.25,9,iHOSVD,W,1,0.0822477368789886
0,6.25,9,iHOSVD,u,2,0.187088866155302
0,6.25,9,iHOSVD,V,2,0.567940060092745
0,6.25,9,iHOSVD,W,2,0.256419012027059
0,6.25,9,iHOOI,u,1,0.0595959347746052
0,6.25,9,iHOOI,V,1,0.12881742847148
0,6.25,9,iHOOI,W,1,0.0749928240784449
0,6.25,9,iHOOI,u,2,0.162414716441421
0,6.25,9,iHOOI,V,2,0.548720591045111
0,6.25,9,iHOOI,W,2,0.205663800671279
0,8.5,9,JisstPCA0 (BIC),u,1,0.0451413540670926
0,8.5,9,JisstPCA0 (BIC),V,1,0.0460212885428907
0,8.5,9,JisstPCA0 (BIC),W,1,0.0484949953691836
0,8.5,9,JisstPCA0 (BIC),u,2,0.119196336597003
0,8.5,9,JisstPCA0 (BIC),V,2,0.0757963088356155
0,8.5,9,JisstPCA0 (BIC),W,2,0.085126957731889
0,8.5,9,JisstPCA0 (BIC top),u,1,0.0451413540670926
0,8.5,9,JisstPCA0 (BIC top),V,1,0.0460212885428907
0,8.5,9,JisstPCA0 (BIC top),W,1,0.0484949953691836
0,8.5,9,JisstPCA0 (BIC top),u,2,0.119196336597003
0,8.5,9,JisstPCA0 (BIC top),V,2,0.0757963088356155
0,8.5,9,JisstPCA0 (BIC top),W,2,0.085126957731889
0,8.5,9,JisstPCA0 (oracle),u,1,0.0451413540670926
0,8.5,9,JisstPCA0 (oracle),V,1,0.0460212885428907
0,8.5,9,JisstPCA0 (oracle),W,1,0.0484949953691836
0,8.5,9,JisstPCA0 (oracle),u,2,0.119196336597003
0,8.5,9,JisstPCA0 (oracle),V,2,0.0757963088356155
0,8.5,9,JisstPCA0 (oracle),W,2,0.085126957731889
0,8.5,9,G-JisstPCA0 (BIC),u,1,0.0451262902405797
0,8.5,9,G-JisstPCA0 (BIC),V,1,0.0460236404419516
0,8.5,9,G-JisstPCA0 (BIC),W,1,0.0484975817342278
0,8.5,9,G-JisstPCA0 (BIC),u,2,0.119396579949999
0,8.5,9,G-JisstPCA0 (BIC),V,2,0.0757857475445888
0,8.5,9,G-JisstPCA0 (BIC),W,2,0.0851503440863954
0,8.5,9,G-JisstPCA0 (BIC top),u,1,0.0451262902405797
0,8.5,9,G-JisstPCA0 (BIC top),V,1,0.0460236404419516
0,8.5,9,G-JisstPCA0 (BIC top),W,1,0.0484975817342278
0,8.5,9,G-JisstPCA0 (BIC top),u,2,0.119396579949999
0,8.5,9,G-JisstPCA0 (BIC top),V,2,0.0757857475445888
0,8.5,9,G-JisstPCA0 (BIC top),W,2,0.0851503440863954
0,8.5,9,G-JisstPCA0 (oracle),u,1,0.0451262902405797
0,8.5,9,G-JisstPCA0 (oracle),V,1,0.0460236404419516
0,8.5,9,G-JisstPCA0 (oracle),W,1,0.0484975817342278
0,8.5,9,G-JisstPCA0 (oracle),u,2,0.119396579949999
0,8.5,9,G-JisstPCA0 (oracle),V,2,0.0757857475445888
0,8.5,9,G-JisstPCA0 (oracle),W,2,0.0851503440863954
0,8.5,9,JisstPCA1 (BIC),u,1,0.0451413540670926
0,8.5,9,JisstPCA1 (BIC),V,1,0.0460212885428907
0,8.5,9,JisstPCA1 (BIC),W,1,0.0484949953691836
0,8.5,9,JisstPCA1 (BIC),u,2,0.125575598495521
0,8.5,9,JisstPCA1 (BIC),V,2,0.447262154971973
0,8.5,9,JisstPCA1 (BIC),W,2,0.158391763524872
0,8.5,9,JisstPCA1 (BIC top),u,1,0.0451413540670926
0,8.5,9,JisstPCA1 (BIC top),V,1,0.0460212885428907
0,8.5,9,JisstPCA1 (BIC top),W,1,0.0484949953691836
0,8.5,9,JisstPCA1 (BIC top),u,2,0.125575598495521
0,8.5,9,JisstPCA1 (BIC top),V,2,0.447262154971973
